name,free_bikes,empty_slots,city,country,position
WESTERN WAY,17,23,Dublin,Ireland,4
PRINCES STREET / O'CONNELL STREET,10,13,Dublin,Ireland,4
FITZWILLIAM SQUARE WEST,5,25,Dublin,Ireland,4
BOLTON STREET,7,13,Dublin,Ireland,4
GRANGEGORMAN LOWER (SOUTH),0,40,Dublin,Ireland,4
SMITHFIELD,17,13,Dublin,Ireland,4
YORK STREET EAST,6,26,Dublin,Ireland,4
CLARENDON ROW,15,16,Dublin,Ireland,4
ECCLES STREET EAST,5,22,Dublin,Ireland,4
KING STREET NORTH,13,17,Dublin,Ireland,4
BENSON STREET,7,32,Dublin,Ireland,4
GRANGEGORMAN LOWER (CENTRAL),0,40,Dublin,Ireland,4
ROTHE ABBEY,27,8,Dublin,Ireland,4
CITY QUAY,20,10,Dublin,Ireland,4
CLONMEL STREET,6,27,Dublin,Ireland,4
FITZWILLIAM SQUARE EAST,3,37,Dublin,Ireland,4
EARLSFORT TERRACE,2,28,Dublin,Ireland,4
PEARSE STREET,6,24,Dublin,Ireland,4
JOHN STREET WEST,13,18,Dublin,Ireland,4
EXCISE WALK,18,19,Dublin,Ireland,4
MOUNTJOY SQUARE EAST,5,35,Dublin,Ireland,4
KILMAINHAM LANE,7,23,Dublin,Ireland,4
FRANCIS STREET,9,21,Dublin,Ireland,4
GRATTAN STREET,1,22,Dublin,Ireland,4
GRANGEGORMAN LOWER (NORTH),0,36,Dublin,Ireland,4
THE POINT,14,23,Dublin,Ireland,4
GEORGES QUAY,2,18,Dublin,Ireland,4
BROADSTONE,0,30,Dublin,Ireland,4
HEUSTON STATION (CAR PARK),39,1,Dublin,Ireland,4
TALBOT STREET,32,8,Dublin,Ireland,4
PARNELL STREET,8,12,Dublin,Ireland,4
AVONDALE ROAD,2,33,Dublin,Ireland,4
YORK STREET WEST,2,38,Dublin,Ireland,4
DAME STREET,11,5,Dublin,Ireland,4
HANOVER QUAY EAST,9,31,Dublin,Ireland,4
PARKGATE STREET,30,8,Dublin,Ireland,4
BROOKFIELD ROAD,8,22,Dublin,Ireland,4
TOWNSEND STREET,6,14,Dublin,Ireland,4
ST JAMES HOSPITAL (LUAS),13,27,Dublin,Ireland,4
