name,free_bikes,empty_slots,city,country,position
Calumet Ave & 21st St,7,5,Chicago,Usa,9
Greenwood Ave & 47th St,9,4,Chicago,Usa,9
Public Rack - Eli Whitney Public School,0,1,Chicago,Usa,9
Loomis St & 89th St,1,13,Chicago,Usa,9
Walsh Park,5,18,Chicago,Usa,9
Public Rack - Central Ave & Congress Pkwy,0,2,Chicago,Usa,9
Public Rack - Fullerton Ave & Narragansett Ave,0,1,Chicago,Usa,9
Cottage Grove Ave & 71st St,6,5,Chicago,Usa,9
Kedzie Ave & Armitage Ave,7,3,Chicago,Usa,9
Public Rack - Central Park Ave & Fillmore St,0,1,Chicago,Usa,9
Major Taylor Trail & 115th St,6,9,Chicago,Usa,9
Wacker Dr & Washington St Corral,1,41,Chicago,Usa,9
Nordica Ave & Medill Ave,4,10,Chicago,Usa,9
Artesian Ave & 55th St,1,14,Chicago,Usa,9
Eckhart Park,14,0,Chicago,Usa,9
Milwaukee Ave & Cuyler Ave,8,2,Chicago,Usa,9
Indiana Ave & 40th St,4,7,Chicago,Usa,9
Public Rack - Bishop St & 46th St,0,1,Chicago,Usa,9
Public Rack - Back of the Yards Park,1,0,Chicago,Usa,9
Public Rack - Kolin Ave & Archer Ave,1,1,Chicago,Usa,9
Manor Ave & Leland Ave,2,9,Chicago,Usa,9
Sangamon St & Adams St,9,0,Chicago,Usa,9
Public Rack - Hoyne Ave & 51st St,0,2,Chicago,Usa,9
Rhodes Ave & 32nd St,4,5,Chicago,Usa,9
Public Rack - Baltimore Ave & 132nd St,0,1,Chicago,Usa,9
Pulaski Rd & Ann Lurie Pl,2,8,Chicago,Usa,9
Public Rack - St Louis Ave & Flournoy St,1,0,Chicago,Usa,9
Public Rack - Menard Ave & Dakin St - midblock,1,1,Chicago,Usa,9
Panama Ave & Grace St,7,3,Chicago,Usa,9
Milwaukee Ave & Fullerton Ave,2,11,Chicago,Usa,9
Public Rack - Western Ave & 116th St,0,1,Chicago,Usa,9
Public Rack - Cicero Ave & Altgeld St,0,2,Chicago,Usa,9
Public Rack - 111th St - Morgan Park Metra,0,2,Chicago,Usa,9
Public Rack - Kingston Ave & 75th St,0,1,Chicago,Usa,9
Rockwell St & Fletcher St,2,5,Chicago,Usa,9
Public Rack - Albany Ave & 63rd St,0,0,Chicago,Usa,9
Central Ave & Harrison St,3,7,Chicago,Usa,9
Milwaukee Ave & Armitage Ave,0,7,Chicago,Usa,9
Public Rack - Morgan St & 103rd St,0,2,Chicago,Usa,9
Public Rack - Drexel Ave & 87th St,0,1,Chicago,Usa,9
Addison/Sheffield SW Corral,0,120,Chicago,Usa,9
Southport Ave & Grace St,11,4,Chicago,Usa,9
Public Rack - King Dr & 71st St,0,2,Chicago,Usa,9
Public Rack - Springfield & 79th,0,2,Chicago,Usa,9
Clark St & Schreiber Ave,11,4,Chicago,Usa,9
Wood St & Hubbard St,7,8,Chicago,Usa,9
Western Ave & Lake St,2,6,Chicago,Usa,9
Public Rack - Karlov Ave & 26th St,0,1,Chicago,Usa,9
Leavitt St & Addison St,0,4,Chicago,Usa,9
Public Rack - Cumberland & Catherine,0,2,Chicago,Usa,9
May St & Taylor St,8,2,Chicago,Usa,9
Public Rack - Cicero Ave & Cortland St - midblock,0,2,Chicago,Usa,9
Public Rack - Kedzie Ave & 58th St,0,2,Chicago,Usa,9
Wallace St & 28th St,5,9,Chicago,Usa,9
Kedzie Ave & Milwaukee Ave,15,12,Chicago,Usa,9
Troy St & North Ave,3,11,Chicago,Usa,9
LaSalle St & Jackson Blvd,2,32,Chicago,Usa,9
Franklin St & Monroe St,0,47,Chicago,Usa,9
Prairie Ave & Garfield Blvd,9,2,Chicago,Usa,9
Public Rack - Mason Ave & Roosevelt Rd,0,1,Chicago,Usa,9
Daley Center Plaza,2,57,Chicago,Usa,9
Public Rack - Sangamon St & 87th St,0,1,Chicago,Usa,9
Kedzie Ave & Leland Ave,2,12,Chicago,Usa,9
Broadway & Thorndale Ave,10,7,Chicago,Usa,9
Hastings St Depot LWS,3,29,Chicago,Usa,9
Public Rack - Langley Ave & 79th St,0,2,Chicago,Usa,9
Public Rack - Nagle Ave & Belmont Ave,0,1,Chicago,Usa,9
The Salt Shed,7,11,Chicago,Usa,9
Vincennes Ave & 75th St,2,5,Chicago,Usa,9
Kedzie Ave & 104th St,0,10,Chicago,Usa,9
Karlov Ave & Lawrence Ave,4,11,Chicago,Usa,9
Seeley Ave & Garfield Blvd,8,3,Chicago,Usa,9
Pine Ave & Division St,8,7,Chicago,Usa,9
Cicero Ave & Wrightwood Ave,6,8,Chicago,Usa,9
Hyacinth Ave & Milwaukee Ave,1,11,Chicago,Usa,9
Kenton Ave & Madison St,1,10,Chicago,Usa,9
Rockwell St & Cermak Rd,1,10,Chicago,Usa,9
Broadway & Argyle St,10,7,Chicago,Usa,9
Public Rack - McVicker & 52nd,0,2,Chicago,Usa,9
Fairfield Ave & 44th St,2,13,Chicago,Usa,9
Public Rack - Damen & 81st,0,2,Chicago,Usa,9
Public Rack - Central Park Ave & Fulton Blvd,0,2,Chicago,Usa,9
Public Rack - Menard Ave & Madison St,0,2,Chicago,Usa,9
Paulina St & Cortland St,0,10,Chicago,Usa,9
Torrence Ave & 106th St,1,10,Chicago,Usa,9
Public Rack - Parnell Ave & 103rd St,0,1,Chicago,Usa,9
Cicero Ave & Wellington Ave,4,9,Chicago,Usa,9
Laramie Ave & Madison St,1,8,Chicago,Usa,9
Public Rack - Pulaski Rd & 15th St,0,1,Chicago,Usa,9
Public Rack - Mackinaw Ave & 85th St,0,1,Chicago,Usa,9
Winthrop Ave & Lawrence Ave,9,4,Chicago,Usa,9
Public Rack - Forest Glen Station ,0,3,Chicago,Usa,9
Public Rack - Loomis Blvd & 83rd St,0,1,Chicago,Usa,9
Kimball Ave & Belmont Ave,6,8,Chicago,Usa,9
Malcolm X College,5,14,Chicago,Usa,9
Laramie Ave & Gladys Ave,1,9,Chicago,Usa,9
Honore St & Division St,22,0,Chicago,Usa,9
Burnham Harbor,4,18,Chicago,Usa,9
Troy Ave & 27th St,3,9,Chicago,Usa,9
Damen Ave & 59th St,2,9,Chicago,Usa,9
Wood St & 84th St,5,10,Chicago,Usa,9
Avers Ave & Belmont Ave,10,1,Chicago,Usa,9
Rush St & Hubbard St,0,23,Chicago,Usa,9
Elston Ave & Henderson St,6,6,Chicago,Usa,9
Peoria St & Kinzie St,0,11,Chicago,Usa,9
Central Park & Augusta Blvd,3,9,Chicago,Usa,9
Public Rack - Pullman - Ross Dress for Less,0,1,Chicago,Usa,9
Kostner Ave & Bryn Mawr Ave,2,13,Chicago,Usa,9
Kildare Ave & 47th St,3,12,Chicago,Usa,9
Dan Ryan Woods & 83rd St,2,9,Chicago,Usa,9
Public Rack - Nordica Ave & Addison St,0,1,Chicago,Usa,9
