name,free_bikes,empty_slots,city,country,position
Market St at Mapleton St,8,7,Boston,Usa,13
Broadway at Kittie Knox Bike Path,9,13,Boston,Usa,13
Hawthorne Boulevard,2,5,Boston,Usa,13
Congress St at Northern Ave,0,15,Boston,Usa,13
Charlestown Navy Yard Ferry Terminal,12,12,Boston,Usa,13
Dorchester Ave at King St,12,3,Boston,Usa,13
Roxbury Crossing T Stop - Columbus Ave at Tremont St,14,7,Boston,Usa,13
Northern Strand at Salem Street,6,2,Boston,Usa,13
JFK Crossing at Harvard St. / Thorndike St.,0,0,Boston,Usa,13
Bennington St at Byron St,6,9,Boston,Usa,13
135 Morrissey Blvd,13,6,Boston,Usa,13
Fenway at Museum Rd,6,14,Boston,Usa,13
Washington St at Rutland St,20,7,Boston,Usa,13
Linwood St at Minuteman Bikeway,4,7,Boston,Usa,13
645 Summer St,13,6,Boston,Usa,13
Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,16,1,Boston,Usa,13
Tremont St at West St,3,12,Boston,Usa,13
Damrell St at Old Colony,8,10,Boston,Usa,13
Commonwealth Ave at Chestnut Hill Dr,5,13,Boston,Usa,13
Pope John Paul II Park - Neponset Trail at Hallet St,9,9,Boston,Usa,13
Chestnut Hill Ave at Ledgemere Rd,2,17,Boston,Usa,13
Herter Park,12,6,Boston,Usa,13
Whittier St Health Center,0,19,Boston,Usa,13
Murphy Skating Rink - 1880 Day Blvd,8,11,Boston,Usa,13
Constitution Rd at Chelsea St,13,6,Boston,Usa,13
Steve Miller Dr at Winthrop St (Medford High),6,5,Boston,Usa,13
Harborwalk at Central Wharf,9,14,Boston,Usa,13
The Overlook at St. Gabriel's,9,10,Boston,Usa,13
Discovery Park - 30 Acorn Park Drive,10,13,Boston,Usa,13
Rutherford Ave at Main St,2,14,Boston,Usa,13
Ink Block - Harrison Ave at Herald St,6,21,Boston,Usa,13
Parkway Rd at Brookline Ave,11,3,Boston,Usa,13
Silber Way,18,1,Boston,Usa,13
MIT Pacific St at Purrington St,5,13,Boston,Usa,13
Northeastern University - North Parking Lot,4,11,Boston,Usa,13
Cambridgeside Pl at Land Blvd,0,5,Boston,Usa,13
Surface Rd at India St,5,14,Boston,Usa,13
Thorndike Field at Minuteman Bikeway,7,4,Boston,Usa,13
Ross Playground,15,3,Boston,Usa,13
359 Broadway - Broadway at Fayette Street,0,22,Boston,Usa,13
Chelsea St at Medford St,12,7,Boston,Usa,13
Burlington Ave at Brookline Ave,3,12,Boston,Usa,13
Western Ave at Everett St,15,2,Boston,Usa,13
Conway Park at Central Street (Temporary Winter Location),7,12,Boston,Usa,13
Commonwealth Ave at Granby St,12,4,Boston,Usa,13
Farragut Rd at E. 6th St,12,10,Boston,Usa,13
Mugar Way at Beacon St,6,10,Boston,Usa,13
W Broadway at Dorchester St,4,13,Boston,Usa,13
Kenmore Square - 660 Beacon St,6,9,Boston,Usa,13
Shawmut T Stop,5,14,Boston,Usa,13
Reservoir Rd at Beacon St,9,5,Boston,Usa,13
Western Ave at Leo Birmingham Pkwy,11,4,Boston,Usa,13
Charles Circle - Charles St at Cambridge St,8,8,Boston,Usa,13
Blue Hill Ave at Havelock St,17,0,Boston,Usa,13
Stuart St at Charles St,3,15,Boston,Usa,13
Marion St at Harvard St,5,10,Boston,Usa,13
Brookline Town Hall,11,4,Boston,Usa,13
Harvard St and Stedman St,5,9,Boston,Usa,13
Commonwealth Ave at Blandford Mall,13,7,Boston,Usa,13
Main St at Thompson Sq,11,4,Boston,Usa,13
Washington St at Bowdoin St,4,11,Boston,Usa,13
Boylston St at Dartmouth St,0,19,Boston,Usa,13
Northern Strand at Main St,5,6,Boston,Usa,13
Huntington Ave at Colburn St,5,14,Boston,Usa,13
Auburn St. at Mystic River,6,5,Boston,Usa,13
St. Alphonsus St at Horadan Way,6,8,Boston,Usa,13
Post Office Square,12,7,Boston,Usa,13
Cambridge Dept. of Public Works -147 Hampshire St.,3,16,Boston,Usa,13
Marion St at Park St,6,6,Boston,Usa,13
Union Square - Brighton Ave at Cambridge St,12,7,Boston,Usa,13
Elevate at One Leighton,0,17,Boston,Usa,13
Gove St at Orleans St,10,9,Boston,Usa,13
Main St at Austin St,5,5,Boston,Usa,13
Sydney St at Carson St,7,11,Boston,Usa,13
Lewis Mall Wharf,19,2,Boston,Usa,13
Falcon St at Meridian St,12,6,Boston,Usa,13
Mayor Salvo Path at Mill St,6,5,Boston,Usa,13
Huron Ave At Vassal Lane,11,8,Boston,Usa,13
Sidney Research Campus/Erie Street at Waverly,1,17,Boston,Usa,13
West Newton,7,7,Boston,Usa,13
University Park,4,13,Boston,Usa,13
Boylston St at Charles St,11,20,Boston,Usa,13
Ringer Park - Webley St at Armington St,10,3,Boston,Usa,13
Piers Park,0,15,Boston,Usa,13
Blue Hill Ave at Almont St,16,3,Boston,Usa,13
Vassal Lane at Tobin VLUS,17,7,Boston,Usa,13
75 Binney St,7,11,Boston,Usa,13
Moore Youth Center,3,11,Boston,Usa,13
Cambridge St at Joy St,1,9,Boston,Usa,13
Encore,2,12,Boston,Usa,13
Alewife MBTA at Steel Place,11,8,Boston,Usa,13
Massachusetts Ave at Columbus Ave,5,9,Boston,Usa,13
Commercial St at Charter St,4,14,Boston,Usa,13
Jackson Square T Stop,16,1,Boston,Usa,13
Nashua Street at Red Auerbach Way,17,20,Boston,Usa,13
Harvard Law School at Mass Ave / Jarvis St,4,15,Boston,Usa,13
Myrtle St at Fellsway (Rt. 28),7,8,Boston,Usa,13
Boylston St at Massachusetts Ave,3,12,Boston,Usa,13
Porter Square Station,14,5,Boston,Usa,13
Uphams Corner,4,11,Boston,Usa,13
Bellevue T Stop,6,12,Boston,Usa,13
Pleasant St at Beacon St,11,4,Boston,Usa,13
Talbot Ave At Blue Hill Ave,14,1,Boston,Usa,13
Watermark Seaport - Boston Wharf Rd at Seaport Blvd,10,4,Boston,Usa,13
Harvard St at Greene-Rose Heritage Park,0,19,Boston,Usa,13
Andrew T Stop - Dorchester Ave (East),0,7,Boston,Usa,13
Staniford St at Merrimac St,13,11,Boston,Usa,13
Washington St at Melnea Cass Blvd,8,11,Boston,Usa,13
Lafayette Square at Mass Ave / Main St / Columbia St,0,13,Boston,Usa,13
Fields Corner T Stop,7,8,Boston,Usa,13
Magoun Square at Trum Field,8,10,Boston,Usa,13
Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,15,8,Boston,Usa,13
Nubian Square - Bolling Building,11,6,Boston,Usa,13
Addison St at Saratoga St,0,19,Boston,Usa,13
Rowes Wharf at Atlantic Ave,8,4,Boston,Usa,13
C St at Baxter St,14,2,Boston,Usa,13
Vinnin Square,4,7,Boston,Usa,13
2 Hummingbird Lane at Olmsted Green,9,8,Boston,Usa,13
Boynton Yards at 101 South Street,8,11,Boston,Usa,13
Chinatown Gate Plaza,3,16,Boston,Usa,13
Congress St at Boston Wharf Rd,9,8,Boston,Usa,13
Codman Square Library,2,15,Boston,Usa,13
Rutherford Ave at Bunker Hill Industrial Park,6,12,Boston,Usa,13
Mass Ave T Stop,10,5,Boston,Usa,13
Clarendon St at Newbury St,9,8,Boston,Usa,13
Mass Ave at Hadley/Walden,10,7,Boston,Usa,13
O'Brien Highway at First Street,13,6,Boston,Usa,13
699 Mt Auburn St,22,1,Boston,Usa,13
Main Street/Albany Street/Technology Square,23,0,Boston,Usa,13
Washington Sq,11,4,Boston,Usa,13
Talbot Ave T Station,16,2,Boston,Usa,13
Broadway at Lynde St,6,9,Boston,Usa,13
Huntington Ave at Mass Art,7,8,Boston,Usa,13
Lafayette at Leach St,5,5,Boston,Usa,13
East Somerville Library (Broadway and Illinois),7,8,Boston,Usa,13
Butler T Stop,10,5,Boston,Usa,13
Lesley University,6,9,Boston,Usa,13
Watertown Sq,7,7,Boston,Usa,13
Surface Rd at Summer St,23,2,Boston,Usa,13
Galileo Galilei Way at Fulkerson St/Binney St,18,1,Boston,Usa,13
Salem MBTA - Washington at Federal St,7,14,Boston,Usa,13
Alabama St at Messinger St,12,3,Boston,Usa,13
Dana Park,5,14,Boston,Usa,13
Boylston St at Fairfield St,9,9,Boston,Usa,13
Linear Park - Mass. Ave. at Cameron Ave. ,8,11,Boston,Usa,13
Smith St at Parker St,12,7,Boston,Usa,13
Truman Parkway at Fairmount Ave,19,0,Boston,Usa,13
780 Morrissey Blvd,12,1,Boston,Usa,13
Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,0,16,Boston,Usa,13
Washington St at Temple Pl,4,15,Boston,Usa,13
Railroad Lot and Minuteman Bikeway,7,4,Boston,Usa,13
Morton St at Gallivan Blvd,7,6,Boston,Usa,13
West Medford Square (Bower St at Harvard Ave),9,2,Boston,Usa,13
101 Smith Place,10,13,Boston,Usa,13
Shawmut Ave at E Berkeley St,4,12,Boston,Usa,13
Back Bay T Stop - Dartmouth St at Stuart St,4,15,Boston,Usa,13
Bacon St at Washington St,2,7,Boston,Usa,13
Cleveland Circle,5,10,Boston,Usa,13
Tremont St at Hamilton Pl,11,8,Boston,Usa,13
Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,2,10,Boston,Usa,13
Wentworth Institute of Technology - Huntington Ave at Vancouver St,4,10,Boston,Usa,13
175 N Harvard St,0,17,Boston,Usa,13
Archdale Rd at Washington St,12,3,Boston,Usa,13
Seaport Blvd at Sleeper St,10,5,Boston,Usa,13
MLK Blvd at Washington St,10,4,Boston,Usa,13
St Mary's,4,11,Boston,Usa,13
Walnut Ave at School St,14,4,Boston,Usa,13
Cypress St at Clark Playground,11,4,Boston,Usa,13
Governors Ave at Lawrence Rd,7,4,Boston,Usa,13
606 American Legion Hwy at Canterbury St,2,15,Boston,Usa,13
Flat 9 at Whittier,4,11,Boston,Usa,13
Prentiss St at Mindoro St,4,11,Boston,Usa,13
Harvard Ave at Brainerd Rd,12,3,Boston,Usa,13
Honan Library,4,11,Boston,Usa,13
Packard's Corner - Commonwealth Ave at Brighton Ave,26,1,Boston,Usa,13
Aquarium T Stop - 200 Atlantic Ave,6,17,Boston,Usa,13
Foss Park,9,5,Boston,Usa,13
Washington St at Pond Ave,1,17,Boston,Usa,13
Medford St at McNulty Ct,9,11,Boston,Usa,13
Ashmont T Stop,6,8,Boston,Usa,13
Porzio Park,13,4,Boston,Usa,13
Shawmut Ave at Herald St,0,20,Boston,Usa,13
Northbourne Rd at Hyde Park Ave,12,7,Boston,Usa,13
Swan Place at Minuteman Bikeway,7,4,Boston,Usa,13
Boston East - 126 Border St,5,10,Boston,Usa,13
Lechmere Canal Park,8,19,Boston,Usa,13
Stuart St at Berkeley St,6,12,Boston,Usa,13
Lake St. at Minuteman Bikeway,6,5,Boston,Usa,13
Newton Highlands T,2,12,Boston,Usa,13
Washington St at Corey Rd,0,13,Boston,Usa,13
Cross St at Hanover St,2,16,Boston,Usa,13
Salem State University - Bike Path at Loring Ave,11,4,Boston,Usa,13
Ames St at Broadway,13,4,Boston,Usa,13
Kennedy-Longfellow School 158 Spring St,0,19,Boston,Usa,13
Lenox St at Kendall St,3,14,Boston,Usa,13
Purchase St at Pearl St,18,0,Boston,Usa,13
Child Street at Brian P. Murphy Staircase,17,5,Boston,Usa,13
Washington St at Walnut St,8,3,Boston,Usa,13
Raymond Park at Walden St,5,14,Boston,Usa,13
Shetland Park - Congress at Peabody St,9,1,Boston,Usa,13
Malden High School,3,8,Boston,Usa,13
John Ahern Field at Kennedy-Longfellow School,3,15,Boston,Usa,13
Revere City Hall,2,9,Boston,Usa,13
Washington St at W Dedham St,7,8,Boston,Usa,13
Flint St. at Bridge St.,8,3,Boston,Usa,13
Heath St at Columbus Ave,7,11,Boston,Usa,13
Washington St at Waltham St,4,9,Boston,Usa,13
Charles St S at Stuart St,0,16,Boston,Usa,13
Savin Hill T Stop - S Sydney St at Bay St,10,3,Boston,Usa,13
Four Corners/Geneva T Stop,3,12,Boston,Usa,13
Hale Park,2,8,Boston,Usa,13
84 Cambridgepark Dr,2,24,Boston,Usa,13
Commonwealth Ave at Chiswick Rd,8,11,Boston,Usa,13
Albany St at E. Brookline St,12,3,Boston,Usa,13
Beacon St at Tappan St,16,9,Boston,Usa,13
Orient Heights T Stop - Bennington St at Saratoga St,10,8,Boston,Usa,13
Bennington St at Constitution Beach,8,9,Boston,Usa,13
Derby Street,2,9,Boston,Usa,13
Harvard Square at Mass Ave/ Dunster,17,0,Boston,Usa,13
Broadway at Central St,3,16,Boston,Usa,13
E Cottage St at Columbia Rd,16,3,Boston,Usa,13
Brighton Ave at Linden St,10,9,Boston,Usa,13
Central Square at Mass Ave / Essex St,1,17,Boston,Usa,13
Somerville High School & Central Library,3,14,Boston,Usa,13
