name,free_bikes,empty_slots,city,country,position
Schleidenplatz / Waldeyerstraße,1,39,Berlin,Germany,5
Jelbi Klingelhöferstraße / Von-der-Heydt-Straße,0,40,Berlin,Germany,5
Bäumerplan / Wüsthoffstraße,0,40,Berlin,Germany,5
Prinzregentenstraße / Waghäuseler Straße,4,36,Berlin,Germany,5
Oberwallstraße / Jägerstraße,1,39,Berlin,Germany,5
Humannplatz / Stahlheimer Straße,0,40,Berlin,Germany,5
Wallstraße / Neue Grünstraße,4,36,Berlin,Germany,5
Jelbi Okerstraße / Schillerpromenade,1,39,Berlin,Germany,5
Jelbi Bundesdruckerei,1,39,Berlin,Germany,5
Jelbi Freiligrathstraße,1,39,Berlin,Germany,5
Studentenwerk / Aristotelessteig,5,35,Berlin,Germany,5
Dudenstraße / Boelckestraße,2,38,Berlin,Germany,5
Kopischstraße / Fidicinstraße,0,40,Berlin,Germany,5
S Halensee / Kurfürstendamm,3,37,Berlin,Germany,5
Jelbi Gabriel-Max-Straße / Wühlischstraße,0,40,Berlin,Germany,5
Jelbi S+U Hauptbahnhof / Washingtonplatz,19,21,Berlin,Germany,5
Kaskelstraße / Pfarrstraße,8,32,Berlin,Germany,5
DKB-Campus,0,40,Berlin,Germany,5
Jelbi Admiralbrücke,0,40,Berlin,Germany,5
Otto-Suhr-Allee / Cauerstraße,1,39,Berlin,Germany,5
Jelbi U Bülowstraße,1,39,Berlin,Germany,5
Fehrbelliner Straße  /  Choriner Straße,5,35,Berlin,Germany,5
Jelbi S Storkower Straße / Hermann-Blankenstein-Straße,0,40,Berlin,Germany,5
U Schillingstraße / Karl-Marx-Allee,1,39,Berlin,Germany,5
Bremer Straße / Bugenhagenstraße,6,34,Berlin,Germany,5
Sonnenallee / Treptower Straße,21,19,Berlin,Germany,5
Unter den Linden / Otto-Weiß-Haus,2,38,Berlin,Germany,5
Jelbi S Landsberger Allee / SSE,0,40,Berlin,Germany,5
Jelbi S Landsberger Allee / Otto-Ostrowski-Straße,0,40,Berlin,Germany,5
Hohenstaufenstraße / Kyffhäuserstraße,7,33,Berlin,Germany,5
Jelbi Futurium,0,40,Berlin,Germany,5
Jelbi S+U Hauptbahnhof / Heidestraße,23,17,Berlin,Germany,5
Jelbi U Görlitzer Straße / Skalitzer Straße,3,37,Berlin,Germany,5
Jelbi Tempelhofer Feld / Columbiadamm,4,36,Berlin,Germany,5
U Viktoria-Luise-Platz / Motzstraße,2,38,Berlin,Germany,5
Albertstraße / Hauptstraße,0,40,Berlin,Germany,5
Marienstraße / Albrechtsstraße,4,36,Berlin,Germany,5
Straße der Pariser Kommune / Karl-Marx-Allee,3,37,Berlin,Germany,5
U Möckernbrücke / Hallesches Ufer,0,40,Berlin,Germany,5
Legiendamm / Heinrich-Heine-Platz,6,34,Berlin,Germany,5
Jelbi U Museumsinsel,1,39,Berlin,Germany,5
Frankfurter Allee / Hubertusstraße,2,38,Berlin,Germany,5
Jelbi Kalckreuthstraße / Fuggerstraße,0,40,Berlin,Germany,5
Betriebsbahnhof Rummelsburg / Saganer Straße,6,34,Berlin,Germany,5
Voltastraße / Brunnenstraße,4,36,Berlin,Germany,5
Jelbi U Alexanderplatz / Bernhard-Weiß-Straße,1,39,Berlin,Germany,5
Jelbi Eingang Crashgate,0,40,Berlin,Germany,5
Jelbi Kalckreuthstraße / Kleiststraße,1,39,Berlin,Germany,5
S Greifswalder Straße / Greifswalder Straße,6,34,Berlin,Germany,5
Olga-Benario-Prestes-Straße / Greifswalder Straße,2,38,Berlin,Germany,5
Jelbi Klinikum Am Urban / Planufer,1,39,Berlin,Germany,5
Jelbi U Weinmeisterstraße,2,38,Berlin,Germany,5
Gürtelstraße / Oderstraße,4,36,Berlin,Germany,5
Jelbi S Hackescher Markt,5,35,Berlin,Germany,5
Siegessäule / Altonaer Straße,0,40,Berlin,Germany,5
Jelbi U Boddinstraße / Selchower Straße,1,39,Berlin,Germany,5
Jelbi Wilhelmstraße / Zimmerstraße,0,40,Berlin,Germany,5
Jelbi Ebertstraße / Hannah-Arendt-Straße,4,36,Berlin,Germany,5
Marie-Curie-Allee / Bietzkestraße,8,32,Berlin,Germany,5
U Tierpark / Sewanstraße,8,32,Berlin,Germany,5
Prenzlauer Allee / Danziger Straße,0,40,Berlin,Germany,5
Jelbi Bundeswehrkrankenhaus,4,36,Berlin,Germany,5
Karl-Marx-Str. / Rollbergstraße,11,29,Berlin,Germany,5
Huttenstraße / Beusselstraße,0,40,Berlin,Germany,5
Jelbi Fichtestraße / Körtestraße,4,36,Berlin,Germany,5
U Uhlandstraße / Grolmannstraße,5,35,Berlin,Germany,5
Jelbi Charité-Campus Mitte / Rahel-Hirsch-Weg,0,40,Berlin,Germany,5
Muskauer Straße / Pücklerstraße,5,35,Berlin,Germany,5
Markgrafendamm / Laskerstraße,3,37,Berlin,Germany,5
Jelbi Karl-Liebknecht-Straße / Hirtenstraße,1,39,Berlin,Germany,5
Jelbi Goethestraße / Wilmersdorfer Straße,1,39,Berlin,Germany,5
Puschkinallee / Treptower Park,1,39,Berlin,Germany,5
U Eisenacher Straße / Schwäbische Straße,0,40,Berlin,Germany,5
Yorckstraße / Katzbachstraße,3,37,Berlin,Germany,5
U Hermannplatz / Hasenheide,1,39,Berlin,Germany,5
Birkenstraße / Perleberger Straße,4,36,Berlin,Germany,5
Jelbi Carnotstraße / Spreeside Offices,3,37,Berlin,Germany,5
S Anhalter Bahnhof / Askanischer Platz,2,38,Berlin,Germany,5
Waldemarstraße / Adalbertstraße,6,34,Berlin,Germany,5
Jelbi Marie-Elisabeth-Lüders-Haus,8,32,Berlin,Germany,5
Jelbi Sommerbad Neukölln,1,39,Berlin,Germany,5
Jelbi Zietenstraße / Bülowstraßen,1,39,Berlin,Germany,5
Jelbi Voßstraße / Gertrud-Kolmar-Straße,6,34,Berlin,Germany,5
Jelbi Spandauer Straße / Heiligegeistkirchplatz,7,33,Berlin,Germany,5
Jelbi U Stadtmitte / Krausenstraße,3,37,Berlin,Germany,5
