name,free_bikes,empty_slots,city,country,position
Linienstraße/Weydingerstraße,2,4.0,Berlin,Germany,5
Jelbi U Walther-Scheiber-Platz/Lefèvrestraße (FRI/LE),5,2.0,Berlin,Germany,5
Jelbi Selchower Straße/Schillerpromenade (NEU/SE),4,5.0,Berlin,Germany,5
S Ostkreuz (Südost),0,8.0,Berlin,Germany,5
Gartenplatz/Ackerstraße (Mobilitätsstation),5,0.0,Berlin,Germany,5
U Blaschkoallee,1,3.0,Berlin,Germany,5
S Baumschulenweg (West),0,4.0,Berlin,Germany,5
Jelbi S+U Potsdamer Platz/Botschaft von Kanada (MIT/PB),4,6.0,Berlin,Germany,5
Jelbi U Stadtmitte/Krausenstraße (MIT/SM),2,5.0,Berlin,Germany,5
Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),0,4.0,Berlin,Germany,5
Jelbi Tempelhofer Damm/Peter-Strasser-Weg (TEM/PE),0,5.0,Berlin,Germany,5
Trautenaustraße/Ruth-Baumgarte-Straße,9,0.0,Berlin,Germany,5
Jelbi Philharmonie (TIE/PH),3,5.0,Berlin,Germany,5
Jelbi Taubenstraße/Friedrichstraße (MIT/TA),0,8.0,Berlin,Germany,5
Aristide-Briand-Brücke (Kurt-Schumacher-Damm),2,2.0,Berlin,Germany,5
Jelbi Dieffenbachstr./Graefestr. (KRE/DI),3,6.0,Berlin,Germany,5
Jelbi U Blissestraße (WIL/BL),1,2.0,Berlin,Germany,5
Oderbergerstraße 54 (Mobilitätsstation),1,5.0,Berlin,Germany,5
Jelbi S+U Zoologischer Garten/Joachimsthaler Str. (CHA/JO),0,15.0,Berlin,Germany,5
U Otisstraße (Nord),2,2.0,Berlin,Germany,5
EDEKA Köbernik (Königstraße),1,3.0,Berlin,Germany,5
S Tegel (West),3,1.0,Berlin,Germany,5
Jelbi S Adlershof/Weerthstraße (ADL/WR),2,2.0,Berlin,Germany,5
Jelbi U Kottbusser Tor/Admiralstraße (KRE/KA),1,4.0,Berlin,Germany,5
EDEKA Kelz (Straße der Pariser Kommune),1,3.0,Berlin,Germany,5
Richard-Ermisch-Straße/Viehtrift (Mobilitätsstation),1,,Berlin,Germany,5
Uber Platz (Mühlenstraße),7,0.0,Berlin,Germany,5
Badstraße/Grüntaler Straße (Mobilitätsstation),1,3.0,Berlin,Germany,5
Neue Bahnhofstraße/Boxhagener Straße (Süd),6,0.0,Berlin,Germany,5
Jelbi U Schönleinstraße (KRE/SCH),9,0.0,Berlin,Germany,5
Jelbi Eisenacher Straße/Kleiststraße (SCH/EK),1,5.0,Berlin,Germany,5
Herzbergstraße (evangelisches Krankenhaus),1,3.0,Berlin,Germany,5
Köpenicker Straße/Am Studio,3,1.0,Berlin,Germany,5
Jelbi U Warschauer Straße/ Tamara-Danz-Straße (FHA/TA),0,9.0,Berlin,Germany,5
Jelbi Frobenstraße/Bülowstraße (SCH/FR),3,0.0,Berlin,Germany,5
Jelbi Rosa-Luxemburg-Straße/Hirtenstraße (MIT/RH),3,4.0,Berlin,Germany,5
Görlitzer Straße/Cuvrystraße (Mobilitätsstation),1,3.0,Berlin,Germany,5
Jelbi Messe/Halle 19 (WES/HA),0,8.0,Berlin,Germany,5
EDEKA Baumschulenstraße,5,0.0,Berlin,Germany,5
EDEKA Martin-Luther-Straße,4,0.0,Berlin,Germany,5
EDEKA Marienburger Straße,5,3.0,Berlin,Germany,5
EDEKA Stepaniak (Berliner Straße),0,4.0,Berlin,Germany,5
EDEKA Annenstraße,0,4.0,Berlin,Germany,5
U Hohenzollernplatz,1,6.0,Berlin,Germany,5
Friedrichstraße/Schiffbauerdamm (Mobilitätsstation),1,5.0,Berlin,Germany,5
S Rahnsdorf (Süd),4,0.0,Berlin,Germany,5
Mensa HfS (Ernst Busch),2,2.0,Berlin,Germany,5
Jelbi Katharina-Heinroth-Ufer/Parkside Gallery Office (TIE/KA),0,4.0,Berlin,Germany,5
U Prinzenstraße Süd (Mobilitätsstation),1,7.0,Berlin,Germany,5
Leipziger Straße/Niederwallstraße (Mobilitätsstation),0,4.0,Berlin,Germany,5
Jelbi S+U Potsdamer Platz/Leipziger Platz  (MIT/PL),1,7.0,Berlin,Germany,5
Jelbi Karlplatz (MIT/KA),1,7.0,Berlin,Germany,5
