name,free_bikes,empty_slots,city,country,position
WESTERN WAY,7,33,Dublin,Ireland,16
PRINCES STREET / O'CONNELL STREET,22,1,Dublin,Ireland,16
FITZWILLIAM SQUARE WEST,1,29,Dublin,Ireland,16
BOLTON STREET,5,15,Dublin,Ireland,16
GRANGEGORMAN LOWER (SOUTH),16,24,Dublin,Ireland,16
SMITHFIELD,21,9,Dublin,Ireland,16
YORK STREET EAST,7,25,Dublin,Ireland,16
CLARENDON ROW,19,12,Dublin,Ireland,16
ECCLES STREET EAST,5,22,Dublin,Ireland,16
KING STREET NORTH,20,10,Dublin,Ireland,16
BENSON STREET,13,27,Dublin,Ireland,16
GRANGEGORMAN LOWER (CENTRAL),14,26,Dublin,Ireland,16
ROTHE ABBEY,18,17,Dublin,Ireland,16
CITY QUAY,1,29,Dublin,Ireland,16
CLONMEL STREET,3,30,Dublin,Ireland,16
FITZWILLIAM SQUARE EAST,1,39,Dublin,Ireland,16
EARLSFORT TERRACE,1,28,Dublin,Ireland,16
PEARSE STREET,17,13,Dublin,Ireland,16
JAMES STREET EAST,4,26,Dublin,Ireland,16
JOHN STREET WEST,0,31,Dublin,Ireland,16
EXCISE WALK,12,28,Dublin,Ireland,16
MOUNTJOY SQUARE EAST,8,32,Dublin,Ireland,16
KILMAINHAM LANE,14,16,Dublin,Ireland,16
FRANCIS STREET,16,14,Dublin,Ireland,16
GRATTAN STREET,1,22,Dublin,Ireland,16
HIGH STREET,13,16,Dublin,Ireland,16
MERRION SQUARE EAST,13,17,Dublin,Ireland,16
HARCOURT TERRACE,12,8,Dublin,Ireland,16
HEUSTON BRIDGE (NORTH),40,0,Dublin,Ireland,16
LEINSTER STREET SOUTH,8,22,Dublin,Ireland,16
GRANGEGORMAN LOWER (NORTH),20,16,Dublin,Ireland,16
PORTOBELLO HARBOUR,5,25,Dublin,Ireland,16
THE POINT,11,29,Dublin,Ireland,16
GEORGES QUAY,2,18,Dublin,Ireland,16
BROADSTONE,7,23,Dublin,Ireland,16
HEUSTON STATION (CAR PARK),40,0,Dublin,Ireland,16
PARNELL SQUARE NORTH,7,13,Dublin,Ireland,16
PARNELL STREET,5,15,Dublin,Ireland,16
AVONDALE ROAD,5,30,Dublin,Ireland,16
YORK STREET WEST,0,0,Dublin,Ireland,16
DAME STREET,8,8,Dublin,Ireland,16
CHARLEMONT PLACE,20,20,Dublin,Ireland,16
HANOVER QUAY EAST,2,38,Dublin,Ireland,16
PARKGATE STREET,36,2,Dublin,Ireland,16
BROOKFIELD ROAD,21,9,Dublin,Ireland,16
TOWNSEND STREET,0,20,Dublin,Ireland,16
ST JAMES HOSPITAL (LUAS),15,25,Dublin,Ireland,16
SOUTH DOCK ROAD,27,3,Dublin,Ireland,16
MOUNT STREET LOWER,7,33,Dublin,Ireland,16
GEORGES LANE,3,37,Dublin,Ireland,16
BLESSINGTON STREET,8,12,Dublin,Ireland,16
SIR PATRICK DUN'S,20,20,Dublin,Ireland,16
NORTH CIRCULAR ROAD,24,6,Dublin,Ireland,16
MOLESWORTH STREET,2,18,Dublin,Ireland,16
EMMET ROAD,25,15,Dublin,Ireland,16
HARDWICKE PLACE,1,24,Dublin,Ireland,16
MERRION SQUARE SOUTH,2,38,Dublin,Ireland,16
TALBOT STREET,37,3,Dublin,Ireland,16
ST. STEPHEN'S GREEN EAST,0,39,Dublin,Ireland,16
GRAND CANAL DOCK,3,37,Dublin,Ireland,16
MOUNTJOY SQUARE WEST,19,11,Dublin,Ireland,16
FREDERICK STREET SOUTH,1,39,Dublin,Ireland,16
GOLDEN LANE,4,16,Dublin,Ireland,16
MERRION SQUARE WEST,5,15,Dublin,Ireland,16
MOUNT BROWN,6,16,Dublin,Ireland,16
CHRISTCHURCH PLACE,1,19,Dublin,Ireland,16
