name,free_bikes,empty_slots,city,country,position
"300073 - Prince of Wales Drive, Battersea Park",15,0,London,United Kingdom,8
"003447 - Gloucester Road (North), Kensington",5,11,London,United Kingdom,8
"200213 - Durant Street, Bethnal Green",9,11,London,United Kingdom,8
"001229 - High Holborn , Covent Garden",1,17,London,United Kingdom,8
"003488 - Charles II Street, West End",7,17,London,United Kingdom,8
"001126 - North Audley Street, Mayfair",6,11,London,United Kingdom,8
"300004 - Harris Academy, Bermondsey",6,10,London,United Kingdom,8
"001209 - Empire Square, The Borough",34,10,London,United Kingdom,8
"001189 - Long Lane , Bermondsey",16,2,London,United Kingdom,8
"001068 - Norton Folgate, Liverpool Street",9,11,London,United Kingdom,8
"001057 - Hardwick Street, Clerkenwell",19,9,London,United Kingdom,8
"001204 - Queen's Gate (North), Kensington",0,41,London,United Kingdom,8
"200052 - Exhibition Road Museums 2, South Kensington",2,11,London,United Kingdom,8
"001158 - St. Martin's Street, West End",0,18,London,United Kingdom,8
"001143 - Kensington Church Street, Kensington",4,12,London,United Kingdom,8
"200072 - Houndsditch, Aldgate",1,24,London,United Kingdom,8
"002701 - Columbia Road, Shoreditch",18,4,London,United Kingdom,8
"001190 - Kennington Lane Rail Bridge, Vauxhall",18,11,London,United Kingdom,8
"200249 - Queen Mary's, Mile End",9,29,London,United Kingdom,8
"200050 - Naval Row, Blackwall",18,2,London,United Kingdom,8
"001152 - Marylebone Lane, Marylebone",6,16,London,United Kingdom,8
"300212 - Birkenhead Street, King's Cross",22,0,London,United Kingdom,8
"001174 - Alderney Street, Pimlico",4,6,London,United Kingdom,8
"001099 - Frampton Street, Paddington",20,9,London,United Kingdom,8
"200127 - East India DLR, Blackwall",37,13,London,United Kingdom,8
"200198 - Seymour Place, Marylebone",23,4,London,United Kingdom,8
"001231 - Queen's Gate, Kensington Gardens",12,4,London,United Kingdom,8
"200017 - Lancaster Gate , Bayswater",20,13,London,United Kingdom,8
"200118 - Albert Street, Camden Town",18,5,London,United Kingdom,8
"200091 - Wandsworth Town Station, Wandsworth",15,17,London,United Kingdom,8
"001191 - Barbican Centre, Barbican",0,18,London,United Kingdom,8
"010623 - Greycoat Street , Westminster",12,4,London,United Kingdom,8
"200149 - Watney Street, Shadwell",12,13,London,United Kingdom,8
