name,free_bikes,empty_slots,city,country,position
Chester Ave & 12 Ave,20,0,New York,Usa,12
W 56 St & 8 Ave,3,44,New York,Usa,12
S Portland Ave & Hanson Pl,19,7,New York,Usa,12
E 78 St & 2 Ave,23,0,New York,Usa,12
87 St & Roosevelt Ave,3,17,New York,Usa,12
E 157 St & River Ave,7,9,New York,Usa,12
E 17 St & Broadway,20,52,New York,Usa,12
Central Ave & Flushing Ave,21,0,New York,Usa,12
Colonial Rd & 71 St,11,3,New York,Usa,12
E 149 St & Eagle Ave,9,8,New York,Usa,12
E 165 St & Jerome Ave,6,10,New York,Usa,12
72 St & 31 Ave,8,13,New York,Usa,12
Amity St & Court St,5,23,New York,Usa,12
Irwin Ave & W 232 St,18,2,New York,Usa,12
Nassau Ave & Russell St,44,5,New York,Usa,12
1 St & 6 Ave,24,8,New York,Usa,12
Bulova Ave & Brooklyn Queens Expressway W,2,15,New York,Usa,12
45 St & 4 Ave,13,10,New York,Usa,12
Watts St & Greenwich St,16,34,New York,Usa,12
Murray St & West St (NW Corner),49,22,New York,Usa,12
Broadway & E 14 St,2,103,New York,Usa,12
Hegeman Ave & Powell St,9,1,New York,Usa,12
Harrison Pl & Porter Ave,6,14,New York,Usa,12
W 87 St & West End Ave,22,22,New York,Usa,12
108 St & 66 Rd,4,16,New York,Usa,12
3 Ave & E 109 St,24,1,New York,Usa,12
3 Ave & 92 St,14,1,New York,Usa,12
Myrtle Ave & St Edwards St,38,14,New York,Usa,12
E 9 St & Ave C,40,7,New York,Usa,12
Marcy Ave & Gates Ave,9,8,New York,Usa,12
Bergen St & Vanderbilt Ave,16,8,New York,Usa,12
E 149 St & Park Ave,1,24,New York,Usa,12
Sheridan Ave & E 168 St,2,19,New York,Usa,12
Dyckman St & Henshaw St,17,0,New York,Usa,12
Hudson St & Reade St,5,45,New York,Usa,12
E 106 St & 1 Ave,23,0,New York,Usa,12
E 1 St & Bowery,31,11,New York,Usa,12
Melrose Ave & E 150 St,5,21,New York,Usa,12
Botanical Sq & Webster Ave,28,1,New York,Usa,12
E 23 St & 1 Ave,23,4,New York,Usa,12
Buchanan Pl & Grand Ave,11,7,New York,Usa,12
Flatbush Ave & Ocean Ave,0,0,New York,Usa,12
Halsey St & Evergreen Ave,6,11,New York,Usa,12
Southern Blvd & E 174 St,14,11,New York,Usa,12
Park Pl & Church St,16,37,New York,Usa,12
Kent Ave & N 7 St,50,22,New York,Usa,12
E 188 St & Creston Ave,10,17,New York,Usa,12
E 92 St & Rutland Rd,16,0,New York,Usa,12
37 St & Fort Hamilton Pkwy,2,6,New York,Usa,12
63 St & 59 Dr,4,17,New York,Usa,12
Decatur Ave & E 197 St,3,12,New York,Usa,12
E 94 St & Madison Ave,35,0,New York,Usa,12
55 Ave & 90 St,21,0,New York,Usa,12
Vernon Blvd & 41 Rd,3,23,New York,Usa,12
South St & Whitehall St,22,33,New York,Usa,12
21 St & Queens Plaza N,18,17,New York,Usa,12
Bronx Park S & Bryant Ave,6,11,New York,Usa,12
W 47 St & 6 Ave,4,60,New York,Usa,12
E 34 St & Linden Blvd,12,7,New York,Usa,12
Liberty St & Broadway,30,33,New York,Usa,12
Frost St & Debevoise Ave,11,9,New York,Usa,12
Greenwich St & Christopher St,60,11,New York,Usa,12
3 Ave & Schermerhorn St,4,24,New York,Usa,12
Franklin Ave & St Marks Ave,27,2,New York,Usa,12
W 170 St & University Ave,0,18,New York,Usa,12
Menahan St & Wyckoff Ave,8,9,New York,Usa,12
E 114 St & 1 Ave,21,2,New York,Usa,12
Bergen St & 4 Ave,20,13,New York,Usa,12
Ave D & E 3 St,48,5,New York,Usa,12
Edgecombe Ave & W 167 St,0,20,New York,Usa,12
W 100 St & Broadway,29,8,New York,Usa,12
Caton Ave & E 10 St,24,5,New York,Usa,12
Morningside Ave & W 123 St,25,8,New York,Usa,12
65 Pl & Central Ave,19,1,New York,Usa,12
Gerard Ave & E 164 St,0,19,New York,Usa,12
Eastern Pkwy & Brooklyn Ave,0,0,New York,Usa,12
Riverview Park,6,10,New York,Usa,12
Jerome Ave & E Gun Hill Rd,7,10,New York,Usa,12
W 42 St & 6 Ave,16,37,New York,Usa,12
Riverside Dr & W 138 St,3,25,New York,Usa,12
39 St & Queens Blvd,9,11,New York,Usa,12
95 St & 35 Ave,20,1,New York,Usa,12
W 78 St & Broadway,5,31,New York,Usa,12
Coffey St & Conover St,15,15,New York,Usa,12
Warren St & Smith St,29,3,New York,Usa,12
E 91 St & Park Ave,31,0,New York,Usa,12
59 St & 4 Ave,23,10,New York,Usa,12
5 Ave & W 126 St,20,2,New York,Usa,12
W 15 St & 6 Ave,11,57,New York,Usa,12
Crotona Pkwy & Elsmere Pl,7,18,New York,Usa,12
Powers St & Olive St,9,10,New York,Usa,12
E 55 St & 2 Ave,13,14,New York,Usa,12
Morris Ave & E 142 St,6,14,New York,Usa,12
Case St & 94 St,2,16,New York,Usa,12
E 2 St & Ave B,75,6,New York,Usa,12
Fulton Ave & E 168 St,2,16,New York,Usa,12
W 92 St & Broadway,15,6,New York,Usa,12
36 St & 4 Ave,28,0,New York,Usa,12
Bloomfield St & 15 St,7,4,New York,Usa,12
Broadway & W 153 St,0,17,New York,Usa,12
Queens Blvd N & 78 Ave,21,2,New York,Usa,12
Washington Ave & Greene Ave,14,4,New York,Usa,12
E 17 St & 2 Ave,18,28,New York,Usa,12
Forley St & Lamont Ave,11,7,New York,Usa,12
Market St & Henry St,26,9,New York,Usa,12
Pacific St & Smith St,20,26,New York,Usa,12
Pacific St & Classon Ave,12,6,New York,Usa,12
Montague St & Hicks St,21,12,New York,Usa,12
E 93 St & Winthrop St,12,0,New York,Usa,12
Union St & Bergen Ave,7,8,New York,Usa,12
W 56 St & 10 Ave,33,5,New York,Usa,12
Grand Concourse & E 199 St,4,15,New York,Usa,12
Knickerbocker Ave & Halsey St,3,14,New York,Usa,12
New York Ave & Snyder Ave,19,0,New York,Usa,12
111 St & 49 Ave,12,17,New York,Usa,12
Home St & Westchester Ave,16,3,New York,Usa,12
Andrews Ave S & W 179 St,15,0,New York,Usa,12
Morton St & Greenwich St,51,1,New York,Usa,12
Lott St & Erasmus St,16,1,New York,Usa,12
Putnam Ave & Throop Ave,17,2,New York,Usa,12
5 Ave & 88 St,13,0,New York,Usa,12
21 St & Hoyt Ave S,24,7,New York,Usa,12
E 176 St & Clinton Ave,6,13,New York,Usa,12
39 Dr & 52 St,5,12,New York,Usa,12
Jay St & York St,24,13,New York,Usa,12
Greenpoint Ave & 47 St,20,3,New York,Usa,12
Clinton St & Centre St,19,2,New York,Usa,12
Bedford Ave & Fenimore St,13,0,New York,Usa,12
E 179 St & Southern Blvd,5,18,New York,Usa,12
E 134 St & Walnut Ave,8,7,New York,Usa,12
Freeman St & Reverend James A Polite Ave,0,18,New York,Usa,12
Carroll St & Washington Ave,5,16,New York,Usa,12
W 45 St & 8 Ave,13,48,New York,Usa,12
Bergen St & Saratoga Ave,7,9,New York,Usa,12
Cleveland Pl & Spring St,24,9,New York,Usa,12
E 180 St & Monterey Ave,6,12,New York,Usa,12
Sumpter St & Fulton St,3,16,New York,Usa,12
79 St & Woodside Ave,15,2,New York,Usa,12
E 15 St & 3 Ave,9,68,New York,Usa,12
Woodside Ave & 55 St,4,14,New York,Usa,12
Nostrand Ave & Flushing Ave,14,8,New York,Usa,12
Yellowstone Blvd & 65 Ave,13,1,New York,Usa,12
20 Ave & 31 St,14,4,New York,Usa,12
Franklin St & Dupont St,24,0,New York,Usa,12
Myrtle Ave & Lewis Ave,3,17,New York,Usa,12
1 Ave & E 94 St,38,0,New York,Usa,12
Queens Blvd S & 71 Ave,23,4,New York,Usa,12
E 135 St & St Ann's Ave,20,1,New York,Usa,12
E 35 St & Madison Ave,9,37,New York,Usa,12
49 St & 25 Ave,2,22,New York,Usa,12
Strong St & University Ave,8,11,New York,Usa,12
Carlton Ave & Park Ave,16,3,New York,Usa,12
110 St & 68 Ave,7,4,New York,Usa,12
Clinton St & Tillary St,1,29,New York,Usa,12
Sheridan Ave & E 172 St,3,17,New York,Usa,12
19 St & 24 Ave,19,2,New York,Usa,12
Winthrop St & Schenectady Ave,13,8,New York,Usa,12
Forsyth St & Canal St,26,2,New York,Usa,12
6 Ave & 21 St,24,0,New York,Usa,12
100 St & 37 Ave,5,11,New York,Usa,12
Beaver St & Fayette St,22,4,New York,Usa,12
Legion St & Blake Ave,9,0,New York,Usa,12
Malcolm X Blvd & DeKalb Ave,6,11,New York,Usa,12
Walton Ave & E 183 St,11,16,New York,Usa,12
Somers St & Rockaway Ave,1,15,New York,Usa,12
Carroll St & 5 Ave,18,7,New York,Usa,12
Astor Place,3,9,New York,Usa,12
12 St & Sinatra Dr N,19,9,New York,Usa,12
Cedar St & Myrtle Ave,7,16,New York,Usa,12
E 45 St & 3 Ave,10,36,New York,Usa,12
Morris Ave & McClellan St,12,8,New York,Usa,12
E 161 St & River Ave,3,34,New York,Usa,12
Park Ave & Marcy Ave,14,9,New York,Usa,12
81 St & 35 Ave,5,16,New York,Usa,12
3 Ave & E 189 St,23,5,New York,Usa,12
27 Ave & 3 St,13,3,New York,Usa,12
Decatur Ave & Bedford Park Blvd,13,2,New York,Usa,12
Riverside Dr & W 82 St,15,55,New York,Usa,12
Fulton St & Adams St,4,37,New York,Usa,12
32 Ave & 81 St,6,11,New York,Usa,12
Driggs Ave & S 2 St,12,17,New York,Usa,12
Jerome Ave & W 193 St,0,0,New York,Usa,12
W 74 St & Columbus Ave,12,13,New York,Usa,12
Central Ave & Himrod St,24,1,New York,Usa,12
W 17 St & 8 Ave,7,58,New York,Usa,12
Paul Ave & W 205 St,7,9,New York,Usa,12
Ditmars Blvd & 79 St,7,15,New York,Usa,12
3 Ave & E 174 St,16,18,New York,Usa,12
Broadway & 49 St,24,1,New York,Usa,12
Calyer St & Jewel St,34,4,New York,Usa,12
Cypress Hills St & Otto Rd,2,16,New York,Usa,12
61 St & 39 Ave,17,12,New York,Usa,12
E 179 St & Daly Ave,3,15,New York,Usa,12
Concourse Village West & E 156 St,4,14,New York,Usa,12
Grand St,6,9,New York,Usa,12
Perry St & Bleecker St,11,4,New York,Usa,12
Broadway & Battery Pl,47,2,New York,Usa,12
Waldron St & 108 St,15,0,New York,Usa,12
Prospect Pl & Underhill Ave,13,7,New York,Usa,12
Broadway & Moylan Pl,27,11,New York,Usa,12
Queens Blvd & 56 St,4,15,New York,Usa,12
Newark St & Washington St,7,15,New York,Usa,12
1 Ave & E 42 St,38,21,New York,Usa,12
Amsterdam Ave & W 189 St,8,11,New York,Usa,12
Buffalo Ave & E New York Ave,0,0,New York,Usa,12
E 182 St & Grand Concourse,6,18,New York,Usa,12
Prospect Ave & E 151 St,13,7,New York,Usa,12
34 Ave & 74 St,13,9,New York,Usa,12
E 2 St & Ave C,46,34,New York,Usa,12
66 Rd & 102 St,4,14,New York,Usa,12
Sands St & Jay St,37,7,New York,Usa,12
Fulton Ave & E 172 St,8,10,New York,Usa,12
Shore Rd & 86 St,9,0,New York,Usa,12
Christ Hospital,5,13,New York,Usa,12
112 St & Northern Blvd,14,1,New York,Usa,12
59 St & 5 Ave,16,11,New York,Usa,12
Irving Ave & Palmetto St,3,14,New York,Usa,12
University Ave & Macombs Rd,13,7,New York,Usa,12
Riverdale Ave & Thomas S. Boyland St,1,13,New York,Usa,12
W 76 St & Columbus Ave,22,26,New York,Usa,12
Devoe St & Lorimer St,11,21,New York,Usa,12
Lewis Ave & Fulton St,8,8,New York,Usa,12
E 43 St & 2 Ave,7,36,New York,Usa,12
Cortelyou Rd & E 34 St,16,1,New York,Usa,12
46 St & Queens Blvd,26,2,New York,Usa,12
Picnic Point,21,21,New York,Usa,12
26 Ave & 2 St,16,3,New York,Usa,12
Goulden Ave & W 205 St,6,11,New York,Usa,12
53 Ave & 94 St,17,1,New York,Usa,12
Tilden Ave & Nostrand Ave,17,1,New York,Usa,12
62 St & 43 Ave,3,14,New York,Usa,12
E 7 St & Ave B,27,41,New York,Usa,12
Yellowstone Blvd & 68 Ave,15,1,New York,Usa,12
99 St & 35 Ave,12,6,New York,Usa,12
2 Ave & E 29 St,21,32,New York,Usa,12
E 6 St & 2 Ave,62,4,New York,Usa,12
21 St & 21 Ave,19,1,New York,Usa,12
Schermerhorn St & Court St,30,23,New York,Usa,12
Austin St & 66 Ave,4,5,New York,Usa,12
W 89 St & Columbus Ave,27,19,New York,Usa,12
44 Dr & 21 St,14,21,New York,Usa,12
Little West St & 1 Pl,33,1,New York,Usa,12
E 66 St & Madison Ave,6,27,New York,Usa,12
108 St & 39 Ave,17,4,New York,Usa,12
35 St & Broadway,15,3,New York,Usa,12
44 Dr & Jackson Ave,9,25,New York,Usa,12
Front St & Jay St,3,19,New York,Usa,12
E 10 St & 5 Ave,11,32,New York,Usa,12
Halsey St & Broadway,13,6,New York,Usa,12
Southern Blvd & E 175 St,10,8,New York,Usa,12
Berkeley Pl & 6 Ave,31,8,New York,Usa,12
Clarkson Ave & E 91 St,9,2,New York,Usa,12
Linden Blvd & Nostrand Ave,19,0,New York,Usa,12
Broadway & Roebling St,9,17,New York,Usa,12
92 St & Astoria Blvd,16,1,New York,Usa,12
Charlotte St & Boston Rd,1,15,New York,Usa,12
W 18 St & 9 Ave,22,14,New York,Usa,12
Brook Ave & E 138 St,12,7,New York,Usa,12
Grand Concourse & E 171 St,5,18,New York,Usa,12
Ralph Ave & Fulton St,9,15,New York,Usa,12
Broadway & W 157 St,4,22,New York,Usa,12
Leonard St & Church St,15,29,New York,Usa,12
56 St & 2 Ave,29,0,New York,Usa,12
Bedford Ave & Bergen St,18,2,New York,Usa,12
Bus Slip & State St,64,2,New York,Usa,12
Greene Ave & Grandview Ave,17,0,New York,Usa,12
Park Pl & Carlton Ave,3,21,New York,Usa,12
JC Medical Center,14,5,New York,Usa,12
Austin St & 70 Rd,13,10,New York,Usa,12
Church Ave & E 45 St,19,3,New York,Usa,12
Fulton St & William St,27,10,New York,Usa,12
E 81 St & York Ave,30,16,New York,Usa,12
69 St & 43 Ave,16,3,New York,Usa,12
Park Circle & East Dr,21,3,New York,Usa,12
50 St & 7 Ave,13,4,New York,Usa,12
Degraw St & Hoyt St,14,7,New York,Usa,12
E Fordham Rd & Webster Ave,0,0,New York,Usa,12
Ave D & E 10 St,29,0,New York,Usa,12
36 St & Queens Blvd,10,14,New York,Usa,12
Flatbush Ave & Lincoln Rd,18,2,New York,Usa,12
E 174 St & Longfellow Ave,15,3,New York,Usa,12
Wilson Ave & Moffat St,7,19,New York,Usa,12
Livonia Ave & Rockaway Ave,19,2,New York,Usa,12
Jackson Ave & 50 Ave,3,29,New York,Usa,12
E 156 St & Brook Ave,10,6,New York,Usa,12
Bruckner Blvd & Faile St,22,2,New York,Usa,12
Pleasant Ave & E 120 St,18,0,New York,Usa,12
Onderdonk Ave & Gates Ave,14,1,New York,Usa,12
Prospect Pl & 6 Ave,9,15,New York,Usa,12
University Ave & Brandt Pl,1,19,New York,Usa,12
Lincoln Ave & E 138 St,0,24,New York,Usa,12
Edgecombe Ave & W 141 St,12,7,New York,Usa,12
8 Ave & W 27 St,28,4,New York,Usa,12
W 20 St & 5 Ave,3,53,New York,Usa,12
Lenox Ave & W 146 St,15,3,New York,Usa,12
Prospect Park SW & 10 Ave,7,18,New York,Usa,12
Boone Ave & E 172 St,16,0,New York,Usa,12
Ave D & E 12 St,16,24,New York,Usa,12
81 St & 34 Ave,4,21,New York,Usa,12
Marshall St & 2 St,10,7,New York,Usa,12
West End Ave & W 60 St,27,11,New York,Usa,12
46 St & 30 Rd,9,12,New York,Usa,12
Bayard St & Leonard St,36,6,New York,Usa,12
31 Ave & 30 St,20,1,New York,Usa,12
49 Ave & 27 St,14,10,New York,Usa,12
14 St Ferry - 14 St & Shipyard Ln,12,20,New York,Usa,12
43 St & 35 Ave,18,7,New York,Usa,12
Richards St & Delavan St,19,0,New York,Usa,12
