name,free_bikes,empty_slots,city,country,position
Summerhill Ave / Maclennan Ave,3,8,Toronto,Canada,0
Queen St E / Joseph Duggan Rd,17,2,Toronto,Canada,0
Victoria Park Ave / Danforth Ave,0,19,Toronto,Canada,0
Rochefort Dr / Don Mills Rd,2,8,Toronto,Canada,0
Navy Wharf Crt / Bremner Blvd,3,8,Toronto,Canada,0
420 Wellington St W,8,6,Toronto,Canada,0
Ross St / Cecil St - SMART,2,16,Toronto,Canada,0
York University Station (North),0,15,Toronto,Canada,0
Dundas St W / Yonge St,28,2,Toronto,Canada,0
Seaton St / Dundas St E - SMART,10,22,Toronto,Canada,0
Euclid Ave / Herrick St - SMART,3,12,Toronto,Canada,0
Wellesley St W / Queen's Park Cres,6,13,Toronto,Canada,0
Jane St / Sheppard Ave W,0,17,Toronto,Canada,0
144 Harrison St,14,27,Toronto,Canada,0
Wellington St W / Bay St,51,1,Toronto,Canada,0
Sunnyside Ave / The Queensway - SMART,6,14,Toronto,Canada,0
161 Bleecker St (South of Wellesley),0,23,Toronto,Canada,0
Lawrence Ave W / Renfield St,1,9,Toronto,Canada,0
Bay St / Scollard St,0,15,Toronto,Canada,0
Pape Ave / Gamble Ave,5,14,Toronto,Canada,0
Parkway Forest Dr / Forest Manor Rd (South),8,10,Toronto,Canada,0
Queen St E / Hammersmith Ave,10,0,Toronto,Canada,0
Scarborough Golf Club Rd / Lawrence Ave E ,0,11,Toronto,Canada,0
Walnut Ave / Queen St W,2,13,Toronto,Canada,0
Queen St E / Pape Ave - SMART,9,7,Toronto,Canada,0
Tecumseth St / Tecumseth Pl,9,2,Toronto,Canada,0
Davenport Rd / Lansdowne Ave,0,18,Toronto,Canada,0
Eastwood Rd / Coxwell Ave,6,13,Toronto,Canada,0
Fenwood Ht / Kingston Rd,0,15,Toronto,Canada,0
Rouge Hill GO Station,6,16,Toronto,Canada,0
Lundy Ave / Étienne Brûlé Park,13,0,Toronto,Canada,0
Bremner Blvd / Rees St,42,7,Toronto,Canada,0
Willowdale Ave / Bishop Ave ,0,19,Toronto,Canada,0
Plaxton Dr / St. Clair Ave E,10,4,Toronto,Canada,0
Front St W / University Ave (2),15,3,Toronto,Canada,0
