name,free_bikes,empty_slots,city,country,position
17th St & Independence Ave SW,19,0,Washington,Usa,5
Commerce St & Fayette St,7,8,Washington,Usa,5
7th & Monroe St NE,10,5,Washington,Usa,5
Columbia Pike & S Orme St,2,5,Washington,Usa,5
Park Rd & Holmead Pl NW,24,10,Washington,Usa,5
N Pitt St & Montgomery St,8,7,Washington,Usa,5
11th & F St NW,7,21,Washington,Usa,5
Western Ave & Pinehurst Cir NW ,11,4,Washington,Usa,5
Rockville Pike & Rose Ave,12,3,Washington,Usa,5
10th & Quincy St NE / Turkey Thicket Rec,12,7,Washington,Usa,5
4th & M St SE,15,4,Washington,Usa,5
S Wayne St and 9th St S,3,11,Washington,Usa,5
New Hampshire Ave & East-West Hwy,12,2,Washington,Usa,5
Charles Arrington Dr & Manchester Lakes Dr ,4,8,Washington,Usa,5
White Oak Transit Center,9,10,Washington,Usa,5
Ridge Rd Community Center,2,16,Washington,Usa,5
Langston Blvd & N Scott St,4,12,Washington,Usa,5
Maple & Ritchie Ave,14,4,Washington,Usa,5
Blueridge Ave & Elkin St,10,5,Washington,Usa,5
MLK & Marion Barry Ave SE,9,2,Washington,Usa,5
Long Bridge Aquatic Center,6,6,Washington,Usa,5
Tenleytown / Wisconsin Ave & Albemarle St NW,8,8,Washington,Usa,5
Minnesota Ave & R St SE,5,14,Washington,Usa,5
Rhodes St & 16th St N,0,12,Washington,Usa,5
Maryland Ave & E St NE,6,21,Washington,Usa,5
Eastern Market / 7th & North Carolina Ave SE,6,9,Washington,Usa,5
Spring St & 2nd Ave,8,7,Washington,Usa,5
12th St & Pennsylvania Ave SE,10,9,Washington,Usa,5
Huntington Ave & Farrington Ave ,7,4,Washington,Usa,5
Prince George's Plaza Metro,2,15,Washington,Usa,5
Eisenhower Ave & Warburton St,9,2,Washington,Usa,5
Fairfax Dr & N Taylor St,3,8,Washington,Usa,5
Medical Center Metro ,10,8,Washington,Usa,5
Library St & Freedom Dr,4,11,Washington,Usa,5
4th & Florida Ave NE,25,6,Washington,Usa,5
5th & Kennedy St NW,7,8,Washington,Usa,5
9th & G St NW,8,7,Washington,Usa,5
North Shore & Cameron Crescent Dr/Crescent Apartments,3,8,Washington,Usa,5
Anacostia Park,7,12,Washington,Usa,5
Kenmore Ave & Seminary Rd,2,9,Washington,Usa,5
15th St & N Scott St,4,11,Washington,Usa,5
Independence Ave & L'Enfant Plaza SW/DOE,22,1,Washington,Usa,5
Chillum Rd & Riggs Rd / Riggs Plaza,7,7,Washington,Usa,5
King St & Peyton St,0,16,Washington,Usa,5
Twinbrook Metro,2,11,Washington,Usa,5
New Hampshire & Lockwood,4,14,Washington,Usa,5
Rosedale Rec Center,16,3,Washington,Usa,5
National Airport,18,0,Washington,Usa,5
Temporary Rd & Old Reston Ave,2,9,Washington,Usa,5
River Rd & Landy Ln,16,3,Washington,Usa,5
Franklin St & S Washington St,19,0,Washington,Usa,5
Bladensburg Waterfront Park,3,10,Washington,Usa,5
39th & Veazey St NW,9,5,Washington,Usa,5
22nd & P ST NW,5,13,Washington,Usa,5
3rd & H St NE,0,1,Washington,Usa,5
Washington Blvd & 10th St N,8,7,Washington,Usa,5
D St & Maryland Ave NE,11,13,Washington,Usa,5
29th & M St NW,20,0,Washington,Usa,5
Ballston Metro / Stuart St & 9th St N,13,10,Washington,Usa,5
Columbia & Ontario Rd NW,12,11,Washington,Usa,5
Tyco Rd & Boyd Pointe Way,7,5,Washington,Usa,5
Wakefield High School,0,12,Washington,Usa,5
5th St & Massachusetts Ave NW,4,16,Washington,Usa,5
Riggs Rd & East West Hwy,15,2,Washington,Usa,5
4th & D St NW / Judiciary Square,1,14,Washington,Usa,5
16th St & North Carolina Ave NE,6,13,Washington,Usa,5
Oglethorpe St & 42nd Ave,14,1,Washington,Usa,5
Congress Heights Metro,3,12,Washington,Usa,5
Ballenger Ave & Dulaney St,1,18,Washington,Usa,5
11th & O St NW,6,17,Washington,Usa,5
14th & Otis Pl NW,17,8,Washington,Usa,5
17th & K St NW / Farragut Square,12,27,Washington,Usa,5
Pentagon Row Plaza / Army Navy Dr & Joyce St,16,0,Washington,Usa,5
6th St & Indiana Ave NW,7,12,Washington,Usa,5
Virginia Hospital Center,8,7,Washington,Usa,5
24th & N St NW,8,8,Washington,Usa,5
King St & N Pitt St,5,6,Washington,Usa,5
Fenton St & Ellsworth Dr ,3,12,Washington,Usa,5
East West Hwy & Blair Mill Rd,4,11,Washington,Usa,5
2nd & G St NE,22,1,Washington,Usa,5
14th & Irving St NW,25,3,Washington,Usa,5
8th & East Capitol St NE,7,4,Washington,Usa,5
King St Metro North / Cameron St,3,12,Washington,Usa,5
Alabama & MLK Ave SE,2,8,Washington,Usa,5
Mississippi Ave & 19th St SE / THEARC,4,15,Washington,Usa,5
Clark St & 26th St S,2,10,Washington,Usa,5
Georgia Ave & Dahlia St NW,10,8,Washington,Usa,5
Fairfax Blvd & Pickett Rd South,9,3,Washington,Usa,5
New Jersey Ave & F St NW,15,18,Washington,Usa,5
Silver Spring Transit Center - Top Level,12,2,Washington,Usa,5
Duke St & Strand (Robinson Terminal),1,10,Washington,Usa,5
St Asaph & Pendleton St,4,11,Washington,Usa,5
MBT & Bryant St NE,14,5,Washington,Usa,5
13th & H St NE,12,19,Washington,Usa,5
Convention Center / 7th & M St NW,2,24,Washington,Usa,5
Huntington Ave & Old Richmond Hwy ,8,3,Washington,Usa,5
20th & N St NW ,4,16,Washington,Usa,5
Rockville Metro West,2,16,Washington,Usa,5
4th & M St SW,0,26,Washington,Usa,5
Prosperity Ave & Avenir Pl,1,10,Washington,Usa,5
22nd & I St NW / Foggy Bottom,21,11,Washington,Usa,5
Joyce St & 16th St S,13,3,Washington,Usa,5
Connecticut & Nebraska Ave NW,14,9,Washington,Usa,5
Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,4,11,Washington,Usa,5
Potomac Ave & Main Line Blvd,15,4,Washington,Usa,5
13th St & New York Ave NW,11,16,Washington,Usa,5
Columbia Pike & S Walter Reed Dr,3,5,Washington,Usa,5
3000 Connecticut Ave NW / National Zoo,14,1,Washington,Usa,5
Ridge Rd & Southern Ave SE,2,13,Washington,Usa,5
Kansas Ave & Longfellow St NW,15,3,Washington,Usa,5
Arlington National Cemetery,9,10,Washington,Usa,5
Arlington Blvd & S George Mason Dr,2,10,Washington,Usa,5
Calvert St & Woodley Pl NW,7,13,Washington,Usa,5
Anacostia Ave & East Capitol St NE,7,12,Washington,Usa,5
12th St & New York Ave NW,3,24,Washington,Usa,5
Clarendon Blvd & N Fillmore St,15,0,Washington,Usa,5
33rd St & Wisconsin Ave NW,18,1,Washington,Usa,5
