name,free_bikes,empty_slots,city,country,position
Linienstraße/Weydingerstraße,3,3.0,Berlin,Germany,3
Jelbi U Walther-Scheiber-Platz/Lefèvrestraße (FRI/LE),4,3.0,Berlin,Germany,3
Jelbi Selchower Straße/Schillerpromenade (NEU/SE),1,8.0,Berlin,Germany,3
S Ostkreuz (Südost),11,0.0,Berlin,Germany,3
Gartenplatz/Ackerstraße (Mobilitätsstation),7,0.0,Berlin,Germany,3
U Blaschkoallee,6,0.0,Berlin,Germany,3
S Baumschulenweg (West),2,2.0,Berlin,Germany,3
Jelbi S+U Potsdamer Platz/Botschaft von Kanada (MIT/PB),2,8.0,Berlin,Germany,3
Jelbi U Stadtmitte/Krausenstraße (MIT/SM),2,5.0,Berlin,Germany,3
Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),0,5.0,Berlin,Germany,3
Jelbi Tempelhofer Damm/Peter-Strasser-Weg (TEM/PE),0,5.0,Berlin,Germany,3
Trautenaustraße/Ruth-Baumgarte-Straße,9,0.0,Berlin,Germany,3
Jelbi Philharmonie (TIE/PH),0,8.0,Berlin,Germany,3
Jelbi Taubenstraße/Friedrichstraße (MIT/TA),7,1.0,Berlin,Germany,3
Aristide-Briand-Brücke (Kurt-Schumacher-Damm),2,2.0,Berlin,Germany,3
Jelbi Dieffenbachstr./Graefestr. (KRE/DI),9,1.0,Berlin,Germany,3
Jelbi U Blissestraße (WIL/BL),2,1.0,Berlin,Germany,3
Oderbergerstraße 54 (Mobilitätsstation),0,6.0,Berlin,Germany,3
Jelbi S+U Zoologischer Garten/Joachimsthaler Str. (CHA/JO),0,15.0,Berlin,Germany,3
U Otisstraße (Nord),1,3.0,Berlin,Germany,3
EDEKA Köbernik (Königstraße),2,2.0,Berlin,Germany,3
S Tegel (West),3,1.0,Berlin,Germany,3
Jelbi S Adlershof/Weerthstraße (ADL/WR),3,1.0,Berlin,Germany,3
Jelbi U Kottbusser Tor/Admiralstraße (KRE/KA),3,2.0,Berlin,Germany,3
EDEKA Kelz (Straße der Pariser Kommune),0,4.0,Berlin,Germany,3
Richard-Ermisch-Straße/Viehtrift (Mobilitätsstation),0,,Berlin,Germany,3
Uber Platz (Mühlenstraße),0,4.0,Berlin,Germany,3
Badstraße/Grüntaler Straße (Mobilitätsstation),1,3.0,Berlin,Germany,3
Neue Bahnhofstraße/Boxhagener Straße (Süd),1,3.0,Berlin,Germany,3
Jelbi U Schönleinstraße (KRE/SCH),3,6.0,Berlin,Germany,3
Jelbi Eisenacher Straße/Kleiststraße (SCH/EK),1,5.0,Berlin,Germany,3
Herzbergstraße (evangelisches Krankenhaus),2,2.0,Berlin,Germany,3
Köpenicker Straße/Am Studio,4,0.0,Berlin,Germany,3
Jelbi U Warschauer Straße/ Tamara-Danz-Straße (FHA/TA),1,8.0,Berlin,Germany,3
Jelbi Frobenstraße/Bülowstraße (SCH/FR),2,0.0,Berlin,Germany,3
Jelbi Rosa-Luxemburg-Straße/Hirtenstraße (MIT/RH),4,3.0,Berlin,Germany,3
Görlitzer Straße/Cuvrystraße (Mobilitätsstation),3,1.0,Berlin,Germany,3
Jelbi Messe/Halle 19 (WES/HA),0,8.0,Berlin,Germany,3
EDEKA Baumschulenstraße,3,1.0,Berlin,Germany,3
EDEKA Martin-Luther-Straße,5,0.0,Berlin,Germany,3
