name,free_bikes,empty_slots,city,country,position
Market St at Mapleton St,3,13,Boston,Usa,6
Broadway at Kittie Knox Bike Path,22,0,Boston,Usa,6
Hawthorne Boulevard,6,3,Boston,Usa,6
Congress St at Northern Ave,0,14,Boston,Usa,6
Charlestown Navy Yard Ferry Terminal,7,17,Boston,Usa,6
Dorchester Ave at King St,10,5,Boston,Usa,6
Roxbury Crossing T Stop - Columbus Ave at Tremont St,6,17,Boston,Usa,6
Northern Strand at Salem Street,5,6,Boston,Usa,6
JFK Crossing at Harvard St. / Thorndike St.,7,8,Boston,Usa,6
Bennington St at Byron St,5,10,Boston,Usa,6
135 Morrissey Blvd,5,14,Boston,Usa,6
Fenway at Museum Rd,6,15,Boston,Usa,6
Washington St at Rutland St,23,4,Boston,Usa,6
Linwood St at Minuteman Bikeway,7,4,Boston,Usa,6
645 Summer St,16,3,Boston,Usa,6
Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,15,1,Boston,Usa,6
Tremont St at West St,1,14,Boston,Usa,6
Damrell St at Old Colony,8,11,Boston,Usa,6
Commonwealth Ave at Chestnut Hill Dr,4,14,Boston,Usa,6
Pope John Paul II Park - Neponset Trail at Hallet St,19,0,Boston,Usa,6
Chestnut Hill Ave at Ledgemere Rd,0,13,Boston,Usa,6
Herter Park,10,9,Boston,Usa,6
Park St at Norwell St,2,13,Boston,Usa,6
Whittier St Health Center,3,16,Boston,Usa,6
Murphy Skating Rink - 1880 Day Blvd,11,8,Boston,Usa,6
Constitution Rd at Chelsea St,6,13,Boston,Usa,6
Steve Miller Dr at Winthrop St (Medford High),3,8,Boston,Usa,6
Harborwalk at Central Wharf,2,21,Boston,Usa,6
The Overlook at St. Gabriel's,16,3,Boston,Usa,6
Discovery Park - 30 Acorn Park Drive,18,4,Boston,Usa,6
Rutherford Ave at Main St,1,15,Boston,Usa,6
Ink Block - Harrison Ave at Herald St,6,21,Boston,Usa,6
Parkway Rd at Brookline Ave,11,4,Boston,Usa,6
Silber Way,13,6,Boston,Usa,6
MIT Pacific St at Purrington St,1,18,Boston,Usa,6
Northeastern University - North Parking Lot,5,10,Boston,Usa,6
Cambridgeside Pl at Land Blvd,0,7,Boston,Usa,6
Surface Rd at India St,8,11,Boston,Usa,6
Thorndike Field at Minuteman Bikeway,2,9,Boston,Usa,6
359 Broadway - Broadway at Fayette Street,0,23,Boston,Usa,6
Chelsea St at Medford St,13,7,Boston,Usa,6
Burlington Ave at Brookline Ave,10,5,Boston,Usa,6
Western Ave at Everett St,1,14,Boston,Usa,6
Conway Park at Central Street (Temporary Winter Location),4,14,Boston,Usa,6
Commonwealth Ave at Granby St,6,9,Boston,Usa,6
Farragut Rd at E. 6th St,12,10,Boston,Usa,6
Mugar Way at Beacon St,1,18,Boston,Usa,6
W Broadway at Dorchester St,2,15,Boston,Usa,6
Kenmore Square - 660 Beacon St,6,7,Boston,Usa,6
Shawmut T Stop,9,10,Boston,Usa,6
Reservoir Rd at Beacon St,9,6,Boston,Usa,6
Western Ave at Leo Birmingham Pkwy,8,7,Boston,Usa,6
Charles Circle - Charles St at Cambridge St,14,4,Boston,Usa,6
Blue Hill Ave at Havelock St,12,6,Boston,Usa,6
Stuart St at Charles St,6,12,Boston,Usa,6
Marion St at Harvard St,8,6,Boston,Usa,6
Brookline Town Hall,11,3,Boston,Usa,6
Harvard St and Stedman St,9,6,Boston,Usa,6
Commonwealth Ave at Blandford Mall,3,16,Boston,Usa,6
Main St at Thompson Sq,0,15,Boston,Usa,6
Washington St at Bowdoin St,2,13,Boston,Usa,6
Boylston St at Dartmouth St,3,16,Boston,Usa,6
Northern Strand at Main St,4,7,Boston,Usa,6
Huntington Ave at Colburn St,9,6,Boston,Usa,6
Auburn St. at Mystic River,10,0,Boston,Usa,6
