name,free_bikes,empty_slots,city,country,position
SAINT-JOB / SINT-JOB,5,19,Bruxelles,Belgium,0
ROGIER,29,7,Bruxelles,Belgium,0
HOTEL DES MONNAIES / MUNTHOTEL,10,14,Bruxelles,Belgium,0
SAINTE-ANNE / SINT-ANNA,8,12,Bruxelles,Belgium,0
MARIE-JOSE,1,21,Bruxelles,Belgium,0
PARC / PARK,7,17,Bruxelles,Belgium,0
SQUARE GEORGES MARLOW / GEORGES MARLOWSQUARE,11,14,Bruxelles,Belgium,0
KARREVELD,7,14,Bruxelles,Belgium,0
VAN LINT,9,11,Bruxelles,Belgium,0
ULB SOLBOSCH / VUB  SOLBOSCH,6,18,Bruxelles,Belgium,0
BASTOGNE / BASTENAKEN,7,17,Bruxelles,Belgium,0
LES QUAIS / KAAIEN,15,3,Bruxelles,Belgium,0
BERKENDAEL / BERKENDAAL,3,21,Bruxelles,Belgium,0
BORNE ATELIER MECANOS SPL,0,2,Bruxelles,Belgium,0
SACRE-COEUR AUDERGHEM / HEILIG HART OUDERGEM,0,16,Bruxelles,Belgium,0
PLACE MORICHAR / MORICHARPLEIN,5,15,Bruxelles,Belgium,0
AGORA,10,9,Bruxelles,Belgium,0
VANDERVELDE,7,15,Bruxelles,Belgium,0
CAMPUS CERIA / CAMPUS COOVI,18,12,Bruxelles,Belgium,0
STUYVENBERG,21,4,Bruxelles,Belgium,0
UNION SAINT-GILLOISE / UNION SINT-GILLIS,7,12,Bruxelles,Belgium,0
ZELLIK,6,19,Bruxelles,Belgium,0
GRAY,10,6,Bruxelles,Belgium,0
DANSAERT,21,12,Bruxelles,Belgium,0
SACRE-COEUR DE GANSHOREN,15,10,Bruxelles,Belgium,0
MAISON COMMUNALE FOREST / GEMEENTEHUIS VORST,8,11,Bruxelles,Belgium,0
COTEAUX / WIJNHEUVELEN,7,16,Bruxelles,Belgium,0
GARE DU NORD / NOORDSTATION,27,10,Bruxelles,Belgium,0
LEGRAND,5,17,Bruxelles,Belgium,0
METRO CERIA / METRO COOVI,9,11,Bruxelles,Belgium,0
PARC ROI BAUDOUIN / KONING BOUDEWIJNPARK,11,9,Bruxelles,Belgium,0
JULES LEBRUN,9,16,Bruxelles,Belgium,0
CHARLES GRAUX,4,20,Bruxelles,Belgium,0
ROUGE-CLOÎTRE / ROODKLOOSTER,3,18,Bruxelles,Belgium,0
SACRE-CŒUR DE JETTE / HEILIG HART VAN JETTE,19,0,Bruxelles,Belgium,0
GENOT,5,12,Bruxelles,Belgium,0
BELGICA,8,16,Bruxelles,Belgium,0
MAISON COMMUNALE JETTE / GEMEENTEHUIS JETTE,11,11,Bruxelles,Belgium,0
RTL,12,13,Bruxelles,Belgium,0
AEROPOLIS,9,16,Bruxelles,Belgium,0
CROIX DE GUERRE / OORLOGSKRUISEN,11,9,Bruxelles,Belgium,0
PARVIS ST-ANTOINE / ST-ANTONIUSVOORPLEIN,13,11,Bruxelles,Belgium,0
PLACE BOCKSTAEL / BOCKSTAELPLAATS,0,0,Bruxelles,Belgium,0
CLEMENCEAU,10,16,Bruxelles,Belgium,0
DE LINDE,4,15,Bruxelles,Belgium,0
SAINT-ADRIEN / SINT-ADRIANUS,3,16,Bruxelles,Belgium,0
ERNEST SOLVAY,6,14,Bruxelles,Belgium,0
GARE DE BERCHEM / BERCHEM STATION,8,10,Bruxelles,Belgium,0
PETERBOS,3,21,Bruxelles,Belgium,0
ARTS-LOI / KUNST-WET,0,39,Bruxelles,Belgium,0
GEYSKENS,4,14,Bruxelles,Belgium,0
PLACE SAINT-JEAN / SINT-JANSPLEIN,4,30,Bruxelles,Belgium,0
REINE FABIOLA / KONINGIN FABIOLA,20,3,Bruxelles,Belgium,0
PETER BENOIT,15,9,Bruxelles,Belgium,0
TOUR ET TAXIS / THURN & TAXIS,23,16,Bruxelles,Belgium,0
MAISON COMMUNALE UCCLE / GEMEENTEHUIS UKKEL,5,20,Bruxelles,Belgium,0
JAMBLINNE DE MEUX,7,17,Bruxelles,Belgium,0
SAINTE-MARIE / SINTE-MARIA,3,21,Bruxelles,Belgium,0
UNION / UNIE,11,13,Bruxelles,Belgium,0
PAOLA,3,16,Bruxelles,Belgium,0
MIDI FONSNY / ZUID FONSNY,21,1,Bruxelles,Belgium,0
GEORGES HENRI,5,15,Bruxelles,Belgium,0
HALL DES SPORTS / SPORTHAL,10,11,Bruxelles,Belgium,0
KRAAINEM,9,6,Bruxelles,Belgium,0
BIENFAITEURS / WELDOENERS,12,11,Bruxelles,Belgium,0
VANDERKINDERE,9,13,Bruxelles,Belgium,0
HANSEN-SOULIE,9,14,Bruxelles,Belgium,0
ALTITUDE CENT / HOOGTE HONDERD,5,19,Bruxelles,Belgium,0
FONTAINAS,0,0,Bruxelles,Belgium,0
TIVOLI,13,6,Bruxelles,Belgium,0
GARE DE L'OUEST / WESTSTATION,12,15,Bruxelles,Belgium,0
PETITE SUISSE / KLEIN-ZWITSERLAND,0,24,Bruxelles,Belgium,0
HEYDENBERG,10,9,Bruxelles,Belgium,0
BETHLEEM / BETHLEHEM,7,12,Bruxelles,Belgium,0
AVIATION / LUCHTVAART,8,12,Bruxelles,Belgium,0
CICERON / CICERO,14,9,Bruxelles,Belgium,0
DELTA,1,20,Bruxelles,Belgium,0
JARDIN AUX FLEURS / BLOEMENHOF,18,2,Bruxelles,Belgium,0
UZ BRUSSEL,10,9,Bruxelles,Belgium,0
KEYM,15,4,Bruxelles,Belgium,0
SAINT-ROCH / SINT-ROCHUS,13,9,Bruxelles,Belgium,0
BOIS DE LA CAMBRE / TERKAMERENBOS,3,16,Bruxelles,Belgium,0
