name,free_bikes,empty_slots,city,country,position
"300073 - Prince of Wales Drive, Battersea Park",6,13,London,United Kingdom,9
"003447 - Gloucester Road (North), Kensington",13,2,London,United Kingdom,9
"200213 - Durant Street, Bethnal Green",9,13,London,United Kingdom,9
"001229 - High Holborn , Covent Garden",17,1,London,United Kingdom,9
"003488 - Charles II Street, West End",19,5,London,United Kingdom,9
"001126 - North Audley Street, Mayfair",16,0,London,United Kingdom,9
"300004 - Harris Academy, Bermondsey",3,14,London,United Kingdom,9
"001209 - Empire Square, The Borough",28,17,London,United Kingdom,9
"001189 - Long Lane , Bermondsey",8,11,London,United Kingdom,9
"001068 - Norton Folgate, Liverpool Street",20,1,London,United Kingdom,9
"001057 - Hardwick Street, Clerkenwell",19,6,London,United Kingdom,9
"001204 - Queen's Gate (North), Kensington",34,3,London,United Kingdom,9
"200052 - Exhibition Road Museums 2, South Kensington",12,0,London,United Kingdom,9
"001158 - St. Martin's Street, West End",16,0,London,United Kingdom,9
"001143 - Kensington Church Street, Kensington",4,13,London,United Kingdom,9
"200072 - Houndsditch, Aldgate",11,13,London,United Kingdom,9
"002701 - Columbia Road, Shoreditch",20,1,London,United Kingdom,9
"001190 - Kennington Lane Rail Bridge, Vauxhall",6,21,London,United Kingdom,9
"200249 - Queen Mary's, Mile End",32,7,London,United Kingdom,9
"200050 - Naval Row, Blackwall",16,4,London,United Kingdom,9
"001152 - Marylebone Lane, Marylebone",9,14,London,United Kingdom,9
"300212 - Birkenhead Street, King's Cross",6,16,London,United Kingdom,9
"001174 - Alderney Street, Pimlico",1,9,London,United Kingdom,9
"001099 - Frampton Street, Paddington",14,17,London,United Kingdom,9
"200127 - East India DLR, Blackwall",32,16,London,United Kingdom,9
"200198 - Seymour Place, Marylebone",24,4,London,United Kingdom,9
"001231 - Queen's Gate, Kensington Gardens",10,6,London,United Kingdom,9
"200017 - Lancaster Gate , Bayswater",1,32,London,United Kingdom,9
"200118 - Albert Street, Camden Town",1,22,London,United Kingdom,9
"200091 - Wandsworth Town Station, Wandsworth",13,20,London,United Kingdom,9
"001191 - Barbican Centre, Barbican",19,0,London,United Kingdom,9
"010623 - Greycoat Street , Westminster",12,4,London,United Kingdom,9
"200149 - Watney Street, Shadwell",0,24,London,United Kingdom,9
"001019 - Ampton Street , Clerkenwell",9,11,London,United Kingdom,9
"300058 - The Vale, Chelsea",3,16,London,United Kingdom,9
"200073 - Cephas Street, Bethnal Green",7,17,London,United Kingdom,9
"200180 - South Park, Sands End",5,20,London,United Kingdom,9
"300081 - Haggerston Road, Haggerston",15,21,London,United Kingdom,9
"200189 - Phene Street, Chelsea",5,18,London,United Kingdom,9
"200209 - Shepherd's Bush Road North, Shepherd's Bush",0,31,London,United Kingdom,9
"200077 - Vicarage Crescent, Battersea",2,27,London,United Kingdom,9
"002587 - Wormwood Street, Liverpool Street",14,0,London,United Kingdom,9
"200190 - Queen's Circus, Battersea Park",17,6,London,United Kingdom,9
"200220 - Blythe Road West, Shepherd's Bush",4,17,London,United Kingdom,9
"001037 - Park Lane , Hyde Park",15,8,London,United Kingdom,9
"300208 - Lavington Street, Bankside",21,6,London,United Kingdom,9
"200168 - Southern Grove, Bow",4,12,London,United Kingdom,9
"002641 - New North Road 2, Hoxton",6,16,London,United Kingdom,9
"001155 - Regency Street, Westminster",2,19,London,United Kingdom,9
"200218 - Addison Road, Holland Park",18,6,London,United Kingdom,9
"300209 - Albert Square, Stockwell",3,28,London,United Kingdom,9
"003449 - Breams Buildings, Holborn",4,17,London,United Kingdom,9
"010629 - Rotherhithe Roundabout, Rotherhithe",2,17,London,United Kingdom,9
"200194 - Clarence Walk, Stockwell",4,23,London,United Kingdom,9
"001122 - Ashley Place, Victoria",0,25,London,United Kingdom,9
"001147 - Clifton Road, Maida Vale",0,21,London,United Kingdom,9
"001144 - Poured Lines, Bankside",11,18,London,United Kingdom,9
"200238 - Westferry DLR, Limehouse",35,2,London,United Kingdom,9
"200106 - Spanish Road, Clapham Junction",6,24,London,United Kingdom,9
"300024 - Dunston Road , Haggerston",1,39,London,United Kingdom,9
"001121 - Lexham Gardens, Kensington",15,4,London,United Kingdom,9
"001109 - Wellington Arch, Hyde Park",14,21,London,United Kingdom,9
"001192 - Embankment (Savoy), Strand",40,1,London,United Kingdom,9
"003450 - Great Titchfield Street, Fitzrovia",3,15,London,United Kingdom,9
"200153 - Blythe Road, Olympia",2,19,London,United Kingdom,9
"001038 - Harrington Square 1, Camden Town",15,10,London,United Kingdom,9
"022169 - Wren Street, Holborn",12,13,London,United Kingdom,9
"300205 - Cromer Street, Bloomsbury",0,0,London,United Kingdom,9
"022167 - Millharbour, Millwall",1,18,London,United Kingdom,9
"300065 - Clapham Common North Side, Clapham Common",13,21,London,United Kingdom,9
"200086 - Ilchester Gardens, Bayswater",3,11,London,United Kingdom,9
"300061 - Crimscott Street, Bermondsey",0,18,London,United Kingdom,9
"200162 - Watney Market, Stepney",7,42,London,United Kingdom,9
"001026 - Roscoe Street, St. Luke's",9,5,London,United Kingdom,9
"300008 - Normand Park, West Kensington",2,22,London,United Kingdom,9
"200116 - Vereker Road, West Kensington",3,29,London,United Kingdom,9
"200007 - Holden Street, Battersea",3,16,London,United Kingdom,9
"200063 - Mexfield Road, East Putney",0,15,London,United Kingdom,9
"200202 - Storey's Gate, Westminster",11,6,London,United Kingdom,9
"300245 - Clapham Road, Lingham Street, Stockwell",20,8,London,United Kingdom,9
"200204 - Northfields, Wandsworth",23,2,London,United Kingdom,9
"001211 - Bunhill Row, Moorgate",22,4,London,United Kingdom,9
"200028 - Elysium Place, Fulham",4,15,London,United Kingdom,9
"001065 - Aldersgate Street, Barbican",9,2,London,United Kingdom,9
"001043 - Museum of London, Barbican",45,5,London,United Kingdom,9
"003459 - Collingham Gardens, Earl's Court",3,9,London,United Kingdom,9
"001176 - Waterloo Road, South Bank",9,5,London,United Kingdom,9
"200188 - Neville Gill Close, Wandsworth",11,20,London,United Kingdom,9
"200203 - King Edward Street, St Pauls",15,2,London,United Kingdom,9
"300076 - Lots Road, West Chelsea",3,18,London,United Kingdom,9
"200057 - Belford House, Haggerston",1,37,London,United Kingdom,9
"001066 - Calshot Street , King's Cross",5,12,London,United Kingdom,9
"200251 - Bow Road Station, Bow",4,35,London,United Kingdom,9
"003458 - Waterloo Place, St. James's",20,0,London,United Kingdom,9
"022161 - Vincent Street, Pimlico",8,8,London,United Kingdom,9
"010627 - Grosvenor Square, Mayfair",13,0,London,United Kingdom,9
"001059 - Albert Embankment, Vauxhall",13,11,London,United Kingdom,9
"200143 - Lancaster Drive, Blackwall",2,25,London,United Kingdom,9
"003455 - Arundel Street, Temple",17,0,London,United Kingdom,9
"300207 - Gauden Road, Clapham",3,24,London,United Kingdom,9
"001022 - Brunswick Square, Bloomsbury",14,3,London,United Kingdom,9
"200230 - Maplin Street, Mile End",20,17,London,United Kingdom,9
