name,free_bikes,empty_slots,city,country,position
"300073 - Prince of Wales Drive, Battersea Park",0,18,London,United Kingdom,4
"003447 - Gloucester Road (North), Kensington",5,12,London,United Kingdom,4
"200213 - Durant Street, Bethnal Green",5,13,London,United Kingdom,4
"001229 - High Holborn , Covent Garden",15,5,London,United Kingdom,4
"003488 - Charles II Street, West End",18,6,London,United Kingdom,4
"001126 - North Audley Street, Mayfair",15,0,London,United Kingdom,4
"300004 - Harris Academy, Bermondsey",0,16,London,United Kingdom,4
"001209 - Empire Square, The Borough",11,34,London,United Kingdom,4
"001189 - Long Lane , Bermondsey",7,8,London,United Kingdom,4
"001068 - Norton Folgate, Liverpool Street",22,0,London,United Kingdom,4
"001057 - Hardwick Street, Clerkenwell",17,11,London,United Kingdom,4
"001204 - Queen's Gate (North), Kensington",18,19,London,United Kingdom,4
"200052 - Exhibition Road Museums 2, South Kensington",9,2,London,United Kingdom,4
"001158 - St. Martin's Street, West End",3,14,London,United Kingdom,4
"001143 - Kensington Church Street, Kensington",2,7,London,United Kingdom,4
"200072 - Houndsditch, Aldgate",22,1,London,United Kingdom,4
"002701 - Columbia Road, Shoreditch",11,11,London,United Kingdom,4
"001190 - Kennington Lane Rail Bridge, Vauxhall",2,25,London,United Kingdom,4
"200249 - Queen Mary's, Mile End",21,22,London,United Kingdom,4
"200050 - Naval Row, Blackwall",14,5,London,United Kingdom,4
"001152 - Marylebone Lane, Marylebone",13,9,London,United Kingdom,4
"300212 - Birkenhead Street, King's Cross",9,16,London,United Kingdom,4
"001174 - Alderney Street, Pimlico",0,10,London,United Kingdom,4
"001099 - Frampton Street, Paddington",19,13,London,United Kingdom,4
"200127 - East India DLR, Blackwall",32,17,London,United Kingdom,4
"200198 - Seymour Place, Marylebone",20,6,London,United Kingdom,4
"001231 - Queen's Gate, Kensington Gardens",6,13,London,United Kingdom,4
"200017 - Lancaster Gate , Bayswater",15,18,London,United Kingdom,4
"200118 - Albert Street, Camden Town",20,4,London,United Kingdom,4
"200091 - Wandsworth Town Station, Wandsworth",33,0,London,United Kingdom,4
"001191 - Barbican Centre, Barbican",13,4,London,United Kingdom,4
"010623 - Greycoat Street , Westminster",11,6,London,United Kingdom,4
"200149 - Watney Street, Shadwell",5,20,London,United Kingdom,4
"001019 - Ampton Street , Clerkenwell",7,13,London,United Kingdom,4
"300058 - The Vale, Chelsea",9,12,London,United Kingdom,4
"200073 - Cephas Street, Bethnal Green",21,3,London,United Kingdom,4
"200180 - South Park, Sands End",1,24,London,United Kingdom,4
"300081 - Haggerston Road, Haggerston",23,11,London,United Kingdom,4
"200189 - Phene Street, Chelsea",6,15,London,United Kingdom,4
"200209 - Shepherd's Bush Road North, Shepherd's Bush",18,16,London,United Kingdom,4
"200077 - Vicarage Crescent, Battersea",3,23,London,United Kingdom,4
"002587 - Wormwood Street, Liverpool Street",11,0,London,United Kingdom,4
"200190 - Queen's Circus, Battersea Park",4,18,London,United Kingdom,4
"200220 - Blythe Road West, Shepherd's Bush",3,17,London,United Kingdom,4
"001037 - Park Lane , Hyde Park",28,0,London,United Kingdom,4
"300208 - Lavington Street, Bankside",27,0,London,United Kingdom,4
"200168 - Southern Grove, Bow",9,8,London,United Kingdom,4
"002641 - New North Road 2, Hoxton",11,11,London,United Kingdom,4
"001155 - Regency Street, Westminster",3,17,London,United Kingdom,4
"200218 - Addison Road, Holland Park",1,24,London,United Kingdom,4
"300209 - Albert Square, Stockwell",6,23,London,United Kingdom,4
"003449 - Breams Buildings, Holborn",19,5,London,United Kingdom,4
