name,free_bikes,empty_slots,city,country,position
Summerhill Ave / Maclennan Ave,0,10,Toronto,Canada,6
Queen St E / Joseph Duggan Rd,14,5,Toronto,Canada,6
Victoria Park Ave / Danforth Ave,1,18,Toronto,Canada,6
Rochefort Dr / Don Mills Rd,0,11,Toronto,Canada,6
Navy Wharf Crt / Bremner Blvd,5,2,Toronto,Canada,6
420 Wellington St W,2,13,Toronto,Canada,6
Ross St / Cecil St - SMART,10,8,Toronto,Canada,6
York University Station (North),0,14,Toronto,Canada,6
Dundas St W / Yonge St,17,13,Toronto,Canada,6
Seaton St / Dundas St E - SMART,12,15,Toronto,Canada,6
Euclid Ave / Herrick St - SMART,5,11,Toronto,Canada,6
Wellesley St W / Queen's Park Cres,1,17,Toronto,Canada,6
Jane St / Sheppard Ave W,0,18,Toronto,Canada,6
Oriole Pkwy / Frobisher Ave,0,15,Toronto,Canada,6
144 Harrison St,25,9,Toronto,Canada,6
Wellington St W / Bay St,11,42,Toronto,Canada,6
Sunnyside Ave / The Queensway - SMART,14,3,Toronto,Canada,6
161 Bleecker St (South of Wellesley),3,19,Toronto,Canada,6
Lawrence Ave W / Renfield St,0,11,Toronto,Canada,6
Bay St / Scollard St,1,12,Toronto,Canada,6
Pape Ave / Gamble Ave,17,2,Toronto,Canada,6
Parkway Forest Dr / Forest Manor Rd (South),0,18,Toronto,Canada,6
Queen St E / Hammersmith Ave,11,0,Toronto,Canada,6
Scarborough Golf Club Rd / Lawrence Ave E ,2,8,Toronto,Canada,6
Walnut Ave / Queen St W,1,11,Toronto,Canada,6
Queen St E / Pape Ave - SMART,14,1,Toronto,Canada,6
Tecumseth St / Tecumseth Pl,7,3,Toronto,Canada,6
Davenport Rd / Lansdowne Ave,6,12,Toronto,Canada,6
Eastwood Rd / Coxwell Ave,7,12,Toronto,Canada,6
Fenwood Ht / Kingston Rd,12,3,Toronto,Canada,6
Rouge Hill GO Station,3,17,Toronto,Canada,6
Lundy Ave / Étienne Brûlé Park,7,8,Toronto,Canada,6
Bremner Blvd / Rees St,33,15,Toronto,Canada,6
Willowdale Ave / Bishop Ave ,0,17,Toronto,Canada,6
Plaxton Dr / St. Clair Ave E,1,14,Toronto,Canada,6
Front St W / University Ave (2),9,10,Toronto,Canada,6
Jarvis St / Richmond St E,18,1,Toronto,Canada,6
Dundas St E / River St,16,3,Toronto,Canada,6
St. Clair Ave W / Symes Rd,2,13,Toronto,Canada,6
Livonia Pl / Neilson Rd,2,8,Toronto,Canada,6
Davenport Rd / Dovercourt Rd,1,12,Toronto,Canada,6
Yarmouth Rd / Christie St,10,0,Toronto,Canada,6
Dufferin Gate - SMART,1,13,Toronto,Canada,6
Symington Ave / Davenport Rd,5,10,Toronto,Canada,6
Niagara St / King St W - SMART,16,6,Toronto,Canada,6
Madison Ave / Bloor St W,6,9,Toronto,Canada,6
Kingston Rd / Scarborough Golf Club Rd,1,13,Toronto,Canada,6
Harbord St / Grace St (Bickford Park),8,14,Toronto,Canada,6
