name,free_bikes,empty_slots,city,country,position
Summerhill Ave / Maclennan Ave,2,9,Toronto,Canada,3
Queen St E / Joseph Duggan Rd,17,2,Toronto,Canada,3
Victoria Park Ave / Danforth Ave,2,17,Toronto,Canada,3
Rochefort Dr / Don Mills Rd,2,9,Toronto,Canada,3
Navy Wharf Crt / Bremner Blvd,1,9,Toronto,Canada,3
420 Wellington St W,11,3,Toronto,Canada,3
Ross St / Cecil St - SMART,1,17,Toronto,Canada,3
York University Station (North),0,15,Toronto,Canada,3
Dundas St W / Yonge St,24,6,Toronto,Canada,3
Seaton St / Dundas St E - SMART,3,27,Toronto,Canada,3
Euclid Ave / Herrick St - SMART,1,14,Toronto,Canada,3
Wellesley St W / Queen's Park Cres,5,13,Toronto,Canada,3
Jane St / Sheppard Ave W,0,17,Toronto,Canada,3
Oriole Pkwy / Frobisher Ave,0,15,Toronto,Canada,3
144 Harrison St,38,11,Toronto,Canada,3
Wellington St W / Bay St,15,40,Toronto,Canada,3
Sunnyside Ave / The Queensway - SMART,15,4,Toronto,Canada,3
161 Bleecker St (South of Wellesley),0,23,Toronto,Canada,3
Lawrence Ave W / Renfield St,0,9,Toronto,Canada,3
Bay St / Scollard St,9,5,Toronto,Canada,3
Pape Ave / Gamble Ave,7,12,Toronto,Canada,3
Parkway Forest Dr / Forest Manor Rd (South),1,14,Toronto,Canada,3
Queen St E / Hammersmith Ave,9,2,Toronto,Canada,3
Scarborough Golf Club Rd / Lawrence Ave E ,1,10,Toronto,Canada,3
Walnut Ave / Queen St W,5,10,Toronto,Canada,3
Queen St E / Pape Ave - SMART,5,0,Toronto,Canada,3
Tecumseth St / Tecumseth Pl,10,1,Toronto,Canada,3
Davenport Rd / Lansdowne Ave,2,17,Toronto,Canada,3
Eastwood Rd / Coxwell Ave,18,0,Toronto,Canada,3
Fenwood Ht / Kingston Rd,12,3,Toronto,Canada,3
Rouge Hill GO Station,15,9,Toronto,Canada,3
Lundy Ave / Étienne Brûlé Park,10,5,Toronto,Canada,3
Bremner Blvd / Rees St,13,35,Toronto,Canada,3
Willowdale Ave / Bishop Ave ,0,18,Toronto,Canada,3
Plaxton Dr / St. Clair Ave E,0,15,Toronto,Canada,3
Front St W / University Ave (2),19,0,Toronto,Canada,3
Jarvis St / Richmond St E,5,12,Toronto,Canada,3
Dundas St E / River St,4,15,Toronto,Canada,3
St. Clair Ave W / Symes Rd,1,14,Toronto,Canada,3
Livonia Pl / Neilson Rd,2,9,Toronto,Canada,3
Davenport Rd / Dovercourt Rd,0,14,Toronto,Canada,3
Yarmouth Rd / Christie St,2,9,Toronto,Canada,3
Dufferin Gate - SMART,5,11,Toronto,Canada,3
Symington Ave / Davenport Rd,0,15,Toronto,Canada,3
Niagara St / King St W - SMART,16,8,Toronto,Canada,3
Madison Ave / Bloor St W,2,11,Toronto,Canada,3
Kingston Rd / Scarborough Golf Club Rd,1,12,Toronto,Canada,3
Harbord St / Grace St (Bickford Park),0,22,Toronto,Canada,3
Alvin Ave / St. Clair Ave E,6,13,Toronto,Canada,3
385 Pacific Ave,11,19,Toronto,Canada,3
Chorley Park - SMART,1,19,Toronto,Canada,3
 Grafton Ave / Roncesvalles Ave,23,0,Toronto,Canada,3
Martin Goodman Trail (Marilyn Bell Park),16,14,Toronto,Canada,3
Yonge St / Davisville Ave,4,11,Toronto,Canada,3
Strachan Ave / Ordnance St,3,18,Toronto,Canada,3
Berry Rd / Bell Manor Dr,18,0,Toronto,Canada,3
Adelaide St W / York St ,2,16,Toronto,Canada,3
