name,free_bikes,empty_slots,city,country,position
_PLAZA DE LA CONCORDIA,10,8,Sevilla,Spain,10
_AVENIDA KANSAS CITY,9,11,Sevilla,Spain,10
_CALLE AMERICO VESPUCIO,2,18,Sevilla,Spain,10
_CALLE DOCTOR JAIME MARCOS,3,15,Sevilla,Spain,10
_CALLE SAN JUAN BOSCO,12,8,Sevilla,Spain,10
_CALLE VIRGEN DE LUJAN,15,5,Sevilla,Spain,10
_CALLE LAS LEANDRAS,12,3,Sevilla,Spain,10
_PLAZA DE ARMAS,37,1,Sevilla,Spain,10
_AVENIDA DE LAS CIENCIAS,3,12,Sevilla,Spain,10
_RONDA DE TRIANA,11,4,Sevilla,Spain,10
_PLAZA CRISTO DE BURGOS,8,7,Sevilla,Spain,10
_PLAZA CHAPINA,6,14,Sevilla,Spain,10
_CAMINO DE LOS DESCUBRIMIENTOS,4,16,Sevilla,Spain,10
_CALLE LUIS MORALES,12,16,Sevilla,Spain,10
_CALLE TABLADILLA,11,9,Sevilla,Spain,10
_CALLE JOSÉ SARAMAGO,5,15,Sevilla,Spain,10
_AVENIDA EDUARDO DATO,7,13,Sevilla,Spain,10
_CALLE DOCTOR LAFFON,10,5,Sevilla,Spain,10
_AVENIDA REINA MERCEDES,4,26,Sevilla,Spain,10
_GLORIETA SAN DIEGO,6,9,Sevilla,Spain,10
_AVENIDA HYTASA,19,1,Sevilla,Spain,10
_CALLE AMERICO VESPUCIO,5,15,Sevilla,Spain,10
_PASEO CATALINA RIBERA,16,2,Sevilla,Spain,10
_CALLE ENRAMADILLA,3,17,Sevilla,Spain,10
_AVENIDA ALCALDE LUIS URUÑUELA,9,20,Sevilla,Spain,10
_CALLE DOCTOR LAFFON,7,13,Sevilla,Spain,10
_CALLE AMÉRICO VESPUCIO,5,15,Sevilla,Spain,10
_AVENIDA DE LAS CIENCIAS,8,7,Sevilla,Spain,10
_CALLE AMOR,5,15,Sevilla,Spain,10
_CIUDAD DE CHIVA,3,12,Sevilla,Spain,10
_CALLE DEL INCA GARCILASO,22,15,Sevilla,Spain,10
_AVENIDA ALCALDE MANUEL DEL VALLE,12,8,Sevilla,Spain,10
_AVENIDA TORNEO,7,13,Sevilla,Spain,10
_AVENIDA ALCALDE LUIS URUÑUELA,8,7,Sevilla,Spain,10
_AVENIDA DE ALVAR NUÑEZ,12,7,Sevilla,Spain,10
_CAMINO DE LOS DESCUBRIMIENTOS,3,17,Sevilla,Spain,10
_CALLE MANUEL SIUROT,0,20,Sevilla,Spain,10
_PLAZA DEL ALTOZANO,13,0,Sevilla,Spain,10
_CAMINO DE LOS TOROS,3,17,Sevilla,Spain,10
_CALLE ASUNCIÓN,19,1,Sevilla,Spain,10
_CALLE BETIS,19,0,Sevilla,Spain,10
_CALLE SINAÍ,3,10,Sevilla,Spain,10
_AVENIDA ALEMANIA,15,0,Sevilla,Spain,10
_CALLE PROCURADOR,7,13,Sevilla,Spain,10
_AVENIDA DE ANDALUCIA,18,2,Sevilla,Spain,10
_AVENIDA ALCALDE LUIS URUÑUELA,5,10,Sevilla,Spain,10
_CALLE CIUDAD DE LIRIA,5,10,Sevilla,Spain,10
_AVENIDA DE ROMA,29,1,Sevilla,Spain,10
_CALLE FRANCISCO MURILLO,5,13,Sevilla,Spain,10
_AVENIDA DE CHILE,4,16,Sevilla,Spain,10
_AVENIDA CARDENAL BUENO MONREAL,16,4,Sevilla,Spain,10
_PLAZA DEL ZURRAQUE,14,4,Sevilla,Spain,10
_AVENIDA ALCALDE LUIS URUÑUELA,7,2,Sevilla,Spain,10
_CALLE THARSIS,20,0,Sevilla,Spain,10
_AVDA. FLOTA DE INDIAS,11,5,Sevilla,Spain,10
_AVDA ESPERANZA DE TRIANA,6,14,Sevilla,Spain,10
_GLORIETA BIZCO AMATE,9,11,Sevilla,Spain,10
_CALLE DE SALVADOR ALLENDE,7,8,Sevilla,Spain,10
_PASEO CRISTOBAL COLON,20,0,Sevilla,Spain,10
_AVENIDA DE LA PAZ,7,13,Sevilla,Spain,10
_AVENIDA DE LA CRUZ ROJA,2,14,Sevilla,Spain,10
_AVENIDA DE MIRAFLORES,4,8,Sevilla,Spain,10
_ALHAMBRA,26,4,Sevilla,Spain,10
_PLAZA DUQUESA DE ALBA,5,24,Sevilla,Spain,10
_ALAMEDA DE HERCULES,5,15,Sevilla,Spain,10
_PLAZA DEL PELICANO,1,15,Sevilla,Spain,10
_REVOLTOSA,8,10,Sevilla,Spain,10
_AVENIDA DE ALEMANIA,1,14,Sevilla,Spain,10
_CALLE LEONARDO DA VINCI,19,21,Sevilla,Spain,10
_PLAZA JERÓNIMO DE CORDOBA,0,20,Sevilla,Spain,10
_CALLE CHURRUCA,0,15,Sevilla,Spain,10
_RONDA TAMARGUILLO,11,9,Sevilla,Spain,10
_CALLE ALFONSO LASO DE LA VEGA,6,13,Sevilla,Spain,10
_CALLE DE MADRESELVA,1,19,Sevilla,Spain,10
_CALLE VIRGEN DE LUJÁN,14,10,Sevilla,Spain,10
_CAMINO DE LOS DESCUBRIMIENTOS,7,33,Sevilla,Spain,10
_AVENIDA LA BUHAIRA,10,10,Sevilla,Spain,10
_CALLE PINO MONTANO,2,18,Sevilla,Spain,10
_CALLE JOSE LAGUILLO,20,0,Sevilla,Spain,10
_CALLE FLOR DE RETAMA,3,12,Sevilla,Spain,10
_CALLE SAN PABLO,20,0,Sevilla,Spain,10
_CALLE ALFARERIA,17,3,Sevilla,Spain,10
_AVENIDA DE CORIA,20,0,Sevilla,Spain,10
_AVDA. CRUZ CAMPO,10,5,Sevilla,Spain,10
_AVENIDA KANSAS CITY,5,10,Sevilla,Spain,10
_CALLE REYES CATÓLICOS,16,1,Sevilla,Spain,10
_CALLE PROFESOR JUAN MANUEL MARTINEZ MORENO,6,13,Sevilla,Spain,10
_CALLE LOPEZ DE GOMARA,12,8,Sevilla,Spain,10
_ESTACA DE VARES,9,8,Sevilla,Spain,10
_CALLE LEÓN XIII,1,14,Sevilla,Spain,10
_PERO MINGO,9,21,Sevilla,Spain,10
_CALLE MUÑOZ LEÓN,4,11,Sevilla,Spain,10
_PLAZA SAN MARTÍN DE PORRES,9,6,Sevilla,Spain,10
_CARRETERA DE CARMONA,7,8,Sevilla,Spain,10
_CALLE LEONARDO DA VINCI,14,6,Sevilla,Spain,10
_RONDA TAMARGUILLO,6,14,Sevilla,Spain,10
_CALLE ZORZAL,7,7,Sevilla,Spain,10
_CALLE AMADOR DE LOS RIOS,11,9,Sevilla,Spain,10
_AVDA. RAMON Y CAJAL,28,2,Sevilla,Spain,10
_CALLE DE HERNÁN CORTÉS,4,8,Sevilla,Spain,10
_CALLE RAFAEL SALGADO,10,8,Sevilla,Spain,10
_CALLE JANDULA CON CALLE GUADIEL,13,7,Sevilla,Spain,10
_CALLE CORRAL DEL AGUA,17,3,Sevilla,Spain,10
_PUERTO DE LOS AZORES,12,3,Sevilla,Spain,10
_AVENIDA DE LA PALMERA,3,17,Sevilla,Spain,10
_RONDA PADRE PIO,7,8,Sevilla,Spain,10
