name,free_bikes,empty_slots,city,country,position
LONGEFER / KRUGER,4,12,Lyon,France,12
AMPÈRE / BOURSE,11,15,Lyon,France,12
CONSERVATOIRE,9,7,Lyon,France,12
SUBSISTANCES,18,0,Lyon,France,12
LAFAYETTE / CORNEILLE,4,9,Lyon,France,12
PARC DE GERLAND,22,3,Lyon,France,12
PLACE AMPÈRE,2,6,Lyon,France,12
SAINTE-IRÉNÉE,0,20,Lyon,France,12
PERRACHE / CARNOT,15,1,Lyon,France,12
BELLECOUR / ST EXUPÉRY,32,8,Lyon,France,12
CHÂTEAU GAILLARD / FORT,3,13,Lyon,France,12
ZOLA / PASSAGE REY,0,0,Lyon,France,12
INSTITUT LUMIERE,2,16,Lyon,France,12
PÊCHERIE,2,15,Lyon,France,12
SALA / RUE DU PLAT,4,10,Lyon,France,12
JACOBINS,23,2,Lyon,France,12
LUMIERE / TROUILHET,0,15,Lyon,France,12
SALENGRO / DESCARTES,0,14,Lyon,France,12
JEAN JAURÈS,0,13,Lyon,France,12
PLACE HENRI,1,11,Lyon,France,12
PLACE DE LA PAIX,2,15,Lyon,France,12
DECINES - TRAMWAY ROOSEVELT,15,0,Lyon,France,12
GRATTE-CIEL,4,12,Lyon,France,12
CHARCOT / RÉSIDENCE UNIVERSITAIRE,0,31,Lyon,France,12
MONTGOLFIER / CHATEAU GAILLARD,10,5,Lyon,France,12
BOURBONNAIS,2,9,Lyon,France,12
VEYRON / TCHEKOSLOVAQUES,7,8,Lyon,France,12
MAIRIE DU 7E,26,2,Lyon,France,12
VAULX - VILLAGE,3,14,Lyon,France,12
4 AOÛT 1789,0,14,Lyon,France,12
GREUZE,5,13,Lyon,France,12
MAIRIE DU 8E,1,19,Lyon,France,12
PLACE CRÉPU,8,12,Lyon,France,12
ST GERMAIN AU MONT D'OR,3,12,Lyon,France,12
TRARIEUX / LACASSAGNE,0,23,Lyon,France,12
BALDASSINI / GERLAND,0,20,Lyon,France,12
11 NOVEMBRE,25,8,Lyon,France,12
SAINT-JEAN,20,18,Lyon,France,12
CENTRE BERTHELOT,3,12,Lyon,France,12
FONTAINES S/S - QUAI SIMON,13,7,Lyon,France,12
COLLONGES - MEDIATHEQUE,0,14,Lyon,France,12
LYCÉE MARIE CURIE,4,8,Lyon,France,12
BARATIN,2,8,Lyon,France,12
PLACE ARISTIDE BRIAND,2,36,Lyon,France,12
MARIETTON OUEST,13,6,Lyon,France,12
BERTHELOT / ROUTE DE VIENNE,0,14,Lyon,France,12
JOFFRE / VAUBECOUR,4,16,Lyon,France,12
CÉLESTINS,20,2,Lyon,France,12
VENISSIEUX - FARGE / CLOCHETTES,2,7,Lyon,France,12
SAINT-CYR,4,25,Lyon,France,12
LYON(01) - CONSERVATOIRE BIS,22,0,Lyon,France,12
GUILLOTIERE / NICOLAÏ,4,22,Lyon,France,12
CALUIRE - BRANLY / PASTEUR,1,10,Lyon,France,12
JAURES / BOLLIER,2,29,Lyon,France,12
PLACE AMBROISE COURTOIS,6,12,Lyon,France,12
MASSET / SAINT-PIERRE DE VAISE,5,9,Lyon,France,12
GARE DE VAISE,3,17,Lyon,France,12
BEAUVOIR / MAROT,2,17,Lyon,France,12
NEUVILLE - STADE,10,5,Lyon,France,12
PLACE PUVIS DE CHAVANNES,3,6,Lyon,France,12
GARDE / AQUEDUCS,0,15,Lyon,France,12
PART-DIEU / VILLETTE,24,4,Lyon,France,12
PLACE DE LA CROIX-ROUSSE,0,17,Lyon,France,12
VILLETTE,32,6,Lyon,France,12
CALUIRE - SAINT-CLAIR,1,18,Lyon,France,12
LIBERTÉ / PART-DIEU,3,5,Lyon,France,12
OULLINS - DE GAULLE/ KENNEDY,13,2,Lyon,France,12
VENISSIEUX - BRUANT / CAGNE,3,7,Lyon,France,12
PISCINE DE VAISE,2,16,Lyon,France,12
ST GENIS L. - MÉDIATHÈQUE,6,6,Lyon,France,12
VAISE DOCKS,3,12,Lyon,France,12
BEAUVISAGE / PRESSENSÉ,5,11,Lyon,France,12
MARTINIÈRE,10,0,Lyon,France,12
VENISSIEUX - HÔPITAL SAINT-JEAN DE DIEU,1,18,Lyon,France,12
VOYANT / CHAMBFORT,9,13,Lyon,France,12
SAINT-FONS - PLACE DES CUBES,9,5,Lyon,France,12
DUMONT / JOUVET,0,14,Lyon,France,12
SAINT-JUST,1,17,Lyon,France,12
SAINT-PAUL,9,12,Lyon,France,12
CONDORCET,1,20,Lyon,France,12
CORNEILLE / SERVIENT,7,6,Lyon,France,12
PLACE DE LA PAIX,6,13,Lyon,France,12
MARSEILLE / UNIVERSITÉ,22,16,Lyon,France,12
RÉPUBLIQUE / PAUFIQUE,27,1,Lyon,France,12
GORGE DE LOUP,16,15,Lyon,France,12
PLACE EDGAR QUINET,1,21,Lyon,France,12
PLACE SAINTE ANNE,0,16,Lyon,France,12
CROIX LUIZET,0,19,Lyon,France,12
BOUVIER,2,14,Lyon,France,12
TASSIN - TUILERIES,5,7,Lyon,France,12
VAULX - HÔTEL DE VILLE,7,21,Lyon,France,12
PLACE RHODIACETA,2,10,Lyon,France,12
MÉNIVAL / EISENHOWER,0,10,Lyon,France,12
JAURÈS / GERLAND,9,11,Lyon,France,12
VOILLOT / GARNIER,7,8,Lyon,France,12
BRON - CENTRE NAUTIQUE,1,12,Lyon,France,12
PHILIPPE DE LASSALLE,2,20,Lyon,France,12
SAXE / MONCEY,15,13,Lyon,France,12
AMBROISE PARÉ,20,3,Lyon,France,12
LES HALLES,9,9,Lyon,France,12
PLACE DE LA RECONNAISSANCE,3,25,Lyon,France,12
GRANDCLÉMENT,0,18,Lyon,France,12
MARTINIÈRE / MONPLAISIR,0,19,Lyon,France,12
ROUVILLE,0,16,Lyon,France,12
CONDORCET / GALLINE,5,10,Lyon,France,12
RUE DE LA BALEINE,4,10,Lyon,France,12
CRÉQUI / VOLTAIRE,2,28,Lyon,France,12
VILLETTE / SAINT-ANTOINE,18,3,Lyon,France,12
CITÉ INTERNATIONALE / RÉSIDENCE HÔTELIÈRE,1,27,Lyon,France,12
DECINES - CENTRE,16,4,Lyon,France,12
