name,free_bikes,empty_slots,city,country,position
Broadway at Kittie Knox Bike Path,8,16,Boston,Usa,16
Hawthorne Boulevard,8,1,Boston,Usa,16
Congress St at Northern Ave,1,14,Boston,Usa,16
Dorchester Ave at King St,4,10,Boston,Usa,16
Roxbury Crossing T Stop - Columbus Ave at Tremont St,12,10,Boston,Usa,16
JFK Crossing at Harvard St. / Thorndike St.,7,8,Boston,Usa,16
Bennington St at Byron St,8,7,Boston,Usa,16
Washington St at Rutland St,8,19,Boston,Usa,16
Linwood St at Minuteman Bikeway,8,3,Boston,Usa,16
645 Summer St,16,3,Boston,Usa,16
Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,3,14,Boston,Usa,16
Tremont St at West St,3,12,Boston,Usa,16
Damrell St at Old Colony,19,0,Boston,Usa,16
Pope John Paul II Park - Neponset Trail at Hallet St,8,11,Boston,Usa,16
Chestnut Hill Ave at Ledgemere Rd,8,11,Boston,Usa,16
Herter Park,5,14,Boston,Usa,16
Park St at Norwell St,9,6,Boston,Usa,16
Whittier St Health Center,17,2,Boston,Usa,16
Murphy Skating Rink - 1880 Day Blvd,13,6,Boston,Usa,16
Constitution Rd at Chelsea St,0,20,Boston,Usa,16
Steve Miller Dr at Winthrop St (Medford High),10,1,Boston,Usa,16
The Overlook at St. Gabriel's,1,17,Boston,Usa,16
Discovery Park - 30 Acorn Park Drive,14,8,Boston,Usa,16
Ink Block - Harrison Ave at Herald St,11,16,Boston,Usa,16
Silber Way,10,9,Boston,Usa,16
MIT Pacific St at Purrington St,0,19,Boston,Usa,16
Northeastern University - North Parking Lot,11,4,Boston,Usa,16
Cambridgeside Pl at Land Blvd,3,13,Boston,Usa,16
Surface Rd at India St,7,12,Boston,Usa,16
Thorndike Field at Minuteman Bikeway,10,1,Boston,Usa,16
359 Broadway - Broadway at Fayette Street,8,3,Boston,Usa,16
Ryan Playground - Dorchester Ave at Harbor View St,10,5,Boston,Usa,16
Chelsea St at Medford St,11,9,Boston,Usa,16
Burlington Ave at Brookline Ave,15,0,Boston,Usa,16
Western Ave at Everett St,7,7,Boston,Usa,16
Commonwealth Ave at Granby St,0,14,Boston,Usa,16
Farragut Rd at E. 6th St,12,11,Boston,Usa,16
Mugar Way at Beacon St,18,0,Boston,Usa,16
W Broadway at Dorchester St,13,4,Boston,Usa,16
Shawmut T Stop,8,10,Boston,Usa,16
Western Ave at Leo Birmingham Pkwy,12,4,Boston,Usa,16
Charles Circle - Charles St at Cambridge St,2,16,Boston,Usa,16
Blue Hill Ave at Havelock St,10,8,Boston,Usa,16
Melnea Cass Blvd at Hampden St,6,12,Boston,Usa,16
Stuart St at Charles St,6,12,Boston,Usa,16
Marion St at Harvard St,10,4,Boston,Usa,16
Brookline Town Hall,12,3,Boston,Usa,16
Harvard St and Stedman St,15,0,Boston,Usa,16
Commonwealth Ave at Blandford Mall,17,1,Boston,Usa,16
Main St at Thompson Sq,5,10,Boston,Usa,16
Washington St at Bowdoin St,10,5,Boston,Usa,16
Northern Strand at Main St,9,2,Boston,Usa,16
Auburn St. at Mystic River,11,0,Boston,Usa,16
Post Office Square,4,14,Boston,Usa,16
Cambridge Dept. of Public Works -147 Hampshire St.,9,10,Boston,Usa,16
Union Square - Brighton Ave at Cambridge St,3,16,Boston,Usa,16
Elevate at One Leighton,5,11,Boston,Usa,16
Gove St at Orleans St,12,7,Boston,Usa,16
Main St at Austin St,4,7,Boston,Usa,16
Sydney St at Carson St,16,3,Boston,Usa,16
Lewis Mall Wharf,15,6,Boston,Usa,16
Mayor Salvo Path at Mill St,3,8,Boston,Usa,16
Huron Ave At Vassal Lane,7,11,Boston,Usa,16
Sidney Research Campus/Erie Street at Waverly,1,18,Boston,Usa,16
West Newton,5,10,Boston,Usa,16
University Park,7,12,Boston,Usa,16
Piers Park,15,0,Boston,Usa,16
Blue Hill Ave at Almont St,14,5,Boston,Usa,16
Alewife Station at Russell Field,19,4,Boston,Usa,16
75 Binney St,3,16,Boston,Usa,16
Moore Youth Center,0,15,Boston,Usa,16
Cambridge St at Joy St,3,12,Boston,Usa,16
Encore,7,7,Boston,Usa,16
Alewife MBTA at Steel Place,3,16,Boston,Usa,16
Commercial St at Charter St,5,13,Boston,Usa,16
Jackson Square T Stop,7,9,Boston,Usa,16
Nashua Street at Red Auerbach Way,31,6,Boston,Usa,16
Boylston St at Massachusetts Ave,15,0,Boston,Usa,16
Porter Square Station,13,4,Boston,Usa,16
Talbot Ave At Blue Hill Ave,10,5,Boston,Usa,16
Watermark Seaport - Boston Wharf Rd at Seaport Blvd,4,11,Boston,Usa,16
Harvard St at Greene-Rose Heritage Park,5,14,Boston,Usa,16
Staniford St at Merrimac St,3,21,Boston,Usa,16
Washington St at Melnea Cass Blvd,17,2,Boston,Usa,16
Lafayette Square at Mass Ave / Main St / Columbia St,5,10,Boston,Usa,16
Fields Corner T Stop,10,5,Boston,Usa,16
Magoun Square at Trum Field,8,11,Boston,Usa,16
Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,18,7,Boston,Usa,16
Nubian Square - Bolling Building,17,0,Boston,Usa,16
Addison St at Saratoga St,5,14,Boston,Usa,16
Rowes Wharf at Atlantic Ave,14,1,Boston,Usa,16
Vinnin Square,9,2,Boston,Usa,16
2 Hummingbird Lane at Olmsted Green,13,4,Boston,Usa,16
Boynton Yards at 101 South Street,3,16,Boston,Usa,16
Chinatown Gate Plaza,13,5,Boston,Usa,16
Codman Square Library,8,9,Boston,Usa,16
Mass Ave T Station,12,3,Boston,Usa,16
Mass Ave at Hadley/Walden,13,5,Boston,Usa,16
O'Brien Highway at First Street,0,19,Boston,Usa,16
699 Mt Auburn St,4,20,Boston,Usa,16
Main Street/Albany Street/Technology Square,0,22,Boston,Usa,16
Washington Sq,4,11,Boston,Usa,16
Talbot Ave T Station,18,1,Boston,Usa,16
Broadway at Lynde St,6,9,Boston,Usa,16
Huntington Ave at Mass Art,7,7,Boston,Usa,16
Commonwealth Ave at Griggs St,7,9,Boston,Usa,16
One Memorial Drive,2,17,Boston,Usa,16
Lafayette at Leach St,8,3,Boston,Usa,16
East Somerville Library (Broadway and Illinois),13,2,Boston,Usa,16
Butler T Stop,15,0,Boston,Usa,16
Centre St at Seaverns Ave,8,7,Boston,Usa,16
Lesley University,10,5,Boston,Usa,16
Watertown Sq,4,11,Boston,Usa,16
BCBS Hingham,6,9,Boston,Usa,16
Surface Rd at Summer St,13,14,Boston,Usa,16
Galileo Galilei Way at Fulkerson St/Binney St,0,19,Boston,Usa,16
Salem MBTA - Washington at Federal St,9,4,Boston,Usa,16
Dana Park,1,15,Boston,Usa,16
Boylston St at Fairfield St,15,2,Boston,Usa,16
Salem MBTA - Lower Level,7,4,Boston,Usa,16
780 Morrissey Blvd,11,4,Boston,Usa,16
Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,3,12,Boston,Usa,16
Washington St at Temple Pl,5,12,Boston,Usa,16
Railroad Lot and Minuteman Bikeway,0,11,Boston,Usa,16
Morton St at Gallivan Blvd,8,6,Boston,Usa,16
West Medford Square (Bower St at Harvard Ave),8,3,Boston,Usa,16
101 Smith Place,7,16,Boston,Usa,16
Back Bay T Stop - Dartmouth St at Stuart St,7,11,Boston,Usa,16
Bacon St at Washington St,1,10,Boston,Usa,16
Cleveland Circle,1,14,Boston,Usa,16
Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,6,7,Boston,Usa,16
Wentworth Institute of Technology - Huntington Ave at Vancouver St,5,9,Boston,Usa,16
175 N Harvard St,3,15,Boston,Usa,16
Archdale Rd at Washington St,13,2,Boston,Usa,16
Seaport Blvd at Sleeper St,8,5,Boston,Usa,16
MLK Blvd at Washington St,7,8,Boston,Usa,16
Clarendon Hill at Broadway,7,7,Boston,Usa,16
St Mary's,10,3,Boston,Usa,16
Cypress St at Clark Playground,14,1,Boston,Usa,16
606 American Legion Hwy at Canterbury St,13,5,Boston,Usa,16
Washington St at Fuller St,6,9,Boston,Usa,16
Flat 9 at Whittier,13,2,Boston,Usa,16
Harvard Ave at Brainerd Rd,4,11,Boston,Usa,16
Honan Library,7,8,Boston,Usa,16
Packard's Corner - Commonwealth Ave at Brighton Ave,3,23,Boston,Usa,16
Aquarium T Stop - 200 Atlantic Ave,7,15,Boston,Usa,16
Foss Park,7,8,Boston,Usa,16
Ross Playground,4,15,Boston,Usa,16
Medford St at McNulty Ct,17,3,Boston,Usa,16
Ashmont T Stop,4,11,Boston,Usa,16
Porzio Park,10,7,Boston,Usa,16
Washington St at Egremont Rd,1,14,Boston,Usa,16
Shawmut Ave at Herald St,6,12,Boston,Usa,16
Northbourne Rd at Hyde Park Ave,11,8,Boston,Usa,16
Swan Place at Minuteman Bikeway,10,1,Boston,Usa,16
Boston East - 126 Border St,8,7,Boston,Usa,16
Lechmere Canal Park,1,26,Boston,Usa,16
Stuart St at Berkeley St,5,14,Boston,Usa,16
Lake St. at Minuteman Bikeway,10,1,Boston,Usa,16
Newton Highlands T,12,3,Boston,Usa,16
Cross St at Hanover St,12,7,Boston,Usa,16
Ames St at Broadway,6,13,Boston,Usa,16
Kennedy-Longfellow School 158 Spring St,2,16,Boston,Usa,16
Lenox St at Kendall St,10,6,Boston,Usa,16
Purchase St at Pearl St,6,13,Boston,Usa,16
Thetford Ave at Norfolk St,8,6,Boston,Usa,16
Child Street at Brian P. Murphy Staircase,1,22,Boston,Usa,16
Washington St at Walnut St,9,1,Boston,Usa,16
