name,free_bikes,empty_slots,city,country,position
17th St & Independence Ave SW,8,11,Washington,Usa,8
Commerce St & Fayette St,4,11,Washington,Usa,8
7th & Monroe St NE,3,12,Washington,Usa,8
Columbia Pike & S Orme St,3,4,Washington,Usa,8
Park Rd & Holmead Pl NW,4,29,Washington,Usa,8
N Pitt St & Montgomery St,14,1,Washington,Usa,8
11th & F St NW,11,17,Washington,Usa,8
Western Ave & Pinehurst Cir NW ,12,1,Washington,Usa,8
Rockville Pike & Rose Ave,12,1,Washington,Usa,8
10th & Quincy St NE / Turkey Thicket Rec,6,13,Washington,Usa,8
4th & M St SE,10,8,Washington,Usa,8
S Wayne St and 9th St S,3,10,Washington,Usa,8
New Hampshire Ave & East-West Hwy,8,6,Washington,Usa,8
Charles Arrington Dr & Manchester Lakes Dr ,1,10,Washington,Usa,8
White Oak Transit Center,9,10,Washington,Usa,8
Ridge Rd Community Center,2,16,Washington,Usa,8
Langston Blvd & N Scott St,0,16,Washington,Usa,8
Maple & Ritchie Ave,12,5,Washington,Usa,8
Blueridge Ave & Elkin St,11,4,Washington,Usa,8
MLK & Marion Barry Ave SE,2,9,Washington,Usa,8
Long Bridge Aquatic Center,1,11,Washington,Usa,8
Tenleytown / Wisconsin Ave & Albemarle St NW,9,6,Washington,Usa,8
Minnesota Ave & R St SE,2,17,Washington,Usa,8
Rhodes St & 16th St N,2,10,Washington,Usa,8
Maryland Ave & E St NE,10,16,Washington,Usa,8
Eastern Market / 7th & North Carolina Ave SE,6,7,Washington,Usa,8
Spring St & 2nd Ave,7,8,Washington,Usa,8
12th St & Pennsylvania Ave SE,10,9,Washington,Usa,8
Huntington Ave & Farrington Ave ,5,2,Washington,Usa,8
Prince George's Plaza Metro,1,16,Washington,Usa,8
Eisenhower Ave & Warburton St,9,1,Washington,Usa,8
Fairfax Dr & N Taylor St,1,9,Washington,Usa,8
Medical Center Metro ,11,7,Washington,Usa,8
Library St & Freedom Dr,1,14,Washington,Usa,8
4th & Florida Ave NE,15,16,Washington,Usa,8
5th & Kennedy St NW,14,0,Washington,Usa,8
9th & G St NW,2,12,Washington,Usa,8
North Shore & Cameron Crescent Dr/Crescent Apartments,3,8,Washington,Usa,8
Anacostia Park,4,15,Washington,Usa,8
Kenmore Ave & Seminary Rd,2,9,Washington,Usa,8
15th St & N Scott St,4,11,Washington,Usa,8
Independence Ave & L'Enfant Plaza SW/DOE,19,4,Washington,Usa,8
