name,free_bikes,empty_slots,city,country,position
Calumet Ave & 21st St,6,7,Chicago,Usa,14
Greenwood Ave & 47th St,11,4,Chicago,Usa,14
Public Rack - Eli Whitney Public School,0,1,Chicago,Usa,14
Loomis St & 89th St,6,9,Chicago,Usa,14
Walsh Park,15,7,Chicago,Usa,14
Public Rack - Central Ave & Congress Pkwy,0,2,Chicago,Usa,14
Public Rack - Fullerton Ave & Narragansett Ave,0,1,Chicago,Usa,14
Cottage Grove Ave & 71st St,2,9,Chicago,Usa,14
Public Rack - Central Park Ave & Fillmore St,0,1,Chicago,Usa,14
Major Taylor Trail & 115th St,4,11,Chicago,Usa,14
Wacker Dr & Washington St Corral,0,42,Chicago,Usa,14
Nordica Ave & Medill Ave,1,14,Chicago,Usa,14
Artesian Ave & 55th St,3,12,Chicago,Usa,14
Eckhart Park,5,12,Chicago,Usa,14
Milwaukee Ave & Cuyler Ave,0,7,Chicago,Usa,14
Indiana Ave & 40th St,5,6,Chicago,Usa,14
Public Rack - Bishop St & 46th St,0,1,Chicago,Usa,14
Public Rack - Back of the Yards Park,0,1,Chicago,Usa,14
Public Rack - Kolin Ave & Archer Ave,0,2,Chicago,Usa,14
Manor Ave & Leland Ave,8,3,Chicago,Usa,14
Public Rack - Hoyne Ave & 51st St,0,2,Chicago,Usa,14
Rhodes Ave & 32nd St,6,5,Chicago,Usa,14
Public Rack - Baltimore Ave & 132nd St,0,1,Chicago,Usa,14
Pulaski Rd & Ann Lurie Pl,4,7,Chicago,Usa,14
Public Rack - St Louis Ave & Flournoy St,0,1,Chicago,Usa,14
Public Rack - Menard Ave & Dakin St - midblock,0,2,Chicago,Usa,14
Panama Ave & Grace St,3,8,Chicago,Usa,14
Public Rack - Western Ave & 116th St,0,1,Chicago,Usa,14
Public Rack - Cicero Ave & Altgeld St,2,0,Chicago,Usa,14
Public Rack - 111th St - Morgan Park Metra,0,2,Chicago,Usa,14
Public Rack - Kingston Ave & 75th St,0,1,Chicago,Usa,14
Public Rack - Albany Ave & 63rd St,0,0,Chicago,Usa,14
Central Ave & Harrison St,7,4,Chicago,Usa,14
Public Rack - Morgan St & 103rd St,0,2,Chicago,Usa,14
Public Rack - Drexel Ave & 87th St,0,1,Chicago,Usa,14
Addison/Sheffield SW Corral,0,120,Chicago,Usa,14
Elizabeth St & Fulton St,0,14,Chicago,Usa,14
Public Rack - King Dr & 71st St,0,2,Chicago,Usa,14
Public Rack - Springfield & 79th,0,2,Chicago,Usa,14
Clark St & Schreiber Ave,10,1,Chicago,Usa,14
Wood St & Hubbard St,2,12,Chicago,Usa,14
Western Ave & Lake St,0,8,Chicago,Usa,14
Public Rack - Karlov Ave & 26th St,0,1,Chicago,Usa,14
Leavitt St & Addison St,5,8,Chicago,Usa,14
Public Rack - Cumberland & Catherine,0,1,Chicago,Usa,14
May St & Taylor St,8,5,Chicago,Usa,14
Public Rack - Cicero Ave & Cortland St - midblock,0,2,Chicago,Usa,14
Public Rack - Kedzie Ave & 58th St,0,2,Chicago,Usa,14
Troy St & North Ave,4,7,Chicago,Usa,14
LaSalle St & Jackson Blvd,1,34,Chicago,Usa,14
Franklin St & Monroe St,0,30,Chicago,Usa,14
Prairie Ave & Garfield Blvd,2,6,Chicago,Usa,14
Public Rack - Mason Ave & Roosevelt Rd,0,1,Chicago,Usa,14
Daley Center Plaza,7,28,Chicago,Usa,14
Public Rack - Sangamon St & 87th St,0,1,Chicago,Usa,14
Kedzie Ave & Leland Ave,7,7,Chicago,Usa,14
Broadway & Thorndale Ave,0,16,Chicago,Usa,14
Hastings LWS,5,0,Chicago,Usa,14
Public Rack - Langley Ave & 79th St,0,2,Chicago,Usa,14
Public Rack - Nagle Ave & Belmont Ave,4,0,Chicago,Usa,14
Vincennes Ave & 75th St,6,1,Chicago,Usa,14
Kedzie Ave & 104th St,3,5,Chicago,Usa,14
Karlov Ave & Lawrence Ave,4,11,Chicago,Usa,14
Seeley Ave & Garfield Blvd,4,7,Chicago,Usa,14
Pine Ave & Division St,4,11,Chicago,Usa,14
Cicero Ave & Wrightwood Ave,4,9,Chicago,Usa,14
Hyacinth Ave & Milwaukee Ave,5,7,Chicago,Usa,14
Kenton Ave & Madison St,3,8,Chicago,Usa,14
Rockwell St & Cermak Rd,0,12,Chicago,Usa,14
Broadway & Argyle St,3,12,Chicago,Usa,14
Public Rack - McVicker & 52nd,0,2,Chicago,Usa,14
Fairfield Ave & 44th St,7,7,Chicago,Usa,14
Public Rack - Damen & 81st,0,2,Chicago,Usa,14
Public Rack - Central Park Ave & Fulton Blvd,0,2,Chicago,Usa,14
Public Rack - Menard Ave & Madison St,0,2,Chicago,Usa,14
Torrence Ave & 106th St,3,10,Chicago,Usa,14
Public Rack - Parnell Ave & 103rd St,0,1,Chicago,Usa,14
Cicero Ave & Wellington Ave,2,12,Chicago,Usa,14
Laramie Ave & Madison St,3,8,Chicago,Usa,14
Public Rack - Pulaski Rd & 15th St,0,1,Chicago,Usa,14
Public Rack - Mackinaw Ave & 85th St,0,1,Chicago,Usa,14
Winthrop Ave & Lawrence Ave,12,1,Chicago,Usa,14
Public Rack - Forest Glen Station ,0,4,Chicago,Usa,14
Public Rack - Loomis Blvd & 83rd St,0,1,Chicago,Usa,14
Kimball Ave & Belmont Ave,2,12,Chicago,Usa,14
Malcolm X College,8,8,Chicago,Usa,14
Laramie Ave & Gladys Ave,2,9,Chicago,Usa,14
Honore St & Division St,6,14,Chicago,Usa,14
Burnham Harbor,3,17,Chicago,Usa,14
Troy Ave & 27th St,4,7,Chicago,Usa,14
Damen Ave & 59th St,4,7,Chicago,Usa,14
Wood St & 84th St,3,11,Chicago,Usa,14
Avers Ave & Belmont Ave,1,10,Chicago,Usa,14
Rush St & Hubbard St,23,0,Chicago,Usa,14
Elston Ave & Henderson St,1,10,Chicago,Usa,14
Central Park & Augusta Blvd,7,4,Chicago,Usa,14
Public Rack - Pullman - Ross Dress for Less,0,1,Chicago,Usa,14
Kostner Ave & Bryn Mawr Ave,4,10,Chicago,Usa,14
Kildare Ave & 47th St,2,12,Chicago,Usa,14
Dan Ryan Woods & 83rd St,4,7,Chicago,Usa,14
Public Rack - Nordica Ave & Addison St,0,1,Chicago,Usa,14
Public Rack - Kedzie Ave & 54th St - SE,0,1,Chicago,Usa,14
Public Rack - Northwest Hwy & Bryn Mawr,0,2,Chicago,Usa,14
Public Rack - Pulaski Rd & Stevens Ave,0,2,Chicago,Usa,14
Major Taylor Trail & 111th St,4,11,Chicago,Usa,14
Public Rack - La Moyne Ave and Leamington Ave,0,2,Chicago,Usa,14
Ellis Ave & 55th St,2,16,Chicago,Usa,14
Public Rack - Peterson Ave & Milwaukee Ave,1,0,Chicago,Usa,14
Eggleston Ave & 111th St,4,8,Chicago,Usa,14
Harding Ave & Division St,3,10,Chicago,Usa,14
Avondale Ave & Irving Park Rd,13,6,Chicago,Usa,14
Blue Island Ave & 18th St,2,10,Chicago,Usa,14
Oconto Ave & Belmont Ave,8,5,Chicago,Usa,14
Commercial Ave & 100th St,7,8,Chicago,Usa,14
Eastlake Ter & Howard St,8,6,Chicago,Usa,14
Public Rack - California Ave & Touhy Ave - NW,0,1,Chicago,Usa,14
Southport Ave & Wrightwood Ave,11,2,Chicago,Usa,14
Public Rack - Melvina Ave & Belmont Ave,0,1,Chicago,Usa,14
Addison Red Line Corral,0,120,Chicago,Usa,14
Public Rack - Prairie Ave & 85th St,0,2,Chicago,Usa,14
Public Rack - Normandy Ave & Raven St,0,3,Chicago,Usa,14
Public Rack - Halsted St & 41st St,0,1,Chicago,Usa,14
S Aberdeen St & W 106th St,3,1,Chicago,Usa,14
Public Rack - Piotrowski Park,0,2,Chicago,Usa,14
Halsted St & 69th St,5,6,Chicago,Usa,14
Public Rack - Harding Ave & 47th St,0,0,Chicago,Usa,14
Public Rack - Minuteman Park,1,2,Chicago,Usa,14
Public Rack - Honore St & 87th St,0,1,Chicago,Usa,14
Racine Ave & Randolph St,2,17,Chicago,Usa,14
Public Rack - Torrence Ave  & 106th St,0,1,Chicago,Usa,14
Hamlin Ave & Grand Ave,0,12,Chicago,Usa,14
Michigan Ave & 18th St,7,13,Chicago,Usa,14
Damen Ave & 33rd St,0,7,Chicago,Usa,14
Maplewood Ave & 59th St,7,5,Chicago,Usa,14
Dearborn St & Monroe St,4,32,Chicago,Usa,14
Public Rack - Hiawatha Park,0,1,Chicago,Usa,14
Public Rack - Pulaski & Rosemont,0,2,Chicago,Usa,14
California Ave & North Ave,8,2,Chicago,Usa,14
Michigan Ave & 114th St,1,14,Chicago,Usa,14
Public Rack - Austin Blvd & North Ave,1,0,Chicago,Usa,14
Public Rack - Pulaski Rd & Lake St,0,1,Chicago,Usa,14
Public Rack - Kedzie Ave & Walnut St,0,1,Chicago,Usa,14
Stony Island Ave & 90th St,2,13,Chicago,Usa,14
St Louis Ave & Norman Bobbins Pl,1,13,Chicago,Usa,14
McCormick Place,4,22,Chicago,Usa,14
Vincennes Ave & 104th St,7,7,Chicago,Usa,14
Public Rack - Chase Ave & Touhy Ave - NE,0,4,Chicago,Usa,14
Public Rack - Lawndale & 63rd St,0,1,Chicago,Usa,14
Public Rack - Normal Blvd & 61st Pl,0,2,Chicago,Usa,14
Princeton Ave & 95th St,2,14,Chicago,Usa,14
Public Rack - Bernard St & Foster Ave,0,4,Chicago,Usa,14
Racine Ave & 35th St,3,10,Chicago,Usa,14
Washtenaw Ave & Lawrence Ave,6,7,Chicago,Usa,14
Public Rack - Champlain Ave & 65th St,0,2,Chicago,Usa,14
Public Rack - Devon Ave & Minnehaha Ave (west),0,2,Chicago,Usa,14
Central & Elston,3,9,Chicago,Usa,14
Clark St & Drummond Pl,11,8,Chicago,Usa,14
Mies van der Rohe Way & Chicago Ave,6,9,Chicago,Usa,14
Wentworth Ave & 33rd St,7,8,Chicago,Usa,14
State St & 45th St,5,10,Chicago,Usa,14
Phillips Ave & 83rd St,6,5,Chicago,Usa,14
Western Ave & Berteau Ave,0,5,Chicago,Usa,14
Kingsbury St & Erie St,19,3,Chicago,Usa,14
Public Rack - Parnell Ave & 119th St,0,1,Chicago,Usa,14
Public Rack - Milwaukee Ave & Pensacola Ave,0,2,Chicago,Usa,14
Michigan Ave & Oak St,11,5,Chicago,Usa,14
Public Rack - Western Ave & 111th St - SE,0,1,Chicago,Usa,14
Greenview Ave & Jarvis Ave,10,9,Chicago,Usa,14
Public Rack - Marshfield Ave & 45th St,0,1,Chicago,Usa,14
Public Rack - Devon Ave & Central Ave,0,2,Chicago,Usa,14
Public Rack - Albany Ave & 103rd St,1,0,Chicago,Usa,14
Public Rack - California & 71st,0,4,Chicago,Usa,14
Public Rack - May St & 63rd St,0,1,Chicago,Usa,14
Mayfield Ave & Roosevelt Rd,5,9,Chicago,Usa,14
Loomis Blvd & 84th St,9,6,Chicago,Usa,14
Public Rack - Peoria St & 60th St,0,2,Chicago,Usa,14
Public Rack - Foster Ave & Drake Ave,0,2,Chicago,Usa,14
Public Rack - Touhy Ave & Oconto Ave,0,4,Chicago,Usa,14
Public Rack - Buffalo Ave & 89th St,0,1,Chicago,Usa,14
Public Rack - St Louis & Columbus,0,2,Chicago,Usa,14
Racine Ave & Fullerton Ave,0,19,Chicago,Usa,14
MLK Jr Dr & 83rd St,3,8,Chicago,Usa,14
Public Rack - Menard Ave & Grand Ave,1,0,Chicago,Usa,14
Stewart Ave & 123rd St,1,14,Chicago,Usa,14
Columbus Dr & Randolph St,2,47,Chicago,Usa,14
Stony Island Ave & 67th St,3,7,Chicago,Usa,14
Public Rack - Brandon Ave & 91st St,0,1,Chicago,Usa,14
Sheridan Rd & Greenleaf Ave,4,9,Chicago,Usa,14
Dodge Ave & Mulford St,3,12,Chicago,Usa,14
Elizabeth St & Randolph St,4,6,Chicago,Usa,14
Laramie Ave & Addison St,6,9,Chicago,Usa,14
Campbell Ave & Montrose Ave,10,2,Chicago,Usa,14
Ashland Ave & Division St,9,13,Chicago,Usa,14
Public Rack - The Montessori School of Englewood,0,2,Chicago,Usa,14
Public Rack - Elston Ave & Kenneth Ave,0,2,Chicago,Usa,14
Public Rack - Hiawatha Ave & Minnehaha Ave,0,4,Chicago,Usa,14
Maplewood Ave & Peterson Ave,2,8,Chicago,Usa,14
Clark St & Elmdale Ave,5,3,Chicago,Usa,14
Public Rack - Homan Ave & Lake St,0,2,Chicago,Usa,14
Halsted St & Dickens Ave,16,2,Chicago,Usa,14
Sheffield Ave & Webster Ave,9,10,Chicago,Usa,14
2112 W Peterson Ave,1,9,Chicago,Usa,14
Constance Ave & 95th St,8,7,Chicago,Usa,14
Public Rack - Natoma Ave & Bryn Mawr Ave,0,2,Chicago,Usa,14
Field Museum,0,49,Chicago,Usa,14
Public Rack - Meade Ave & Archer Ave,0,2,Chicago,Usa,14
Leamington Ave & Hirsch St,6,8,Chicago,Usa,14
Public Rack - Keating & Peterson,1,1,Chicago,Usa,14
Lavergne Ave & Lawrence Ave,10,5,Chicago,Usa,14
Public Rack - Milwaukee Ave & Higgins Ave,0,4,Chicago,Usa,14
Franklin St & Jackson Blvd,11,24,Chicago,Usa,14
Pulaski Rd & 68th St,2,13,Chicago,Usa,14
Public Rack - Chase Ave & Touhy Ave - NW,0,1,Chicago,Usa,14
Wells St & Walton St,1,14,Chicago,Usa,14
Public Rack - N. Oakview and W. Gregory St,0,2,Chicago,Usa,14
Western Ave & Grace St,5,7,Chicago,Usa,14
Public Rack - William Rainey Harper High School,0,2,Chicago,Usa,14
Public Rack - Monticello & Lawrence,0,2,Chicago,Usa,14
Public Rack - 83rd Pl & Kedzie Ave S,0,2,Chicago,Usa,14
Blackstone Ave & 59th St,5,13,Chicago,Usa,14
Woodlawn Ave & 75th St,6,5,Chicago,Usa,14
MLK Jr Dr & 63rd St,0,8,Chicago,Usa,14
Halsted St & 47th Pl,1,9,Chicago,Usa,14
Rockwell St & 57th St,6,8,Chicago,Usa,14
Public Rack - Kostner Ave & Diversey Ave,0,1,Chicago,Usa,14
Larrabee St & Webster Ave,18,1,Chicago,Usa,14
Public Rack - Al Raby School,0,3,Chicago,Usa,14
Springfield Ave & 47th St,1,11,Chicago,Usa,14
Public Rack - Wood St & 103rd St,0,1,Chicago,Usa,14
Homan Ave & 77th St,5,9,Chicago,Usa,14
Racine Ave & 13th St,5,10,Chicago,Usa,14
Albany Ave & Douglas Blvd,10,5,Chicago,Usa,14
Peterson/Ridge Metra,11,7,Chicago,Usa,14
Lowell Ave & Armitage Ave,5,9,Chicago,Usa,14
Homan Ave & Fillmore St,0,11,Chicago,Usa,14
Paulina Ave & 87th St,9,6,Chicago,Usa,14
Western Ave & Monroe St,6,8,Chicago,Usa,14
N Green St & W Lake St,0,1,Chicago,Usa,14
Public Rack - Ewing Ave & 96th St N,0,1,Chicago,Usa,14
