name,free_bikes,empty_slots,city,country,position
Argenson - Château,8,17,Paris,France,7
Saint Lambert - Blomet,14,13,Paris,France,7
Saint-Maur - République,5,45,Paris,France,7
Mairie de Rosny-sous-Bois,28,1,Paris,France,7
Labouret - Saint-Denis,21,3,Paris,France,7
Mouton Duvernet - Général Leclerc,6,22,Paris,France,7
Pernety - Raymond Losserand,8,23,Paris,France,7
Champs de Manoeuvre - Cartoucherie,20,15,Paris,France,7
Belleville - Télégraphe,6,35,Paris,France,7
Abbeville - Faubourg Poissonnière,6,5,Paris,France,7
Porte de Pantin.,7,23,Paris,France,7
Passy - Place du Costa Rica,8,25,Paris,France,7
Miromesnil - La Boétie,27,7,Paris,France,7
Place Etienne Pernet,41,1,Paris,France,7
Bons Raisins - Voltaire,4,20,Paris,France,7
Saint-Augustin,3,41,Paris,France,7
Lecourbe - Jean Maridor,1,18,Paris,France,7
Colonel Monteil - Brune,12,7,Paris,France,7
République - Auguste Perret,7,21,Paris,France,7
Marcel Pourtout - Édouard Manet ,17,7,Paris,France,7
Port Royal - Hôpital Cochin,1,21,Paris,France,7
Adolphe Pinard - Victor Hugo,13,39,Paris,France,7
Claude Decaen - Cannebière,6,39,Paris,France,7
Pierre et Marie Curie - Maurice Thorez,1,26,Paris,France,7
Mornay - Sully,13,2,Paris,France,7
Suzanne Masson,26,10,Paris,France,7
Legendre - Clichy,5,35,Paris,France,7
Place Charles de Gaulle,15,9,Paris,France,7
Roquette - Auguste Laurent,5,10,Paris,France,7
Bridaine - Lamandé,1,28,Paris,France,7
Ney - Porte de Montmartre,2,21,Paris,France,7
Place du Canada,37,20,Paris,France,7
Francoeur - Marcadet,4,15,Paris,France,7
Georges V - François 1er,2,20,Paris,France,7
Gare de Pont-Cardinet,11,23,Paris,France,7
Square Pierre Lazareff,13,4,Paris,France,7
Marceau - Chaillot,5,15,Paris,France,7
Vaugirard - Monsieur le Prince,2,23,Paris,France,7
Edouard Vaillant - Galliéni,11,38,Paris,France,7
Gare Rosny-Bois-Perrier,19,15,Paris,France,7
Condorcet - Turgot,3,16,Paris,France,7
Cordelières - Arago,24,36,Paris,France,7
Le Brix et Mesmin - Jourdan,4,17,Paris,France,7
Hippodrome de Paris Vincennes,0,100,Paris,France,7
Mairie du 2ème,9,19,Paris,France,7
Philippe-Auguste,18,30,Paris,France,7
Charles Delescluze,49,0,Paris,France,7
Place de la Montagne du Goulet,12,9,Paris,France,7
Place de la Madeleine - Royale,36,6,Paris,France,7
Geoffroy-Saint-Hilaire - Saint-Marcel,13,4,Paris,France,7
Le Corbusier - Jean Jaurès,37,9,Paris,France,7
Lorraine - Jean Jaurès,7,11,Paris,France,7
Mairie,2,18,Paris,France,7
Raspail - Bac,26,24,Paris,France,7
Raymond Poincaré - Allée de la Marche,10,13,Paris,France,7
Place Tristan Bernard,4,24,Paris,France,7
