name,free_bikes,empty_slots,city,country,position
Chester Ave & 12 Ave,12,8,New York,Usa,4
W 56 St & 8 Ave,34,13,New York,Usa,4
S Portland Ave & Hanson Pl,14,11,New York,Usa,4
E 78 St & 2 Ave,8,12,New York,Usa,4
87 St & Roosevelt Ave,0,22,New York,Usa,4
E 157 St & River Ave,8,6,New York,Usa,4
E 17 St & Broadway,70,7,New York,Usa,4
Central Ave & Flushing Ave,13,7,New York,Usa,4
Colonial Rd & 71 St,4,4,New York,Usa,4
E 149 St & Eagle Ave,9,7,New York,Usa,4
E 165 St & Jerome Ave,17,3,New York,Usa,4
72 St & 31 Ave,13,7,New York,Usa,4
Irwin Ave & W 232 St,8,11,New York,Usa,4
Nassau Ave & Russell St,7,44,New York,Usa,4
1 St & 6 Ave,14,20,New York,Usa,4
Bulova Ave & Brooklyn Queens Expressway W,11,7,New York,Usa,4
45 St & 4 Ave,2,21,New York,Usa,4
Watts St & Greenwich St,48,5,New York,Usa,4
Broadway & E 14 St,72,40,New York,Usa,4
Harrison Pl & Porter Ave,17,1,New York,Usa,4
W 87 St & West End Ave,17,30,New York,Usa,4
3 Ave & E 109 St,9,12,New York,Usa,4
3 Ave & 92 St,7,9,New York,Usa,4
Myrtle Ave & St Edwards St,14,41,New York,Usa,4
E 9 St & Ave C,11,35,New York,Usa,4
Marcy Ave & Gates Ave,4,17,New York,Usa,4
Beverley Rd & Flatbush Ave,21,9,New York,Usa,4
Bergen St & Vanderbilt Ave,9,14,New York,Usa,4
E 149 St & Park Ave,3,21,New York,Usa,4
Sheridan Ave & E 168 St,0,21,New York,Usa,4
Dyckman St & Henshaw St,9,10,New York,Usa,4
Hudson St & Reade St,24,30,New York,Usa,4
E 106 St & 1 Ave,10,15,New York,Usa,4
E 1 St & Bowery,25,17,New York,Usa,4
DeKalb Ave & Franklin Ave,9,10,New York,Usa,4
Melrose Ave & E 150 St,8,21,New York,Usa,4
Botanical Sq & Webster Ave,17,4,New York,Usa,4
E 23 St & 1 Ave,8,17,New York,Usa,4
Buchanan Pl & Grand Ave,3,14,New York,Usa,4
Flatbush Ave & Ocean Ave,14,24,New York,Usa,4
