name,free_bikes,empty_slots,city,country,position
Schleidenplatz / Waldeyerstraße,4,36,Berlin,Germany,2
Jelbi Klingelhöferstraße / Von-der-Heydt-Straße,3,37,Berlin,Germany,2
Bäumerplan / Wüsthoffstraße,3,37,Berlin,Germany,2
Prinzregentenstraße / Waghäuseler Straße,6,34,Berlin,Germany,2
Oberwallstraße / Jägerstraße,0,40,Berlin,Germany,2
Humannplatz / Stahlheimer Straße,0,40,Berlin,Germany,2
Wallstraße / Neue Grünstraße,2,38,Berlin,Germany,2
Jelbi Okerstraße / Schillerpromenade,0,40,Berlin,Germany,2
Jelbi Bundesdruckerei,5,35,Berlin,Germany,2
Jelbi Freiligrathstraße,2,38,Berlin,Germany,2
Studentenwerk / Aristotelessteig,7,33,Berlin,Germany,2
Dudenstraße / Boelckestraße,4,36,Berlin,Germany,2
Jelbi S+U Zoologischer Garten / Jebensstraße,0,40,Berlin,Germany,2
Kopischstraße / Fidicinstraße,1,39,Berlin,Germany,2
S Halensee / Kurfürstendamm,8,32,Berlin,Germany,2
Jelbi Gabriel-Max-Straße / Wühlischstraße,4,36,Berlin,Germany,2
Jelbi S+U Hauptbahnhof / Washingtonplatz,28,12,Berlin,Germany,2
Kaskelstraße / Pfarrstraße,1,39,Berlin,Germany,2
DKB-Campus,0,40,Berlin,Germany,2
Jelbi Admiralbrücke,2,38,Berlin,Germany,2
Otto-Suhr-Allee / Cauerstraße,5,35,Berlin,Germany,2
Jelbi U Bülowstraße,0,40,Berlin,Germany,2
Fehrbelliner Straße  /  Choriner Straße,3,37,Berlin,Germany,2
Jelbi S Storkower Straße / Hermann-Blankenstein-Straße,1,39,Berlin,Germany,2
U Schillingstraße / Karl-Marx-Allee,0,40,Berlin,Germany,2
Bremer Straße / Bugenhagenstraße,2,38,Berlin,Germany,2
Sonnenallee / Treptower Straße,0,40,Berlin,Germany,2
Unter den Linden / Otto-Weiß-Haus,1,39,Berlin,Germany,2
Jelbi S Landsberger Allee / SSE,0,40,Berlin,Germany,2
Jelbi S Landsberger Allee / Otto-Ostrowski-Straße,0,40,Berlin,Germany,2
