name,free_bikes,empty_slots,city,country,position
Summerhill Ave / Maclennan Ave,1,10,Toronto,Canada,8
Queen St E / Joseph Duggan Rd,19,0,Toronto,Canada,8
Victoria Park Ave / Danforth Ave,0,19,Toronto,Canada,8
Rochefort Dr / Don Mills Rd,2,9,Toronto,Canada,8
Navy Wharf Crt / Bremner Blvd,0,9,Toronto,Canada,8
420 Wellington St W,11,3,Toronto,Canada,8
Ross St / Cecil St - SMART,0,18,Toronto,Canada,8
York University Station (North),0,15,Toronto,Canada,8
Dundas St W / Yonge St,13,18,Toronto,Canada,8
Seaton St / Dundas St E - SMART,2,30,Toronto,Canada,8
Euclid Ave / Herrick St - SMART,3,12,Toronto,Canada,8
Wellesley St W / Queen's Park Cres,2,17,Toronto,Canada,8
Jane St / Sheppard Ave W,0,17,Toronto,Canada,8
144 Harrison St,30,6,Toronto,Canada,8
Wellington St W / Bay St,48,7,Toronto,Canada,8
Sunnyside Ave / The Queensway - SMART,0,20,Toronto,Canada,8
161 Bleecker St (South of Wellesley),16,6,Toronto,Canada,8
Lawrence Ave W / Renfield St,1,9,Toronto,Canada,8
Bay St / Scollard St,1,14,Toronto,Canada,8
Pape Ave / Gamble Ave,10,9,Toronto,Canada,8
Parkway Forest Dr / Forest Manor Rd (South),0,18,Toronto,Canada,8
Queen St E / Hammersmith Ave,11,0,Toronto,Canada,8
Scarborough Golf Club Rd / Lawrence Ave E ,0,11,Toronto,Canada,8
Walnut Ave / Queen St W,4,11,Toronto,Canada,8
Queen St E / Pape Ave - SMART,14,1,Toronto,Canada,8
Tecumseth St / Tecumseth Pl,2,9,Toronto,Canada,8
Davenport Rd / Lansdowne Ave,0,17,Toronto,Canada,8
Eastwood Rd / Coxwell Ave,18,1,Toronto,Canada,8
Fenwood Ht / Kingston Rd,0,15,Toronto,Canada,8
Rouge Hill GO Station,7,16,Toronto,Canada,8
Lundy Ave / Étienne Brûlé Park,11,1,Toronto,Canada,8
Bremner Blvd / Rees St,34,13,Toronto,Canada,8
Willowdale Ave / Bishop Ave ,1,18,Toronto,Canada,8
Plaxton Dr / St. Clair Ave E,9,6,Toronto,Canada,8
Front St W / University Ave (2),13,6,Toronto,Canada,8
Jarvis St / Richmond St E,16,3,Toronto,Canada,8
Mortimer Ave / Coxwell Ave,4,19,Toronto,Canada,8
Dundas St E / River St,1,17,Toronto,Canada,8
St. Clair Ave W / Symes Rd,1,14,Toronto,Canada,8
Livonia Pl / Neilson Rd,0,10,Toronto,Canada,8
Yarmouth Rd / Christie St,0,11,Toronto,Canada,8
Dufferin Gate - SMART,9,7,Toronto,Canada,8
Symington Ave / Davenport Rd,0,15,Toronto,Canada,8
Niagara St / King St W - SMART,3,21,Toronto,Canada,8
Madison Ave / Bloor St W,0,14,Toronto,Canada,8
Princes' Blvd / Nunavut Rd,12,5,Toronto,Canada,8
Kingston Rd / Scarborough Golf Club Rd,0,14,Toronto,Canada,8
Harbord St / Grace St (Bickford Park),1,22,Toronto,Canada,8
Alvin Ave / St. Clair Ave E,0,19,Toronto,Canada,8
385 Pacific Ave,13,16,Toronto,Canada,8
Chorley Park - SMART,0,20,Toronto,Canada,8
 Grafton Ave / Roncesvalles Ave,2,21,Toronto,Canada,8
Martin Goodman Trail (Marilyn Bell Park),19,12,Toronto,Canada,8
Yonge St / Davisville Ave,1,14,Toronto,Canada,8
Strachan Ave / Ordnance St,2,21,Toronto,Canada,8
Berry Rd / Bell Manor Dr,17,1,Toronto,Canada,8
Adelaide St W / York St ,5,13,Toronto,Canada,8
Lake Shore Blvd W / Ontario Dr,26,8,Toronto,Canada,8
St Clarens Ave / Shirley St,1,14,Toronto,Canada,8
Wolseley St / Augusta Ave,8,18,Toronto,Canada,8
Cumberland St / Bay St -  SMART,3,6,Toronto,Canada,8
Overlea Blvd / Thorncliffe Park Dr,1,18,Toronto,Canada,8
Kempford Blvd / Yonge St,1,18,Toronto,Canada,8
Bay St / Albert St,50,11,Toronto,Canada,8
Jack Layton Ferry Terminal,21,2,Toronto,Canada,8
High Park Outdoor Pool,1,24,Toronto,Canada,8
800 Fleet St (South),32,8,Toronto,Canada,8
McCowan Rd / Trudelle St,2,16,Toronto,Canada,8
Queens Quay W / Dan Leckie Way,17,8,Toronto,Canada,8
Roehampton Ave / Mount Pleasant Rd,0,19,Toronto,Canada,8
Niagara St / Tecumseth St,6,9,Toronto,Canada,8
Uno Dr / The Queensway,6,9,Toronto,Canada,8
Oakdale Community Centre,5,10,Toronto,Canada,8
Trinity St /Front St E,15,0,Toronto,Canada,8
Finch Ave E / Upper Don Recreational Trail ,2,9,Toronto,Canada,8
Sheppard Ave E / Brian Dr,3,16,Toronto,Canada,8
Bridlewood Park,2,9,Toronto,Canada,8
Sheppard Ave W / Chesswood Dr,0,19,Toronto,Canada,8
Bellwoods Ave / Treford Pl - SMART,4,16,Toronto,Canada,8
Swansea Community Centre,6,9,Toronto,Canada,8
The Queensway / High St,20,0,Toronto,Canada,8
Esther Shiner Stadium,1,21,Toronto,Canada,8
Rogers Rd / Watt Ave,0,15,Toronto,Canada,8
College Park - Gerrard Entrance,3,20,Toronto,Canada,8
Carlton St / Parliament St,13,12,Toronto,Canada,8
Avenue Rd / Oxton Ave ,0,15,Toronto,Canada,8
Spadina Rd / Austin Terrace,0,17,Toronto,Canada,8
Hanna Ave / Snooker St,14,0,Toronto,Canada,8
Queen St W / John St,19,4,Toronto,Canada,8
Ossington Ave / Bloor St W,10,1,Toronto,Canada,8
Glen Edyth Dr / Davenport Rd,2,13,Toronto,Canada,8
Eglinton Ave W / Gilbert Ave,0,19,Toronto,Canada,8
Jarvis St / Isabella St,0,39,Toronto,Canada,8
Jane St / Yorkwoods Gt,6,8,Toronto,Canada,8
Bay St / College St (East Side),1,26,Toronto,Canada,8
Richmond St W / York St,14,3,Toronto,Canada,8
Roncesvalles Ave / Marmaduke St,3,16,Toronto,Canada,8
Bay St / Bloor St W (West Side),0,19,Toronto,Canada,8
Widmer St / Adelaide St W (South),2,6,Toronto,Canada,8
Queen St W / Spadina Ave,10,0,Toronto,Canada,8
Union Station (North),15,0,Toronto,Canada,8
Davenport Rd / Avenue Rd,2,7,Toronto,Canada,8
King St W / Jameson Ave - SMART,2,10,Toronto,Canada,8
Queen's Park Cres W / Hoskin Ave,7,15,Toronto,Canada,8
Edward St / Yonge St,9,12,Toronto,Canada,8
16 Riverview Gardens ,10,17,Toronto,Canada,8
Queen's Park / Bloor St W,3,20,Toronto,Canada,8
Parkside Dr / Bloor St W - SMART,1,10,Toronto,Canada,8
Shaw St / King St W,3,12,Toronto,Canada,8
Havelock St / Dewson St,1,14,Toronto,Canada,8
Kilgour Rd / Rumsey Rd,0,16,Toronto,Canada,8
Castle Frank Subway Station,2,15,Toronto,Canada,8
Spadina Ave / Blue Jays Way,0,29,Toronto,Canada,8
Glendonwynne Rd / Bloor St W,2,16,Toronto,Canada,8
Leslie Lookout Park,16,7,Toronto,Canada,8
Superior Ave / Lake Shore Blvd W,16,1,Toronto,Canada,8
2700 Eglinton Ave W,21,12,Toronto,Canada,8
Corvette Ave / Kennedy Rd,5,6,Toronto,Canada,8
Wendover Rd / Bloor St W (Green P),0,14,Toronto,Canada,8
75 Holly St,5,17,Toronto,Canada,8
Starspray Blvd / Lawrence Ave E,5,12,Toronto,Canada,8
The Pond Rd / Shoreham Dr,1,12,Toronto,Canada,8
Adelaide St W / Yonge St,19,0,Toronto,Canada,8
Lynn Williams St / East Liberty St,2,13,Toronto,Canada,8
Roding St / Nash Dr,7,8,Toronto,Canada,8
King St E / Berkeley St,30,0,Toronto,Canada,8
Royal York Rd / Mimico Ave,16,4,Toronto,Canada,8
King St W / Charlotte St,14,6,Toronto,Canada,8
Russell Hill Rd / St. Clair Ave W,0,19,Toronto,Canada,8
Harbord St / Clinton St,4,11,Toronto,Canada,8
Jameson Ave / Queen St W,2,25,Toronto,Canada,8
High Park - Grenadier Cafe,2,7,Toronto,Canada,8
High Park Amphitheatre,3,17,Toronto,Canada,8
Gothic Ave / Quebec Ave,0,19,Toronto,Canada,8
111 Bond St (North of Dundas St E)  - SMART,4,10,Toronto,Canada,8
Grantbrook St / Finch Hydro Corridor Trail,0,15,Toronto,Canada,8
Wright Ave / Sorauren Ave - SMART,0,18,Toronto,Canada,8
College St / Borden St,0,10,Toronto,Canada,8
Coxwell Ave / Plains Rd,1,17,Toronto,Canada,8
Lower Simcoe St / Bremner Blvd,12,2,Toronto,Canada,8
Glen Long Community Centre,0,15,Toronto,Canada,8
Taddle Creek Park,1,14,Toronto,Canada,8
Mill St / Tannery Rd,22,1,Toronto,Canada,8
Aga Khan Museum and Park (Wynford Dr),0,15,Toronto,Canada,8
Gateway Blvd (South) / Don Mills Rd,5,6,Toronto,Canada,8
Bloor St E / Huntley St - SMART,0,20,Toronto,Canada,8
Bay Mills Blvd / Birchmount Ave,3,11,Toronto,Canada,8
Gerrard St E / Leslie St,19,5,Toronto,Canada,8
Eglinton Ave W / Prospect Cemetery,0,19,Toronto,Canada,8
Maud St / Adelaide St W - SMART,16,0,Toronto,Canada,8
Simcoe St / Michael Sweet Ave,8,11,Toronto,Canada,8
High Park - West Rd,0,19,Toronto,Canada,8
King St W / Jordan St,8,1,Toronto,Canada,8
Morningside Park (Highland Creek Trail),0,21,Toronto,Canada,8
