name,free_bikes,empty_slots,city,country,position
Métro de l'Église (Ross / de l'Église),2,16,Montréal,Canada,11
Square-Victoria (Viger / du Square-Victoria),8,28,Montréal,Canada,11
Marché Jean-Talon (Casgrain / Shamrock),5,24,Montréal,Canada,11
des Barges / des Bassins,6,13,Montréal,Canada,11
de Maisonneuve / Aylmer (ouest),8,28,Montréal,Canada,11
CHSLD Joseph-François-Perrault (St-Michel / Everett),9,9,Montréal,Canada,11
Parc de Montréal-Est (Notre-Dame / David),6,13,Montréal,Canada,11
Hôpital général juif (de la Côte-Ste-Catherine / Légaré),11,25,Montréal,Canada,11
Parc St-Roch (Ball / Durocher),4,9,Montréal,Canada,11
Métro Frontenac (Ontario / du Havre),6,17,Montréal,Canada,11
Duluth / St-Denis,6,7,Montréal,Canada,11
Collège de Maisonneuve (Sherbrooke / Bourbonnière),14,3,Montréal,Canada,11
Parc du Père-Marquette (de Bellechasse / de Lanaudière),0,17,Montréal,Canada,11
de la Commune / Place Jacques-Cartier,7,74,Montréal,Canada,11
Marché St-Jacques (Atateken),2,25,Montréal,Canada,11
Métro Radisson (Sherbrooke / des Groseilliers),7,12,Montréal,Canada,11
du Parc-La Fontaine / Rachel,8,7,Montréal,Canada,11
Pierre-de-Coubertin / Aird,24,7,Montréal,Canada,11
René-Lévesque / Papineau,20,11,Montréal,Canada,11
Métro Laurier (Berri / St-Joseph),19,2,Montréal,Canada,11
Métro Verdun (Willibrord / de Verdun),4,17,Montréal,Canada,11
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),2,13,Montréal,Canada,11
9e avenue / Masson,3,11,Montréal,Canada,11
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),9,28,Montréal,Canada,11
Émile-Duployé / Sherbrooke,13,14,Montréal,Canada,11
1ere avenue / St-Zotique,3,16,Montréal,Canada,11
Notre-Dame / St-Martin,9,10,Montréal,Canada,11
Benny / Sherbrooke,10,12,Montréal,Canada,11
Parc Labelle (LaSalle / Henri-Duhamel),0,19,Montréal,Canada,11
de la Commune / McGill,18,38,Montréal,Canada,11
St-Antoine / de la Montagne,2,17,Montréal,Canada,11
Édouard-Montpetit / de Stirling,22,8,Montréal,Canada,11
20e avenue / de Bellechasse,0,19,Montréal,Canada,11
Métro Sauvé (Berri / Sauvé),8,12,Montréal,Canada,11
Durocher / Bernard,13,8,Montréal,Canada,11
Chabanel / du Parc,12,17,Montréal,Canada,11
Émile-Duployé / Rachel,5,20,Montréal,Canada,11
Boyer / Jean-Talon,1,14,Montréal,Canada,11
Parc Molson (d'Iberville / Beaubien),2,17,Montréal,Canada,11
Roy / Saint-Laurent,13,10,Montréal,Canada,11
de la Côte-Ste-Catherine / Decelles,15,4,Montréal,Canada,11
Bernard / Jeanne-Mance,7,16,Montréal,Canada,11
des Vraquiers / Ottawa,3,12,Montréal,Canada,11
de la Montagne / Notre-Dame,6,17,Montréal,Canada,11
Marché Maisonneuve (Ontario / Morgan),13,9,Montréal,Canada,11
Parc des Gorilles (Beaubien / St-Urbain),20,1,Montréal,Canada,11
Laurier / St-Denis,28,9,Montréal,Canada,11
Place de la Paix (St-Laurent),8,19,Montréal,Canada,11
Métro Joliette  (Hochelaga / Joliette),8,21,Montréal,Canada,11
3e avenue / Bannantyne,1,14,Montréal,Canada,11
de l'Inspecteur / Notre-Dame,9,10,Montréal,Canada,11
Hamilton / Jolicoeur,6,9,Montréal,Canada,11
Aylwin / Ontario,2,24,Montréal,Canada,11
Regina / de Verdun,5,14,Montréal,Canada,11
Fortune / Wellington,5,22,Montréal,Canada,11
des Érables / Laurier,7,11,Montréal,Canada,11
REM McGill (de Maisonneuve / Mansfield),16,7,Montréal,Canada,11
Métro Crémazie (Crémazie / Lajeunesse),3,11,Montréal,Canada,11
Métro Henri-Bourassa (Henri-Bourassa / Millen),5,11,Montréal,Canada,11
Atwater / Sherbrooke,16,7,Montréal,Canada,11
de Maisonneuve / Mackay,17,1,Montréal,Canada,11
Clark / de l'Arcade,2,17,Montréal,Canada,11
Métro Langelier (Langelier / Sherbrooke),1,18,Montréal,Canada,11
Ontario / Ville-Marie,9,10,Montréal,Canada,11
Villeray / de Normanville,0,21,Montréal,Canada,11
Prince-Arthur / St-Urbain,8,15,Montréal,Canada,11
Campus MIL (Outremont / Thérèse-Lavoie Roux),12,19,Montréal,Canada,11
Marché Atwater,4,28,Montréal,Canada,11
Place Ville-Marie (Robert-Bourassa / René-Lévesque),20,12,Montréal,Canada,11
McTavish / Sherbrooke,53,1,Montréal,Canada,11
Robert-Bourassa / St-Maurice,9,13,Montréal,Canada,11
de Maisonneuve / Mansfield (nord),10,9,Montréal,Canada,11
de la Cote-Ste-Catherine / Davaar,3,7,Montréal,Canada,11
Wellington / Queen,11,8,Montréal,Canada,11
de Normanville / Beaubien,1,18,Montréal,Canada,11
Molson / William-Tremblay,17,12,Montréal,Canada,11
Elmwood / Mc Dougall,13,2,Montréal,Canada,11
CHSLD Robert Cliche (de Bellechasse / 16e avenue),5,10,Montréal,Canada,11
Métro Papineau (Dorion / De Maisonneuve),5,27,Montréal,Canada,11
William / Robert-Bourassa,12,9,Montréal,Canada,11
Métro Champ-de-Mars (Viger / Sanguinet),20,17,Montréal,Canada,11
St-Antoine / Robert-Bourassa,15,12,Montréal,Canada,11
Sherbrooke / Jeanne-d'Arc,19,7,Montréal,Canada,11
Roy / St-André,6,17,Montréal,Canada,11
Parc Hector-Toe-Blake (du Sussex / René-Lévesque),5,12,Montréal,Canada,11
des Pins / St-Laurent,11,12,Montréal,Canada,11
Argyle / Bannantyne,4,18,Montréal,Canada,11
Parc de Turin (de Lanaudière / Jean-Talon),4,18,Montréal,Canada,11
de la Commune / Nazareth,3,16,Montréal,Canada,11
Christophe-Colomb / Beaubien,3,15,Montréal,Canada,11
Grey / Sherbrooke,4,17,Montréal,Canada,11
Hôpital Notre-Dame (Alexandre-DeSève),12,9,Montréal,Canada,11
de Maisonneuve / Fullum,9,8,Montréal,Canada,11
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),5,14,Montréal,Canada,11
Ontario / Poupart,9,10,Montréal,Canada,11
des Érables / Rachel,4,15,Montréal,Canada,11
Messier / Rachel,2,25,Montréal,Canada,11
Métro Peel (de Maisonneuve / Stanley),23,26,Montréal,Canada,11
Fullum / Marie-Anne,9,17,Montréal,Canada,11
Marquette / du Mont-Royal (sud),13,9,Montréal,Canada,11
du Mont-Royal / St-André,3,8,Montréal,Canada,11
de Monkland / Girouard,9,14,Montréal,Canada,11
Collège de Rosemont (Beaubien / 15e avenue),7,22,Montréal,Canada,11
du Mont-Royal / Clark,13,26,Montréal,Canada,11
Place Valois (Valois / Ontario),10,11,Montréal,Canada,11
Smith / Peel,0,27,Montréal,Canada,11
de la Porte de Québec / St-André,5,18,Montréal,Canada,11
Boileau / Lacordaire,15,8,Montréal,Canada,11
Frontenac / Ste-Catherine,10,9,Montréal,Canada,11
Melville / de Maisonneuve,5,10,Montréal,Canada,11
Ste-Claire / Baldwin,15,7,Montréal,Canada,11
Dorion / Ontario,4,31,Montréal,Canada,11
Beaubien / 8e avenue,5,9,Montréal,Canada,11
Ste-Catherine / Bishop,19,0,Montréal,Canada,11
Grand Boulevard / de Terrebonne,11,12,Montréal,Canada,11
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),3,8,Montréal,Canada,11
Ste-Émilie / Sir-Georges-Etienne-Cartier,13,5,Montréal,Canada,11
Gaétan-Laberge / de l'Église,4,15,Montréal,Canada,11
Jeanne-Mance / Sherbrooke,11,10,Montréal,Canada,11
Duke / Nazareth,6,13,Montréal,Canada,11
Métro / REM Édouard-Montpetit (Vincent-d'Indy),2,21,Montréal,Canada,11
Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),0,18,Montréal,Canada,11
3e avenue / Wellington,4,15,Montréal,Canada,11
de Kent / Hudson,7,20,Montréal,Canada,11
St-Grégoire / Christophe-Colomb,10,29,Montréal,Canada,11
Ste-Catherine / Union,23,13,Montréal,Canada,11
de Courcelle / Acorn,12,9,Montréal,Canada,11
Rachel / de Brébeuf,8,21,Montréal,Canada,11
de Maisonneuve / Aylmer (est),8,13,Montréal,Canada,11
Lajeunesse / Villeray,6,9,Montréal,Canada,11
Peel / Notre-Dame,8,35,Montréal,Canada,11
Parc Beaubien Outremont (Stuart / St-Viateur),8,7,Montréal,Canada,11
de Maisonneuve / de Bleury,35,0,Montréal,Canada,11
Métro Beaubien (de St-Vallier / Beaubien),9,9,Montréal,Canada,11
Métro Mont-Royal (Place Gérald-Godin),18,5,Montréal,Canada,11
Square Viger (Berri),15,12,Montréal,Canada,11
Marquette / des Carrières,5,21,Montréal,Canada,11
Rielle / Wellington,3,20,Montréal,Canada,11
Métro Parc (Hutchison / Ogilvy),18,15,Montréal,Canada,11
St-Patrick / Thomas-Keefer,2,29,Montréal,Canada,11
6e Avenue / Bélanger,8,10,Montréal,Canada,11
de Bordeaux / Gilford,2,21,Montréal,Canada,11
Métro Square-Victoria-OACI (St-Jacques),17,4,Montréal,Canada,11
Métro Villa-Maria (de Monkland / Décarie),9,15,Montréal,Canada,11
Parc de la Confédération (Fielding / West Hill),9,14,Montréal,Canada,11
de Marseille / de la Pépinière,2,20,Montréal,Canada,11
Métro Acadie (de l'Acadie / Beaumont),8,13,Montréal,Canada,11
Parc St-Gabriel (Grand Trunk / Ropery),4,15,Montréal,Canada,11
Calixa-Lavallée / Rachel (ouest),25,12,Montréal,Canada,11
Collège Ahuntsic (St-Hubert / Émile-Journault),7,15,Montréal,Canada,11
Bourret / Victoria,12,11,Montréal,Canada,11
Georges-Vanier / Notre-Dame,8,10,Montréal,Canada,11
Métro Fabre (Fabre / Jean-Talon),0,0,Montréal,Canada,11
Stanley / René-Lévesque,14,25,Montréal,Canada,11
Jeanne-Mance / René-Lévesque,13,47,Montréal,Canada,11
