name,free_bikes,empty_slots,city,country,position
Market St at Mapleton St,13,3,Boston,Usa,4
Broadway at Kittie Knox Bike Path,0,23,Boston,Usa,4
Hawthorne Boulevard,8,1,Boston,Usa,4
Congress St at Northern Ave,10,4,Boston,Usa,4
Charlestown Navy Yard Ferry Terminal,19,5,Boston,Usa,4
Dorchester Ave at King St,10,4,Boston,Usa,4
Roxbury Crossing T Stop - Columbus Ave at Tremont St,16,6,Boston,Usa,4
Northern Strand at Salem Street,0,10,Boston,Usa,4
JFK Crossing at Harvard St. / Thorndike St.,5,10,Boston,Usa,4
Bennington St at Byron St,5,9,Boston,Usa,4
135 Morrissey Blvd,12,7,Boston,Usa,4
Fenway at Museum Rd,9,12,Boston,Usa,4
Washington St at Rutland St,16,11,Boston,Usa,4
Linwood St at Minuteman Bikeway,7,4,Boston,Usa,4
645 Summer St,12,6,Boston,Usa,4
Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,5,12,Boston,Usa,4
Tremont St at West St,11,4,Boston,Usa,4
Damrell St at Old Colony,15,4,Boston,Usa,4
Commonwealth Ave at Chestnut Hill Dr,9,8,Boston,Usa,4
Pope John Paul II Park - Neponset Trail at Hallet St,18,1,Boston,Usa,4
Chestnut Hill Ave at Ledgemere Rd,14,5,Boston,Usa,4
Herter Park,10,7,Boston,Usa,4
Park St at Norwell St,6,9,Boston,Usa,4
Whittier St Health Center,12,7,Boston,Usa,4
Murphy Skating Rink - 1880 Day Blvd,14,5,Boston,Usa,4
Constitution Rd at Chelsea St,20,0,Boston,Usa,4
Steve Miller Dr at Winthrop St (Medford High),1,10,Boston,Usa,4
Harborwalk at Central Wharf,2,21,Boston,Usa,4
The Overlook at St. Gabriel's,13,4,Boston,Usa,4
Discovery Park - 30 Acorn Park Drive,22,1,Boston,Usa,4
Rutherford Ave at Main St,16,0,Boston,Usa,4
Ink Block - Harrison Ave at Herald St,1,25,Boston,Usa,4
Silber Way,0,18,Boston,Usa,4
MIT Pacific St at Purrington St,11,7,Boston,Usa,4
Northeastern University - North Parking Lot,10,5,Boston,Usa,4
Cambridgeside Pl at Land Blvd,3,12,Boston,Usa,4
Surface Rd at India St,1,17,Boston,Usa,4
Thorndike Field at Minuteman Bikeway,1,10,Boston,Usa,4
359 Broadway - Broadway at Fayette Street,16,6,Boston,Usa,4
Ryan Playground - Dorchester Ave at Harbor View St,9,6,Boston,Usa,4
Chelsea St at Medford St,2,19,Boston,Usa,4
Burlington Ave at Brookline Ave,9,6,Boston,Usa,4
Western Ave at Everett St,5,12,Boston,Usa,4
Conway Park at Central Street (Temporary Winter Location),4,15,Boston,Usa,4
