name,free_bikes,empty_slots,city,country,position
" PL  JOANIC - C / BRUNIQUER, 59",1,12,Barcelona,Spain,1
"C/ SARDENYA,  178",16,20,Barcelona,Spain,1
"C/ VILADOMAT, 200",11,7,Barcelona,Spain,1
"C/ DEL DOCTOR TRUETA, 222",23,0,Barcelona,Spain,1
"C/ FELIP II, 214",22,2,Barcelona,Spain,1
"C/ BAC DE RODA, 11",0,20,Barcelona,Spain,1
"PG. PUJADES, 2",11,14,Barcelona,Spain,1
"AV. PARAL.LEL, 54",9,7,Barcelona,Spain,1
"AV. PARAL·LEL, 146 BIS",39,0,Barcelona,Spain,1
"C/ VILLARROEL, 39",17,14,Barcelona,Spain,1
"C/ SARDENYA, 362",15,8,Barcelona,Spain,1
"AV. RASOS DE PEGUERA, 10",6,9,Barcelona,Spain,1
"C/ SANT ADRIÀ, 2-8",11,12,Barcelona,Spain,1
"C/ PALLARS, 182",6,22,Barcelona,Spain,1
PL. TETUAN,11,11,Barcelona,Spain,1
"C/ ROSSELLÓ, 108-110",1,16,Barcelona,Spain,1
"C/ CONSELL DE CENT, 566",24,12,Barcelona,Spain,1
"C/ BRUC, 88",4,12,Barcelona,Spain,1
"C/ PAU ALSINA, 54",19,2,Barcelona,Spain,1
"C/ CAMÈLIES, 78",11,14,Barcelona,Spain,1
"C/ BAILÉN, 100",2,28,Barcelona,Spain,1
"AV. DIAGONAL, 680",6,17,Barcelona,Spain,1
"LA RAMBLA, 1",33,0,Barcelona,Spain,1
"C/ ALT DE GIRONELLA, 13",1,19,Barcelona,Spain,1
"C/ SANT ANTONI Mª CLARET, 290-296",25,0,Barcelona,Spain,1
"AV. DIAGONAL, 668",0,28,Barcelona,Spain,1
"VIA FAVÈNCIA, 186",1,22,Barcelona,Spain,1
"AV. DIAGONAL, 602",1,22,Barcelona,Spain,1
"C/ J. MAYNARD KEYNES, 2|AV. DGNAL.",2,48,Barcelona,Spain,1
"C/ JOSEP PLA, 67",2,21,Barcelona,Spain,1
"AV. MERIDIANA, 47 (D)",13,27,Barcelona,Spain,1
"C/ BILBAO, 2",25,0,Barcelona,Spain,1
CAMPANA DE LA MAQUINISTA (SAO PAULO I PL. DE,5,19,Barcelona,Spain,1
"C/ SARDENYA, 292",3,12,Barcelona,Spain,1
"C/ ROSA SENSAT, 20",13,8,Barcelona,Spain,1
"C/ DIPUTACIÓ, 200",9,17,Barcelona,Spain,1
"C/ PUJADES, 57B",23,3,Barcelona,Spain,1
"C/ VILADOMAT, 244",6,21,Barcelona,Spain,1
"C/ NÀPOLS, 125",2,28,Barcelona,Spain,1
"PG. FABRA I PUIG, 385",4,24,Barcelona,Spain,1
"C/ GARRIGA I ROCA, 2",13,1,Barcelona,Spain,1
"C/ DIPUTACIÓ, 272",1,23,Barcelona,Spain,1
"C/ SANT ISCLE, 60",15,11,Barcelona,Spain,1
"C/ DE BARTRINA, 14",8,14,Barcelona,Spain,1
"RAMBLA DE L'ONZE DE SETEMBRE, 31",13,16,Barcelona,Spain,1
"AV. DIAGONAL, 672",0,30,Barcelona,Spain,1
