name,free_bikes,empty_slots,city,country,position
17th St & Independence Ave SW,3,15,Washington,Usa,14
Commerce St & Fayette St,9,6,Washington,Usa,14
7th & Monroe St NE,7,8,Washington,Usa,14
Columbia Pike & S Orme St,1,7,Washington,Usa,14
Park Rd & Holmead Pl NW,1,34,Washington,Usa,14
N Pitt St & Montgomery St,4,11,Washington,Usa,14
11th & F St NW,22,5,Washington,Usa,14
Western Ave & Pinehurst Cir NW ,13,2,Washington,Usa,14
Rockville Pike & Rose Ave,3,12,Washington,Usa,14
10th & Quincy St NE / Turkey Thicket Rec,14,3,Washington,Usa,14
4th & M St SE,13,7,Washington,Usa,14
S Wayne St and 9th St S,1,14,Washington,Usa,14
New Hampshire Ave & East-West Hwy,12,2,Washington,Usa,14
Charles Arrington Dr & Manchester Lakes Dr ,0,12,Washington,Usa,14
White Oak Transit Center,12,6,Washington,Usa,14
Ridge Rd Community Center,4,15,Washington,Usa,14
Langston Blvd & N Scott St,4,12,Washington,Usa,14
Maple & Ritchie Ave,14,5,Washington,Usa,14
Blueridge Ave & Elkin St,10,5,Washington,Usa,14
MLK & Marion Barry Ave SE,10,0,Washington,Usa,14
Long Bridge Aquatic Center,5,7,Washington,Usa,14
Tenleytown / Wisconsin Ave & Albemarle St NW,0,15,Washington,Usa,14
Minnesota Ave & R St SE,4,15,Washington,Usa,14
Rhodes St & 16th St N,1,10,Washington,Usa,14
Maryland Ave & E St NE,2,25,Washington,Usa,14
Eastern Market / 7th & North Carolina Ave SE,3,11,Washington,Usa,14
Spring St & 2nd Ave,8,6,Washington,Usa,14
12th St & Pennsylvania Ave SE,5,14,Washington,Usa,14
Huntington Ave & Farrington Ave ,6,5,Washington,Usa,14
Prince George's Plaza Metro,4,13,Washington,Usa,14
Eisenhower Ave & Warburton St,4,6,Washington,Usa,14
Fairfax Dr & N Taylor St,10,1,Washington,Usa,14
Medical Center Metro ,8,11,Washington,Usa,14
Library St & Freedom Dr,1,14,Washington,Usa,14
4th & Florida Ave NE,9,10,Washington,Usa,14
5th & Kennedy St NW,5,10,Washington,Usa,14
9th & G St NW,10,4,Washington,Usa,14
North Shore & Cameron Crescent Dr/Crescent Apartments,2,9,Washington,Usa,14
Anacostia Park,8,11,Washington,Usa,14
Kenmore Ave & Seminary Rd,1,10,Washington,Usa,14
15th St & N Scott St,9,6,Washington,Usa,14
Independence Ave & L'Enfant Plaza SW/DOE,17,6,Washington,Usa,14
Chillum Rd & Riggs Rd / Riggs Plaza,6,7,Washington,Usa,14
King St & Peyton St,5,11,Washington,Usa,14
Twinbrook Metro,0,14,Washington,Usa,14
New Hampshire & Lockwood,1,18,Washington,Usa,14
Rosedale Rec Center,5,14,Washington,Usa,14
National Airport,8,11,Washington,Usa,14
Temporary Rd & Old Reston Ave,0,11,Washington,Usa,14
River Rd & Landy Ln,9,9,Washington,Usa,14
Franklin St & S Washington St,0,19,Washington,Usa,14
Bladensburg Waterfront Park,10,3,Washington,Usa,14
39th & Veazey St NW,15,0,Washington,Usa,14
22nd & P ST NW,2,16,Washington,Usa,14
3rd & H St NE,8,7,Washington,Usa,14
Washington Blvd & 10th St N,11,4,Washington,Usa,14
D St & Maryland Ave NE,2,20,Washington,Usa,14
29th & M St NW,16,4,Washington,Usa,14
Ballston Metro / Stuart St & 9th St N,12,11,Washington,Usa,14
Columbia & Ontario Rd NW,4,18,Washington,Usa,14
Tyco Rd & Boyd Pointe Way,11,1,Washington,Usa,14
Wakefield High School,3,8,Washington,Usa,14
5th St & Massachusetts Ave NW,6,14,Washington,Usa,14
Riggs Rd & East West Hwy,15,2,Washington,Usa,14
4th & D St NW / Judiciary Square,11,4,Washington,Usa,14
16th St & North Carolina Ave NE,11,8,Washington,Usa,14
Oglethorpe St & 42nd Ave,11,4,Washington,Usa,14
Congress Heights Metro,2,13,Washington,Usa,14
Ballenger Ave & Dulaney St,6,13,Washington,Usa,14
11th & O St NW,4,19,Washington,Usa,14
14th & Otis Pl NW,1,26,Washington,Usa,14
17th & K St NW / Farragut Square,26,11,Washington,Usa,14
Pentagon Row Plaza / Army Navy Dr & Joyce St,7,9,Washington,Usa,14
6th St & Indiana Ave NW,15,5,Washington,Usa,14
Virginia Hospital Center,8,7,Washington,Usa,14
24th & N St NW,7,8,Washington,Usa,14
King St & N Pitt St,1,10,Washington,Usa,14
Fenton St & Ellsworth Dr ,11,4,Washington,Usa,14
East West Hwy & Blair Mill Rd,9,5,Washington,Usa,14
2nd & G St NE,14,9,Washington,Usa,14
14th & Irving St NW,5,26,Washington,Usa,14
8th & East Capitol St NE,2,8,Washington,Usa,14
