name,free_bikes,empty_slots,city,country,position
SAINT-JOB / SINT-JOB,5,19,Bruxelles,Belgium,4
ROGIER,20,16,Bruxelles,Belgium,4
HOTEL DES MONNAIES / MUNTHOTEL,9,15,Bruxelles,Belgium,4
SAINTE-ANNE / SINT-ANNA,9,11,Bruxelles,Belgium,4
MARIE-JOSE,0,22,Bruxelles,Belgium,4
PARC / PARK,7,17,Bruxelles,Belgium,4
SQUARE GEORGES MARLOW / GEORGES MARLOWSQUARE,7,18,Bruxelles,Belgium,4
KARREVELD,8,13,Bruxelles,Belgium,4
VAN LINT,8,12,Bruxelles,Belgium,4
ULB SOLBOSCH / VUB  SOLBOSCH,11,13,Bruxelles,Belgium,4
BASTOGNE / BASTENAKEN,8,16,Bruxelles,Belgium,4
LES QUAIS / KAAIEN,11,7,Bruxelles,Belgium,4
BERKENDAEL / BERKENDAAL,2,22,Bruxelles,Belgium,4
BORNE ATELIER MECANOS SPL,0,2,Bruxelles,Belgium,4
SACRE-COEUR AUDERGHEM / HEILIG HART OUDERGEM,1,15,Bruxelles,Belgium,4
PLACE MORICHAR / MORICHARPLEIN,3,17,Bruxelles,Belgium,4
AGORA,10,9,Bruxelles,Belgium,4
VANDERVELDE,7,15,Bruxelles,Belgium,4
CAMPUS CERIA / CAMPUS COOVI,19,11,Bruxelles,Belgium,4
STUYVENBERG,18,7,Bruxelles,Belgium,4
UNION SAINT-GILLOISE / UNION SINT-GILLIS,6,13,Bruxelles,Belgium,4
ZELLIK,6,19,Bruxelles,Belgium,4
GRAY,12,4,Bruxelles,Belgium,4
DANSAERT,15,18,Bruxelles,Belgium,4
SACRE-COEUR DE GANSHOREN,14,11,Bruxelles,Belgium,4
MAISON COMMUNALE FOREST / GEMEENTEHUIS VORST,6,13,Bruxelles,Belgium,4
COTEAUX / WIJNHEUVELEN,9,14,Bruxelles,Belgium,4
GARE DU NORD / NOORDSTATION,23,14,Bruxelles,Belgium,4
LEGRAND,6,16,Bruxelles,Belgium,4
METRO CERIA / METRO COOVI,8,12,Bruxelles,Belgium,4
PARC ROI BAUDOUIN / KONING BOUDEWIJNPARK,11,9,Bruxelles,Belgium,4
JULES LEBRUN,11,14,Bruxelles,Belgium,4
CHARLES GRAUX,10,14,Bruxelles,Belgium,4
ROUGE-CLOÎTRE / ROODKLOOSTER,7,14,Bruxelles,Belgium,4
SACRE-CŒUR DE JETTE / HEILIG HART VAN JETTE,15,4,Bruxelles,Belgium,4
GENOT,1,16,Bruxelles,Belgium,4
BELGICA,14,10,Bruxelles,Belgium,4
MAISON COMMUNALE JETTE / GEMEENTEHUIS JETTE,10,12,Bruxelles,Belgium,4
RTL,11,14,Bruxelles,Belgium,4
AEROPOLIS,9,16,Bruxelles,Belgium,4
CROIX DE GUERRE / OORLOGSKRUISEN,10,10,Bruxelles,Belgium,4
PARVIS ST-ANTOINE / ST-ANTONIUSVOORPLEIN,13,11,Bruxelles,Belgium,4
PLACE BOCKSTAEL / BOCKSTAELPLAATS,0,0,Bruxelles,Belgium,4
CLEMENCEAU,13,13,Bruxelles,Belgium,4
DE LINDE,3,16,Bruxelles,Belgium,4
SAINT-ADRIEN / SINT-ADRIANUS,2,17,Bruxelles,Belgium,4
ERNEST SOLVAY,6,14,Bruxelles,Belgium,4
GARE DE BERCHEM / BERCHEM STATION,8,10,Bruxelles,Belgium,4
PETERBOS,4,20,Bruxelles,Belgium,4
ARTS-LOI / KUNST-WET,11,28,Bruxelles,Belgium,4
GEYSKENS,5,13,Bruxelles,Belgium,4
PLACE SAINT-JEAN / SINT-JANSPLEIN,8,27,Bruxelles,Belgium,4
REINE FABIOLA / KONINGIN FABIOLA,17,6,Bruxelles,Belgium,4
PETER BENOIT,15,9,Bruxelles,Belgium,4
TOUR ET TAXIS / THURN & TAXIS,26,13,Bruxelles,Belgium,4
MAISON COMMUNALE UCCLE / GEMEENTEHUIS UKKEL,5,20,Bruxelles,Belgium,4
JAMBLINNE DE MEUX,12,12,Bruxelles,Belgium,4
SAINTE-MARIE / SINTE-MARIA,9,15,Bruxelles,Belgium,4
UNION / UNIE,9,15,Bruxelles,Belgium,4
PAOLA,3,16,Bruxelles,Belgium,4
MIDI FONSNY / ZUID FONSNY,22,0,Bruxelles,Belgium,4
GEORGES HENRI,5,15,Bruxelles,Belgium,4
HALL DES SPORTS / SPORTHAL,12,9,Bruxelles,Belgium,4
KRAAINEM,9,6,Bruxelles,Belgium,4
BIENFAITEURS / WELDOENERS,11,12,Bruxelles,Belgium,4
VANDERKINDERE,11,11,Bruxelles,Belgium,4
HANSEN-SOULIE,11,12,Bruxelles,Belgium,4
ALTITUDE CENT / HOOGTE HONDERD,5,19,Bruxelles,Belgium,4
FONTAINAS,0,0,Bruxelles,Belgium,4
TIVOLI,12,7,Bruxelles,Belgium,4
GARE DE L'OUEST / WESTSTATION,18,9,Bruxelles,Belgium,4
PETITE SUISSE / KLEIN-ZWITSERLAND,2,22,Bruxelles,Belgium,4
HEYDENBERG,11,8,Bruxelles,Belgium,4
