name,free_bikes,empty_slots,city,country,position
Calumet Ave & 21st St,3,12,Chicago,Usa,6
Greenwood Ave & 47th St,6,8,Chicago,Usa,6
Public Rack - Eli Whitney Public School,0,1,Chicago,Usa,6
Loomis St & 89th St,6,8,Chicago,Usa,6
Walsh Park,16,5,Chicago,Usa,6
Public Rack - Central Ave & Congress Pkwy,0,2,Chicago,Usa,6
Public Rack - Fullerton Ave & Narragansett Ave,0,1,Chicago,Usa,6
Cottage Grove Ave & 71st St,2,9,Chicago,Usa,6
Public Rack - Central Park Ave & Fillmore St,0,1,Chicago,Usa,6
Major Taylor Trail & 115th St,4,11,Chicago,Usa,6
Wacker Dr & Washington St Corral,0,42,Chicago,Usa,6
Nordica Ave & Medill Ave,5,10,Chicago,Usa,6
Artesian Ave & 55th St,2,13,Chicago,Usa,6
Eckhart Park,10,4,Chicago,Usa,6
Milwaukee Ave & Cuyler Ave,4,7,Chicago,Usa,6
Indiana Ave & 40th St,6,3,Chicago,Usa,6
Public Rack - Bishop St & 46th St,0,1,Chicago,Usa,6
Public Rack - Back of the Yards Park,0,1,Chicago,Usa,6
Public Rack - Kolin Ave & Archer Ave,0,2,Chicago,Usa,6
Manor Ave & Leland Ave,2,9,Chicago,Usa,6
Sangamon St & Adams St,5,8,Chicago,Usa,6
Public Rack - Hoyne Ave & 51st St,0,2,Chicago,Usa,6
Rhodes Ave & 32nd St,5,3,Chicago,Usa,6
Public Rack - Baltimore Ave & 132nd St,0,1,Chicago,Usa,6
Pulaski Rd & Ann Lurie Pl,0,10,Chicago,Usa,6
Public Rack - St Louis Ave & Flournoy St,0,1,Chicago,Usa,6
Public Rack - Menard Ave & Dakin St - midblock,1,1,Chicago,Usa,6
Panama Ave & Grace St,3,7,Chicago,Usa,6
Milwaukee Ave & Fullerton Ave,7,4,Chicago,Usa,6
Public Rack - Western Ave & 116th St,0,1,Chicago,Usa,6
Public Rack - Cicero Ave & Altgeld St,0,2,Chicago,Usa,6
Public Rack - 111th St - Morgan Park Metra,0,2,Chicago,Usa,6
Public Rack - Kingston Ave & 75th St,0,1,Chicago,Usa,6
Rockwell St & Fletcher St,5,6,Chicago,Usa,6
Public Rack - Albany Ave & 63rd St,0,0,Chicago,Usa,6
Central Ave & Harrison St,2,9,Chicago,Usa,6
Public Rack - Morgan St & 103rd St,0,2,Chicago,Usa,6
Public Rack - Drexel Ave & 87th St,0,1,Chicago,Usa,6
Addison/Sheffield SW Corral,0,120,Chicago,Usa,6
Public Rack - King Dr & 71st St,0,2,Chicago,Usa,6
Public Rack - Springfield & 79th,0,2,Chicago,Usa,6
Clark St & Schreiber Ave,5,10,Chicago,Usa,6
Wood St & Hubbard St,6,10,Chicago,Usa,6
Western Ave & Lake St,3,5,Chicago,Usa,6
Public Rack - Karlov Ave & 26th St,0,1,Chicago,Usa,6
Leavitt St & Addison St,8,5,Chicago,Usa,6
Public Rack - Cumberland & Catherine,0,2,Chicago,Usa,6
May St & Taylor St,12,1,Chicago,Usa,6
Public Rack - Cicero Ave & Cortland St - midblock,0,2,Chicago,Usa,6
Public Rack - Kedzie Ave & 58th St,0,2,Chicago,Usa,6
Wallace St & 28th St,9,2,Chicago,Usa,6
Troy St & North Ave,6,8,Chicago,Usa,6
LaSalle St & Jackson Blvd,0,34,Chicago,Usa,6
Franklin St & Monroe St,0,46,Chicago,Usa,6
Prairie Ave & Garfield Blvd,8,3,Chicago,Usa,6
Public Rack - Mason Ave & Roosevelt Rd,0,1,Chicago,Usa,6
