name,free_bikes,empty_slots,city,country,position
Métro de l'Église (Ross / de l'Église),18,1,Montréal,Canada,15
Square-Victoria (Viger / du Square-Victoria),6,13,Montréal,Canada,15
Hudson / Goyer,18,5,Montréal,Canada,15
Marché Jean-Talon (Casgrain / Shamrock),9,16,Montréal,Canada,15
du Fort Saint-Louis / de la Perrière,7,8,Montréal,Canada,15
de Maisonneuve / Aylmer (ouest),3,34,Montréal,Canada,15
Rivard / du Mont-Royal,22,1,Montréal,Canada,15
Hamilton / Jolicoeur,10,4,Montréal,Canada,15
de Lisieux / Jean-Talon,3,15,Montréal,Canada,15
Drolet / Beaubien,11,11,Montréal,Canada,15
McGill / Wellington,10,20,Montréal,Canada,15
Parc LaSalle (10e avenue / Victoria),11,8,Montréal,Canada,15
CHSLD Joseph-François-Perrault (St-Michel / Everett),2,15,Montréal,Canada,15
Parc de Montréal-Est (Notre-Dame / David),4,15,Montréal,Canada,15
Boyer / Bélanger,12,13,Montréal,Canada,15
Mackay / René-Lévesque,19,11,Montréal,Canada,15
University / Prince-Arthur,32,15,Montréal,Canada,15
Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),8,27,Montréal,Canada,15
Poupart / Ontario,7,12,Montréal,Canada,15
Logan / Lafayette,11,8,Montréal,Canada,15
Parc St-Roch (Ball / Durocher),5,10,Montréal,Canada,15
Letourneux / Hochelaga,4,11,Montréal,Canada,15
Faribault / de Chambly,10,9,Montréal,Canada,15
Métro Frontenac (Ontario / du Havre),8,14,Montréal,Canada,15
des Ormeaux /  Notre-Dame,7,16,Montréal,Canada,15
Duluth  / St-Denis,15,0,Montréal,Canada,15
Jeanne-Mance / St-Viateur,5,23,Montréal,Canada,15
Parc Armand-Bombardier (Perras / Armand-Bombardier),10,5,Montréal,Canada,15
Canning / Notre-Dame,10,17,Montréal,Canada,15
Parc Howard (de l'Épée / de Liège),9,12,Montréal,Canada,15
de l'Hôtel-de-Ville / Ontario,5,22,Montréal,Canada,15
Marché public de Longueuil (de la Savane),1,20,Montréal,Canada,15
Collège de Maisonneuve (Sherbrooke / Bourbonnière),0,16,Montréal,Canada,15
Parc du Père-Marquette (de Bellechasse / de Lanaudière),17,2,Montréal,Canada,15
Métro Monk (Allard / Briand),3,19,Montréal,Canada,15
Jacques-Le Ber / de la Pointe Nord,16,11,Montréal,Canada,15
Ste-Famille / des Pins,16,6,Montréal,Canada,15
Boyer / Rosemont,11,18,Montréal,Canada,15
Montcalm / de Maisonneuve,2,13,Montréal,Canada,15
Victoria Hall (Sherbrooke),8,7,Montréal,Canada,15
de Bordeaux / Rachel,13,9,Montréal,Canada,15
Everett / Garnier,10,12,Montréal,Canada,15
de la Commune / Place Jacques-Cartier,3,78,Montréal,Canada,15
Marché St-Jacques (Atateken),12,15,Montréal,Canada,15
Notre-Dame-de-Grâce / Décarie,8,7,Montréal,Canada,15
Bishop / de Maisonneuve,20,2,Montréal,Canada,15
Gauthier / de Lorimier,18,1,Montréal,Canada,15
Park Row O / Sherbrooke,5,8,Montréal,Canada,15
Carrefour Angrignon (Angrignon / Newman),15,2,Montréal,Canada,15
Métro Radisson (Sherbrooke / des Groseilliers),7,12,Montréal,Canada,15
de Kent / de la Côte-des-Neiges,14,25,Montréal,Canada,15
Parc Jarry (Dautry / de Lorne),4,23,Montréal,Canada,15
du Parc-La Fontaine / Rachel,7,8,Montréal,Canada,15
Pierre-de-Coubertin / Aird,8,22,Montréal,Canada,15
Parc Jean-Drapeau (Chemin Macdonald),31,0,Montréal,Canada,15
Drummond / des-Canadiens-de-Montréal,1,26,Montréal,Canada,15
La Fontaine / Panet,2,16,Montréal,Canada,15
La Tour de Montréal (Pierre-de-Coubertin / Bennett),0,22,Montréal,Canada,15
René-Lévesque / Papineau,5,21,Montréal,Canada,15
Parc Montcalm (Parkway / Montcalm),1,18,Montréal,Canada,15
de Gentilly / Roland-Therrien,12,9,Montréal,Canada,15
Parthenais / Larivière,4,27,Montréal,Canada,15
de Gaspé / Fairmount,17,6,Montréal,Canada,15
Ste-Catherine / Dézéry,2,25,Montréal,Canada,15
Brittany / Ainsley,9,14,Montréal,Canada,15
Wolfe / Robin,8,14,Montréal,Canada,15
Beaucourt / Savoie,3,20,Montréal,Canada,15
du Havre / Hochelaga,8,11,Montréal,Canada,15
Grand Boulevard / Sherbrooke,13,2,Montréal,Canada,15
Gare Centrale (de la Gauchetière / Mansfield),17,10,Montréal,Canada,15
Métro Laurier (Berri / St-Joseph),19,2,Montréal,Canada,15
Métro Verdun (Willibrord / de Verdun),10,11,Montréal,Canada,15
Ste-Claire / Pierre-Tétreault,2,13,Montréal,Canada,15
Parc des Orioles (Le Corbusier / des Orioles),10,9,Montréal,Canada,15
Bibliothèque Jean-Corbeil (Goncourt / Place Montrichard),4,7,Montréal,Canada,15
Parc nature de l'Île-de-la-Visitation (Gouin / Bruchési),10,9,Montréal,Canada,15
de l'Hôtel-de-Ville / du Mont-Royal,2,17,Montréal,Canada,15
Drummond / Sherbrooke,6,17,Montréal,Canada,15
Métro Cartier (des Laurentides),7,11,Montréal,Canada,15
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),5,10,Montréal,Canada,15
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),30,7,Montréal,Canada,15
Sanguinet / de Maisonneuve,3,28,Montréal,Canada,15
Desjardins / Ontario,3,18,Montréal,Canada,15
du Parc-La Fontaine / Roy,20,3,Montréal,Canada,15
Valois / Ste-Catherine,4,18,Montréal,Canada,15
Rosemont / Viau,16,7,Montréal,Canada,15
Robert-Bourassa / St-Maurice,11,12,Montréal,Canada,15
Alexandre-DeSève / Ontario,7,24,Montréal,Canada,15
Berri / de Maisonneuve,13,2,Montréal,Canada,15
Mansfield / Sherbrooke,12,11,Montréal,Canada,15
Émile-Duployé / Sherbrooke,7,15,Montréal,Canada,15
de la Côte St-Antoine / Argyle,10,7,Montréal,Canada,15
Maguire / St-Laurent,24,2,Montréal,Canada,15
Notre-Dame / St-Martin,7,12,Montréal,Canada,15
St-André /  Cherrier,17,10,Montréal,Canada,15
Ernest-Gendreau / du Mont-Royal,14,9,Montréal,Canada,15
Ste-Catherine / St-Laurent,8,23,Montréal,Canada,15
Larivière / du Bord-de-l'Eau,7,8,Montréal,Canada,15
Sewell / Roy,6,12,Montréal,Canada,15
Plessis / René-Lévesque,7,12,Montréal,Canada,15
Lamarre / Lavallée,12,7,Montréal,Canada,15
Laval / Rachel,19,4,Montréal,Canada,15
Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),1,26,Montréal,Canada,15
de Cadillac / La Fontaine,5,14,Montréal,Canada,15
Édouard-Montpetit / de Stirling,23,6,Montréal,Canada,15
Jogues / Allard,5,13,Montréal,Canada,15
de l'Esplanade / Henri-Bourassa,9,9,Montréal,Canada,15
15e Rue / Robin,10,11,Montréal,Canada,15
Parc Laurier (Laurier / Dubuc),8,10,Montréal,Canada,15
St-Jean-Baptiste / René-Lévesque,9,6,Montréal,Canada,15
Metcalfe / de Maisonneuve (sud),0,23,Montréal,Canada,15
Alton-Goldbloom / Notre-Dame,17,6,Montréal,Canada,15
La Fontaine / Alexandre-de-Sève,3,16,Montréal,Canada,15
du Bas-du-Plateau-Ouimet / Ste-Rose,10,8,Montréal,Canada,15
St-Ambroise / Louis-Cyr,1,25,Montréal,Canada,15
Gare Montréal-Ouest (Coffee / Elmhurst),11,8,Montréal,Canada,15
Parc Ferland (Belleherbe / Albanel),4,11,Montréal,Canada,15
St-Urbain / Laurier,11,8,Montréal,Canada,15
Chabot / Villeray,5,10,Montréal,Canada,15
20e avenue / de Bellechasse,12,7,Montréal,Canada,15
Centre récréatif Édouard-Rivet (Notre-Dame / Lesage),9,6,Montréal,Canada,15
de Côme / Jean-Talon,6,9,Montréal,Canada,15
Métro Sauvé (Berri / Sauvé),5,22,Montréal,Canada,15
Marquette / Fleury,1,14,Montréal,Canada,15
Centre ÉPIC (St-Zotique / 40e avenue),6,17,Montréal,Canada,15
Parc St-Paul (De Champigny / Angers),7,12,Montréal,Canada,15
Francis / Fleury,11,8,Montréal,Canada,15
Chabanel / du Parc,9,21,Montréal,Canada,15
Kirkfield / de Chambois,10,17,Montréal,Canada,15
Labadie / du Parc,16,3,Montréal,Canada,15
Garnier / Villeray,7,15,Montréal,Canada,15
Bloomfield / Bernard,9,17,Montréal,Canada,15
Hôpital Santa Cabrini (de Pontoise / d'Évreux),12,3,Montréal,Canada,15
Chambord / Gilford,8,6,Montréal,Canada,15
de Bordeaux / Jean-Talon,9,9,Montréal,Canada,15
Fullum / Gilford,20,2,Montréal,Canada,15
Émile-Duployé / Rachel,16,9,Montréal,Canada,15
O'Brien / Poirier,1,22,Montréal,Canada,15
Aréna Martin-St-Louis (Sylvie / Lauzon),5,16,Montréal,Canada,15
St-Jacques / McGill,3,27,Montréal,Canada,15
St-Joseph / Lamoureux,11,4,Montréal,Canada,15
Parc Plage,6,12,Montréal,Canada,15
St-Dominique / Gounod,9,9,Montréal,Canada,15
Cartier / Dandurand,13,7,Montréal,Canada,15
Parc St-Laurent (Salk / Thomas-Chapais),11,8,Montréal,Canada,15
de Grosbois / Duchesneau,3,20,Montréal,Canada,15
Mozart / St-Laurent,20,3,Montréal,Canada,15
Calixa-Lavallée / Sherbrooke,19,0,Montréal,Canada,15
Parc Marquette (Nobert / Dollard),11,10,Montréal,Canada,15
de Maisonneuve / Mansfield (sud),3,23,Montréal,Canada,15
6e avenue / Villeray,2,8,Montréal,Canada,15
Jeanne-Mance / St-Martin O,8,15,Montréal,Canada,15
de Hampton / de Monkland,5,8,Montréal,Canada,15
Notre-Dame-de-Grâce / Westmount,4,9,Montréal,Canada,15
St-Cyril / Wiseman,14,8,Montréal,Canada,15
Parc Eusèbe-Ménard (Gouin / St-Vital),10,11,Montréal,Canada,15
St-Urbain / de la Gauchetière,4,39,Montréal,Canada,15
de Rouen / Hogan,9,5,Montréal,Canada,15
des Érables / Rachel,12,6,Montréal,Canada,15
Parc Honoré-Mercier (Notre-Dame / Liébert),7,20,Montréal,Canada,15
Parc Félix-Leclerc (François-Boivin / St-Zotique),7,7,Montréal,Canada,15
Parc Nicolas-Tillemont (des Érables / Villeray),10,8,Montréal,Canada,15
du Souvenir / Le Corbusier,0,23,Montréal,Canada,15
5e avenue / Masson,8,19,Montréal,Canada,15
Ball / Bloomfield,7,4,Montréal,Canada,15
Calixa-Lavallée / Rachel (ouest),29,8,Montréal,Canada,15
du Chardonneret / de la Volière,12,11,Montréal,Canada,15
Clark / Ontario,6,12,Montréal,Canada,15
Industriel / Dagenais O,6,21,Montréal,Canada,15
d'Iberville / Fleury,3,15,Montréal,Canada,15
Place Longueuil,2,13,Montréal,Canada,15
Ouimet / Goineau,12,22,Montréal,Canada,15
Fairmount / Hutchison,4,19,Montréal,Canada,15
de Grenoble / de Cassis,9,10,Montréal,Canada,15
Louis-Hébert / St-Zotique,11,4,Montréal,Canada,15
Parc Molson (d'Iberville / Beaubien),10,9,Montréal,Canada,15
St-Charles / Montarville,7,12,Montréal,Canada,15
Roy / Saint-Laurent,7,16,Montréal,Canada,15
Monk / Jacques-Hertel,15,7,Montréal,Canada,15
26e avenue / Beaubien,6,9,Montréal,Canada,15
St-Dominique / St-Zotique,23,7,Montréal,Canada,15
de la Côte-Ste-Catherine / Decelles,12,5,Montréal,Canada,15
de l'Esplanade / Beaubien,7,8,Montréal,Canada,15
André-Laurendeau / Rachel,11,12,Montréal,Canada,15
LaSalle / 37e avenue,6,13,Montréal,Canada,15
Métro Lasalle (de Rushbrooke / Caisse),18,12,Montréal,Canada,15
Cité des Arts du Cirque (Paul Boutet / des Regrattiers),14,21,Montréal,Canada,15
Prince-Arthur / du Parc,24,9,Montréal,Canada,15
Crescent / René-Lévesque,18,13,Montréal,Canada,15
Louis-Hébert / Bélanger,7,12,Montréal,Canada,15
Marché Jean-Talon (Henri-Julien / Jean-Talon),15,6,Montréal,Canada,15
Square Viger (Berri / Viger),6,21,Montréal,Canada,15
Notre-Dame / St-Henri,7,19,Montréal,Canada,15
Wilderton  / Van Horne,21,5,Montréal,Canada,15
Stationnement incitatif de Montarville (de Montarville),3,16,Montréal,Canada,15
Ottawa / William,1,14,Montréal,Canada,15
5e avenue / Rosemont,16,2,Montréal,Canada,15
Earnscliffe / Queen-Mary,9,13,Montréal,Canada,15
St-Laurent / Joliette,4,17,Montréal,Canada,15
Roberval / Roland-Therrien,12,3,Montréal,Canada,15
St-Zotique / Clark,6,9,Montréal,Canada,15
de la Montagne / Notre-Dame,9,14,Montréal,Canada,15
Parc Labelle (LaSalle / Henri-Duhamel),7,3,Montréal,Canada,15
St-André / Laurier,8,8,Montréal,Canada,15
Parc Charleroi (Alfred / Louis-Francoeur),9,5,Montréal,Canada,15
Laurier / St-Denis,32,3,Montréal,Canada,15
St-Laurent / Pl. du Marché,5,21,Montréal,Canada,15
Louvain / d'Iberville,3,12,Montréal,Canada,15
Cégep André-Laurendeau (Lapierre),19,10,Montréal,Canada,15
Métro St-Michel (Shaughnessy / St-Michel),2,13,Montréal,Canada,15
Métro Joliette  (Hochelaga / Joliette),11,18,Montréal,Canada,15
Mairie d'arrondissement Montréal-Nord (Hébert / de Charleroi),3,18,Montréal,Canada,15
de Gaspé / Dante,16,7,Montréal,Canada,15
Gare d'autocars de Montréal (Berri / Ontario),2,11,Montréal,Canada,15
Parc St-Claude (7e Avenue / 8e rue),11,14,Montréal,Canada,15
St-Hubert / Laurier,6,13,Montréal,Canada,15
Mairie d'arrondissement LaSalle (Dupras / Jeannette),3,12,Montréal,Canada,15
Le Corbusier / St-Martin O,6,13,Montréal,Canada,15
de Bullion / Laurier,9,10,Montréal,Canada,15
de la Renaissance / Honoré Mercier,4,15,Montréal,Canada,15
de Chateaubriand / Jarry,6,9,Montréal,Canada,15
Hôpital Sacré-Coeur (Forbes),7,5,Montréal,Canada,15
St-Dominique / Napoléon,14,7,Montréal,Canada,15
Métro Beaudry (Beaudry / Ste-Catherine),5,17,Montréal,Canada,15
Georges-Vanier /  Notre-Dame,2,17,Montréal,Canada,15
de Darlington / Van Horne,19,4,Montréal,Canada,15
Gloria / Dollard,8,7,Montréal,Canada,15
Mozart / Drolet,3,10,Montréal,Canada,15
de la Côte-St-Antoine / Royal,12,7,Montréal,Canada,15
Peel / Ottawa,8,19,Montréal,Canada,15
Clark / St-Viateur,12,3,Montréal,Canada,15
Bloomfield / Van Horne,15,7,Montréal,Canada,15
La Fontaine / Lyall,6,13,Montréal,Canada,15
