name,free_bikes,empty_slots,city,country,position
LONGEFER / KRUGER,1,15,Lyon,France,3
AMPÈRE / BOURSE,4,20,Lyon,France,3
CONSERVATOIRE,11,8,Lyon,France,3
SUBSISTANCES,16,6,Lyon,France,3
LAFAYETTE / CORNEILLE,5,7,Lyon,France,3
PARC DE GERLAND,23,2,Lyon,France,3
PLACE AMPÈRE,8,2,Lyon,France,3
SAINTE-IRÉNÉE,0,19,Lyon,France,3
PERRACHE / CARNOT,16,2,Lyon,France,3
BELLECOUR / ST EXUPÉRY,19,21,Lyon,France,3
CHÂTEAU GAILLARD / FORT,1,14,Lyon,France,3
ZOLA / PASSAGE REY,0,19,Lyon,France,3
INSTITUT LUMIERE,2,16,Lyon,France,3
ST FONS - THEATRE,0,18,Lyon,France,3
PÊCHERIE,3,14,Lyon,France,3
SALA / RUE DU PLAT,13,1,Lyon,France,3
JACOBINS,14,12,Lyon,France,3
LUMIERE / TROUILHET,13,1,Lyon,France,3
SALENGRO / DESCARTES,1,12,Lyon,France,3
JEAN JAURÈS,13,3,Lyon,France,3
PLACE HENRI,2,9,Lyon,France,3
PLACE DE LA PAIX,7,10,Lyon,France,3
GRATTE-CIEL,0,16,Lyon,France,3
CHARCOT / RÉSIDENCE UNIVERSITAIRE,1,29,Lyon,France,3
MONTGOLFIER / CHATEAU GAILLARD,5,12,Lyon,France,3
BOURBONNAIS,10,1,Lyon,France,3
MAIRIE DU 7E,13,17,Lyon,France,3
VAULX - VILLAGE,10,10,Lyon,France,3
4 AOÛT 1789,1,14,Lyon,France,3
GREUZE,3,15,Lyon,France,3
MAIRIE DU 8E,2,19,Lyon,France,3
PLACE CRÉPU,3,15,Lyon,France,3
ST GERMAIN AU MONT D'OR,7,8,Lyon,France,3
TRARIEUX / LACASSAGNE,0,22,Lyon,France,3
BALDASSINI / GERLAND,11,9,Lyon,France,3
11 NOVEMBRE,33,2,Lyon,France,3
SAINT-JEAN,1,37,Lyon,France,3
CENTRE BERTHELOT,9,9,Lyon,France,3
FONTAINES S/S - QUAI SIMON,9,10,Lyon,France,3
COLLONGES - MEDIATHEQUE,5,10,Lyon,France,3
LYCÉE MARIE CURIE,1,14,Lyon,France,3
BARATIN,10,1,Lyon,France,3
PLACE ARISTIDE BRIAND,8,28,Lyon,France,3
MARIETTON OUEST,19,1,Lyon,France,3
BERTHELOT / ROUTE DE VIENNE,0,14,Lyon,France,3
JOFFRE / VAUBECOUR,20,0,Lyon,France,3
CÉLESTINS,13,7,Lyon,France,3
VENISSIEUX - FARGE / CLOCHETTES,12,0,Lyon,France,3
SAINT-CYR,18,12,Lyon,France,3
CONSERVATOIRE BIS,17,5,Lyon,France,3
GUILLOTIERE / NICOLAÏ,0,28,Lyon,France,3
CALUIRE - BRANLY / PASTEUR,1,13,Lyon,France,3
JAURES / BOLLIER,30,3,Lyon,France,3
PLACE AMBROISE COURTOIS,11,9,Lyon,France,3
MASSET / SAINT-PIERRE DE VAISE,12,2,Lyon,France,3
GARE DE VAISE,18,4,Lyon,France,3
BEAUVOIR / MAROT,13,7,Lyon,France,3
NEUVILLE - STADE,13,2,Lyon,France,3
PLACE PUVIS DE CHAVANNES,3,7,Lyon,France,3
PART-DIEU / VILLETTE,26,3,Lyon,France,3
PLACE DE LA CROIX-ROUSSE,1,19,Lyon,France,3
VILLETTE,21,15,Lyon,France,3
CALUIRE - SAINT-CLAIR,1,19,Lyon,France,3
LIBERTÉ / PART-DIEU,8,0,Lyon,France,3
PISCINE DE VAISE,13,3,Lyon,France,3
ST GENIS L. - MÉDIATHÈQUE,1,11,Lyon,France,3
VAISE DOCKS,16,2,Lyon,France,3
BEAUVISAGE / PRESSENSÉ,1,15,Lyon,France,3
MARTINIÈRE,1,10,Lyon,France,3
HÔPITAL SAINT-JEAN DE DIEU,6,14,Lyon,France,3
VOYANT / CHAMBFORT,11,11,Lyon,France,3
SAINT-FONS - PLACE DES CUBES,0,15,Lyon,France,3
DUMONT / JOUVET,2,13,Lyon,France,3
SAINT-JUST,0,16,Lyon,France,3
SAINT-PAUL,1,20,Lyon,France,3
CONDORCET,11,12,Lyon,France,3
CORNEILLE / SERVIENT,13,0,Lyon,France,3
PLACE DE LA PAIX,2,18,Lyon,France,3
MARSEILLE / UNIVERSITÉ,9,31,Lyon,France,3
RÉPUBLIQUE / PAUFIQUE,19,9,Lyon,France,3
GORGE DE LOUP,13,27,Lyon,France,3
PLACE SAINTE ANNE,2,15,Lyon,France,3
CROIX LUIZET,4,18,Lyon,France,3
BOUVIER,13,2,Lyon,France,3
TASSIN - TUILERIES,0,12,Lyon,France,3
VAULX - HÔTEL DE VILLE,19,11,Lyon,France,3
PLACE RHODIACETA,7,5,Lyon,France,3
MÉNIVAL / EISENHOWER,4,8,Lyon,France,3
JAURÈS / GERLAND,10,9,Lyon,France,3
VOILLOT / GARNIER,3,11,Lyon,France,3
BRON - CENTRE NAUTIQUE,6,7,Lyon,France,3
PHILIPPE DE LASSALLE,0,21,Lyon,France,3
SAXE / MONCEY,8,20,Lyon,France,3
AMBROISE PARÉ,8,15,Lyon,France,3
LES HALLES,9,7,Lyon,France,3
PLACE DE LA RECONNAISSANCE,3,27,Lyon,France,3
GRANDCLÉMENT,0,18,Lyon,France,3
MARTINIÈRE / MONPLAISIR,0,19,Lyon,France,3
ROUVILLE,4,11,Lyon,France,3
CONDORCET / GALLINE,8,6,Lyon,France,3
RUE DE LA BALEINE,0,14,Lyon,France,3
CRÉQUI / VOLTAIRE,8,22,Lyon,France,3
VILLETTE / SAINT-ANTOINE,15,8,Lyon,France,3
CITÉ INTERNATIONALE / RÉSIDENCE HÔTELIÈRE,17,10,Lyon,France,3
DECINES - CENTRE,4,16,Lyon,France,3
ROSSELINI / 11 NOVEMBRE,21,4,Lyon,France,3
CHASSIEU - GENAS / PROGRES,4,8,Lyon,France,3
TERREAUX / BEAUX ARTS,0,0,Lyon,France,3
GAMBETTA / JUSSERAND,0,13,Lyon,France,3
VERDUN / DESGRAND,6,11,Lyon,France,3
MONTEE DE L'OBSERVANCE,2,13,Lyon,France,3
ZOLA / FRANCE,0,14,Lyon,France,3
BOURSE DU TRAVAIL,8,16,Lyon,France,3
PLACE REGAUD,7,4,Lyon,France,3
BUYER / APOLLINAIRE,0,0,Lyon,France,3
HERRIOT / MAUPIN,9,15,Lyon,France,3
VIVIER MERLE / PAUL BERT OUEST,17,1,Lyon,France,3
BERTHELOT / VILLON,3,10,Lyon,France,3
PLACE DANTON,10,5,Lyon,France,3
TERREAUX / CHENAVARD,7,9,Lyon,France,3
PLACE ROUGET DE L'ISLE,11,4,Lyon,France,3
ALSACE ANATOLE FRANCE,5,15,Lyon,France,3
ANDREI SAKHAROV,1,10,Lyon,France,3
ANATOLE FRANCE / ZOLA,0,13,Lyon,France,3
DOCTEUR DAMIDOT,3,15,Lyon,France,3
HALLE TONY GARNIER,15,4,Lyon,France,3
CHAZETTE LASSAGNE,2,18,Lyon,France,3
PHILOMENE MAGNIN,0,0,Lyon,France,3
BOUSSANGES / AUSTERLITZ,4,12,Lyon,France,3
RÉPUBLIQUE,15,2,Lyon,France,3
CALUIRE - LA ROCHETTE,1,19,Lyon,France,3
DOMER / CHEVREUL,2,10,Lyon,France,3
SALENGRO / FEYSSINE,1,17,Lyon,France,3
OPÉRA,9,31,Lyon,France,3
SERVIENT / GARIBALDI,21,11,Lyon,France,3
BELLECOUR / RÉPUBLIQUE,11,7,Lyon,France,3
PIERRE DELORE,6,14,Lyon,France,3
RILLIEUX - LOUP PENDU,13,7,Lyon,France,3
ST PRIEST - CITE BERLIET,14,5,Lyon,France,3
CITÉ SCOLAIRE INTERNATIONALE,11,14,Lyon,France,3
COLLONGES - GARE,14,10,Lyon,France,3
NEUVILLE - QUAI PASTEUR,7,13,Lyon,France,3
VENISSIEUX - PLACE ROMAND,4,16,Lyon,France,3
JAURES SAINT EXUPERY,0,15,Lyon,France,3
MASARYK / SAINT-CYR,7,6,Lyon,France,3
SISLEY / DAUPHINE,11,6,Lyon,France,3
