name,free_bikes,empty_slots,city,country,position
" PL  JOANIC - C / BRUNIQUER, 59",1,15,Barcelona,Spain,5
"C/ SARDENYA,  178",8,27,Barcelona,Spain,5
"PL. CATALUNYA, 7",7,19,Barcelona,Spain,5
"C/ VILADOMAT, 200",1,22,Barcelona,Spain,5
"C/ DEL DOCTOR TRUETA, 222",15,3,Barcelona,Spain,5
"C/ FELIP II, 214",1,22,Barcelona,Spain,5
"C/ BAC DE RODA, 11",14,7,Barcelona,Spain,5
"PG. PUJADES, 2",14,9,Barcelona,Spain,5
"AV. PARAL.LEL, 54",11,4,Barcelona,Spain,5
"AV. PARAL·LEL, 146 BIS",8,27,Barcelona,Spain,5
"C/ VILLARROEL, 39",6,26,Barcelona,Spain,5
"C/ SARDENYA, 362",7,15,Barcelona,Spain,5
"AV. RASOS DE PEGUERA, 10",7,12,Barcelona,Spain,5
"C/ SANT ADRIÀ, 2-8",6,14,Barcelona,Spain,5
"C/ PALLARS, 182",17,12,Barcelona,Spain,5
PL. TETUAN,10,13,Barcelona,Spain,5
"C/ ROSSELLÓ, 108-110",1,14,Barcelona,Spain,5
"C/ CONSELL DE CENT, 566",11,27,Barcelona,Spain,5
"C/ CAMÈLIES, 78",2,20,Barcelona,Spain,5
"C/ BAILÉN, 100",6,23,Barcelona,Spain,5
"AV. DIAGONAL, 680",11,12,Barcelona,Spain,5
"LA RAMBLA, 1",13,1,Barcelona,Spain,5
"C/ ALT DE GIRONELLA, 13",4,16,Barcelona,Spain,5
"C/ SANT ANTONI Mª CLARET, 290-296",18,8,Barcelona,Spain,5
"AV. DIAGONAL, 668",3,22,Barcelona,Spain,5
"VIA FAVÈNCIA, 186",2,21,Barcelona,Spain,5
"Festival En altres paraules-AV. DIAGONAL, 602",2,18,Barcelona,Spain,5
"C/ J. MAYNARD KEYNES, 2|AV. DGNAL.",5,34,Barcelona,Spain,5
"C/ JOSEP PLA, 67",22,1,Barcelona,Spain,5
"Westfield Good Festival-AV. MERIDIANA, 47 (D)",27,10,Barcelona,Spain,5
"C/ BILBAO, 2",26,0,Barcelona,Spain,5
CAMPANA DE LA MAQUINISTA (SAO PAULO I PL. DE,6,21,Barcelona,Spain,5
"C/ SARDENYA, 292",2,14,Barcelona,Spain,5
"RBLA. CATALUNYA, 33 - C/ DIPUTACIÓ",2,19,Barcelona,Spain,5
"C/ ROSA SENSAT, 20",19,0,Barcelona,Spain,5
"C/ DIPUTACIÓ, 200",3,23,Barcelona,Spain,5
"C/ PUJADES, 57B",17,7,Barcelona,Spain,5
"C/ VILADOMAT, 244",3,23,Barcelona,Spain,5
"C/ NÀPOLS, 125",8,23,Barcelona,Spain,5
"PG. FABRA I PUIG, 385",4,24,Barcelona,Spain,5
"C/ GARRIGA I ROCA, 2",1,10,Barcelona,Spain,5
"C/ DIPUTACIÓ, 272",2,21,Barcelona,Spain,5
"C/ SANT ISCLE, 60",0,25,Barcelona,Spain,5
"C/ DE BARTRINA, 14",3,18,Barcelona,Spain,5
"RAMBLA DE L'ONZE DE SETEMBRE, 31",9,24,Barcelona,Spain,5
"AV. DIAGONAL, 672",9,18,Barcelona,Spain,5
"C/ AMILCAR, 1",2,8,Barcelona,Spain,5
"C/ TARRAGONA, 141",3,17,Barcelona,Spain,5
"AV. JOSEP TARRADELLAS, 58",2,19,Barcelona,Spain,5
"PG. D'ENRIC SANCHIS, 33",2,25,Barcelona,Spain,5
"C/ CASANOVA, 139",2,28,Barcelona,Spain,5
"C/ MINERIA, 30",12,3,Barcelona,Spain,5
"LA RAMBLA, 75",1,15,Barcelona,Spain,5
"C/ CÒRSEGA, 216",4,20,Barcelona,Spain,5
"C/ JOSÉ DE  AGULLÓ, 9",2,22,Barcelona,Spain,5
"C/ VALLESPIR, 49",1,21,Barcelona,Spain,5
"C/ BRUC, 130",12,13,Barcelona,Spain,5
"C/ SAGUÉS, 1",1,26,Barcelona,Spain,5
"AV. RIO DE JANEIRO, 96",0,20,Barcelona,Spain,5
"C/ GRAN CAPITÀ, 9",3,22,Barcelona,Spain,5
"C/ DE LES CORTS, 20",1,26,Barcelona,Spain,5
"C/ SANCHO DE ÁVILA,  104 - C/ BADAJOZ",21,17,Barcelona,Spain,5
"C/ SANCHO DE ÁVILA, 170 / LLACUNA",11,13,Barcelona,Spain,5
PL. PAU VILA (D),43,0,Barcelona,Spain,5
AV. PARAL.LEL 164,4,10,Barcelona,Spain,5
"C/ DE BONAVISTA, 14",2,29,Barcelona,Spain,5
"C/ ENRIC GRANADOS, 93",2,19,Barcelona,Spain,5
"VIA AUGUSTA, 317",2,24,Barcelona,Spain,5
" PG. MARíTIM, 31 B (ANNEXA A LA  12)",4,15,Barcelona,Spain,5
"C/ LEPANT,  278",5,11,Barcelona,Spain,5
"C/ MEJÍA LEQUERICA, 2",3,22,Barcelona,Spain,5
"AV.LITORAL, 84",19,6,Barcelona,Spain,5
"PG. JOAN DE BORBÓ, 42",10,0,Barcelona,Spain,5
"GRAN VIA CORTS CATALANES, 760",25,20,Barcelona,Spain,5
"C/ GARCILASO, 77",2,8,Barcelona,Spain,5
"AV. PARAL.LEL, 132",9,18,Barcelona,Spain,5
"C/ CAMÈLIES, 73",3,29,Barcelona,Spain,5
"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA",0,13,Barcelona,Spain,5
"PL. JOAQUIM XIRAU I PALAU, 1",19,0,Barcelona,Spain,5
"C/ PAU ALCOVER, 94",0,26,Barcelona,Spain,5
"RBLA. CATALUNYA, 47",1,25,Barcelona,Spain,5
"C/ BAILÉN, 62",7,20,Barcelona,Spain,5
"C/ DE LA SANTACREU, 2 (PL. DE LA VIRREINA)",0,26,Barcelona,Spain,5
"C/ PUJADES, 173/RBLA POBLE NOU",10,9,Barcelona,Spain,5
"PL. DEL NORD, 5",1,19,Barcelona,Spain,5
"C/ CIUTAT DE GRANADA, 168| AV.DIAGONAL",13,7,Barcelona,Spain,5
"PG. VALLDAURA, 171",1,23,Barcelona,Spain,5
"C/ CASANOVA, 55",8,18,Barcelona,Spain,5
"AV. PARAL.LEL, 98",9,10,Barcelona,Spain,5
"PL. DELS JARDINS D'ALFÀBIA, 1",1,16,Barcelona,Spain,5
"C/ PABLO IGLESIAS, 21",7,22,Barcelona,Spain,5
"C/ CUBELLES, 2",2,25,Barcelona,Spain,5
"C/ SARDENYA, 494",1,21,Barcelona,Spain,5
"C/ D'ESCORNALBOU, 51",9,13,Barcelona,Spain,5
"C/ TARRAGONA,  159-173",5,16,Barcelona,Spain,5
"C/ ROSSELLÓ, 497 (xamfrà)",3,17,Barcelona,Spain,5
"C/ GOMBAU, 24",10,11,Barcelona,Spain,5
"C/ BERLÍN, 38",4,21,Barcelona,Spain,5
C/ MUNNÉ  2-6,10,19,Barcelona,Spain,5
"C/ ESTEVE TERRADAS, 42",1,22,Barcelona,Spain,5
"PG. FABRA I PUIG, 449",0,19,Barcelona,Spain,5
PG. DE COLOM (VIA LAIETANA),15,13,Barcelona,Spain,5
"C/ TARRAGONA, 103-115",12,18,Barcelona,Spain,5
"C/ BAC DE RODA, 157",10,9,Barcelona,Spain,5
"C/ LAFORJA, 74-76",0,23,Barcelona,Spain,5
"C/ DIPUTACIÓ, 373",5,20,Barcelona,Spain,5
"C/ PUJADES, 121",21,8,Barcelona,Spain,5
"C/ BRUC, 66",18,10,Barcelona,Spain,5
"C/ GRAN DE GRÀCIA, 91",2,16,Barcelona,Spain,5
"C/ TORRENT DE L'OLLA, 11",0,25,Barcelona,Spain,5
"C/ DE LES ESCOLES PIES, 99",1,24,Barcelona,Spain,5
"RAMBLA CATALUNYA, 133 /  CÒRSEGA",0,25,Barcelona,Spain,5
"C/ VALÈNCIA, 621",1,23,Barcelona,Spain,5
"C/ SANTA AMÈLIA, 2",1,25,Barcelona,Spain,5
"C/ SANT RAMON DE PENYAFORT, 1",50,1,Barcelona,Spain,5
"AV. D'EDUARD MARISTANY, 1 /FORUM",17,14,Barcelona,Spain,5
PG. DE COLOM - VIA LAIETANA,19,4,Barcelona,Spain,5
C/ JOSEP SAMITIER | AV. JOAN XXIII,2,23,Barcelona,Spain,5
"AV. LITORAL, 40 (D)",43,9,Barcelona,Spain,5
"C/ LLACUNA, 86",19,11,Barcelona,Spain,5
"C/ D'ALACANT, 12",0,27,Barcelona,Spain,5
"C/ LISBOA, 128",1,26,Barcelona,Spain,5
"C/ PERIODISTES, 9",0,17,Barcelona,Spain,5
"RAMBLA DEL RAVAL, 13",13,12,Barcelona,Spain,5
"C/ NOU DE LA RAMBLA, 164",15,10,Barcelona,Spain,5
"C/ DE ROSSELLÓ I PORCEL, 1 | AV. MERIDIANA",7,24,Barcelona,Spain,5
"PL. JEAN GENET,  1",1,18,Barcelona,Spain,5
"C/ MARINA, 199",9,24,Barcelona,Spain,5
"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)",4,16,Barcelona,Spain,5
"C/ NOU BARRIS, 23",0,18,Barcelona,Spain,5
"C/ CASTELLA,  28 / DIAGONAL",12,12,Barcelona,Spain,5
"C/ ROC BORONAT, 134",10,16,Barcelona,Spain,5
"PG. BONANOVA, 100",0,22,Barcelona,Spain,5
"C/ BOLIVIA, 120",11,14,Barcelona,Spain,5
"C/ ROSSELLÓ, 453",1,24,Barcelona,Spain,5
"C/ CASANOVA, 119",1,22,Barcelona,Spain,5
"C/ SANTALÓ, 165",4,13,Barcelona,Spain,5
"C/ JOAN GÜELL, 98",3,15,Barcelona,Spain,5
"C/ JUAN GRIS, 28",14,14,Barcelona,Spain,5
"C/ ARGENTERA, 23",0,22,Barcelona,Spain,5
"PG. FABRA I PUIG, 411",2,23,Barcelona,Spain,5
"C/ PERE IV, 488",3,18,Barcelona,Spain,5
"C/ LOPE DE VEGA, 79",19,4,Barcelona,Spain,5
"C/ PALLARS, 504",15,8,Barcelona,Spain,5
"C/ VIRIAT,  53",1,17,Barcelona,Spain,5
"AV. CAN MARCET, 36",0,27,Barcelona,Spain,5
"C/ WATT, 2",6,9,Barcelona,Spain,5
"GRAN VIA DE LES CORTS CATALANES, 632",2,13,Barcelona,Spain,5
"C/ ANDREU NIN, 22",1,31,Barcelona,Spain,5
"AV. MERIDIANA, 40",2,18,Barcelona,Spain,5
"C/ NÀPOLS, 344",2,29,Barcelona,Spain,5
"GRAN VIA DE LES CORTS CATALANES, 609",2,9,Barcelona,Spain,5
"GRAN VIA DE LES CORTS CATALANES,  981",8,10,Barcelona,Spain,5
"C/ ESPRONCEDA, 124",3,24,Barcelona,Spain,5
"AV. DE LA CATEDRAL, 6",14,3,Barcelona,Spain,5
"C/ SANT OLEGUER, 2",12,1,Barcelona,Spain,5
"PL. URQUINAONA, 3",5,21,Barcelona,Spain,5
"PG. ZONA FRANCA, 54",8,3,Barcelona,Spain,5
"C/ DELS ENAMORATS, 49",15,14,Barcelona,Spain,5
"AV. JOSEP TARRADELLAS, 133",3,10,Barcelona,Spain,5
"C/ PROVENÇA, 317",2,15,Barcelona,Spain,5
"AV. ROMA,  136",2,15,Barcelona,Spain,5
"AV. MARQUÉS DE L'ARGENTERA,  3",19,0,Barcelona,Spain,5
"C/ ALEXANDRE GALÍ, 1-5",3,22,Barcelona,Spain,5
"C/ VILLAR, 2",19,13,Barcelona,Spain,5
"PTGE. MALUQUER, 16",0,25,Barcelona,Spain,5
"C/ DE NIL FABRA, 16-20",2,23,Barcelona,Spain,5
"C/ ALMOGÀVERS, 63",1,24,Barcelona,Spain,5
"C/ ROGER, 24",5,20,Barcelona,Spain,5
"C/ SARDENYA, 465",0,24,Barcelona,Spain,5
PL. UNIVERSITAT,5,18,Barcelona,Spain,5
SEU DEL DISTRICTE (NOU BARRIS),0,23,Barcelona,Spain,5
"C/ RAMON TURRÓ, 4",9,10,Barcelona,Spain,5
"C/ LONDRES, 101-103",1,16,Barcelona,Spain,5
"RAMBLA PRIM, 79",21,5,Barcelona,Spain,5
"C/ PROVENÇA, 445",0,17,Barcelona,Spain,5
"C/ VILLENA, 1",51,3,Barcelona,Spain,5
PLAÇA ALFONS X EL SAVI / RONDA DEL GUINARDO,2,23,Barcelona,Spain,5
"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",1,26,Barcelona,Spain,5
"C/ DEL COMTE D'URGELL, 75 B",5,20,Barcelona,Spain,5
"C/ ROSSELLÓ, 354",19,5,Barcelona,Spain,5
"RAMBLA DE GUIPÚSCOA, 103 /CANTÀBRIA",17,7,Barcelona,Spain,5
"C/ NUMÀNCIA, 136",0,22,Barcelona,Spain,5
"C/ ARAGÓ, 614",5,9,Barcelona,Spain,5
"C/ PUJADES, 191",22,5,Barcelona,Spain,5
PG. DE LLUIS COMPANYS (ARC DE TRIOMF),11,20,Barcelona,Spain,5
"C/ VIRIAT, 43",1,18,Barcelona,Spain,5
PL. TERESA DE CLARAMUNT/C/ DELS FERROCARILS,28,4,Barcelona,Spain,5
"C/ DIPUTACIÓ, 22",0,18,Barcelona,Spain,5
PL. VICENÇ MARTORELL,10,8,Barcelona,Spain,5
"C/ MARINA, 25-33",37,16,Barcelona,Spain,5
"C/ COMERÇ, 36",4,19,Barcelona,Spain,5
"C/ SANT FRANCESC XAVIER, 1",0,7,Barcelona,Spain,5
"AV. JOSEP TARRADELLAS, 27",9,9,Barcelona,Spain,5
C/ ARAGÓ 147,3,14,Barcelona,Spain,5
"C/ ROSSELLÓ, 557",17,17,Barcelona,Spain,5
"C/ CLOT, 1",10,14,Barcelona,Spain,5
"C/ LONDRES, 63",0,29,Barcelona,Spain,5
"270 - CRTA. DE RIBES, 77 (TRINITAT VELLA)",2,24,Barcelona,Spain,5
"C/ VILADOMAT,  2",5,18,Barcelona,Spain,5
"GRAN DE GRÀCIA, 155 (METRO FONTANA)",0,19,Barcelona,Spain,5
"AV. MARQUÉS DE  L'ARGENTERA, 15",7,20,Barcelona,Spain,5
"AV. FRANCESC CAMBÓ, 10",17,1,Barcelona,Spain,5
"C/ CANTÀBRIA, 55",1,24,Barcelona,Spain,5
"RAMBLA DE L'ONZE DE SETEMBRE, 69",7,15,Barcelona,Spain,5
"C/ DE RIBES, 59 B",7,25,Barcelona,Spain,5
"C/ BRUC, 20",4,15,Barcelona,Spain,5
"C/ RAMÓN TURRÓ, 160",20,4,Barcelona,Spain,5
PL. JESÚS CARRASCO,2,17,Barcelona,Spain,5
"C/ VALLDONZELLA, 2",10,7,Barcelona,Spain,5
"AV. DIAGONAL, 652",0,25,Barcelona,Spain,5
"C/ RIERA ALTA, 6",6,26,Barcelona,Spain,5
"C/ FELIU DE CASANOVA, 1",3,23,Barcelona,Spain,5
"C/REPÚBLICA DOMINICANA, 25 (CENTRO COMERCIAL)",8,24,Barcelona,Spain,5
"C/ MALLORCA, 194 (xamfrà)",0,23,Barcelona,Spain,5
"C/ IRLANDA, 34",3,8,Barcelona,Spain,5
"C/ PAVIA, 3",8,16,Barcelona,Spain,5
"AV. ESTADI, 38",1,22,Barcelona,Spain,5
"C/ CASP, 67",14,17,Barcelona,Spain,5
"PASSATGE DE SENILLOSA, 3-5",2,22,Barcelona,Spain,5
"C/ MÚRCIA, 64",6,18,Barcelona,Spain,5
"C/ SANT RAMON NONAT,  26",3,16,Barcelona,Spain,5
"C/ INDÚSTRIA, 329",13,21,Barcelona,Spain,5
"C/ MALATS, 98-100",2,13,Barcelona,Spain,5
"C/ FLORIDABLANCA, 145",1,17,Barcelona,Spain,5
"C/ PEDRELL, 52",0,24,Barcelona,Spain,5
"C/ CAVALLERS, 67",6,17,Barcelona,Spain,5
"C/ LONDRES,  53",0,18,Barcelona,Spain,5
"C/ GRANOLLERS, 1",0,23,Barcelona,Spain,5
"C/ ARAGÓ, 288",3,15,Barcelona,Spain,5
"PG. TORRAS I BAGES, 29",1,17,Barcelona,Spain,5
"C/ MAS CASANOVAS, 137",5,20,Barcelona,Spain,5
"Festival En altres paraules-PG. DE GRÀCIA, 61",17,13,Barcelona,Spain,5
"RAMBLA DE GUIPÚSCOA, 43/FLUVIA",5,34,Barcelona,Spain,5
WORLD TRADE CENTER,29,10,Barcelona,Spain,5
"C/ COMTE D'URGELL, 43",2,32,Barcelona,Spain,5
"C/ ROSSELLÓ, 261",0,25,Barcelona,Spain,5
"C/ SELVA DE MAR, 230",14,12,Barcelona,Spain,5
"C/ PARE MARIANA, 24",0,26,Barcelona,Spain,5
"RBLA. BADAL, 73 | C/ CONSTITUCIÓ",16,0,Barcelona,Spain,5
