name,free_bikes,empty_slots,city,country,position
_PLAZA DE LA CONCORDIA,0,19,Sevilla,Spain,6
_AVENIDA KANSAS CITY,13,7,Sevilla,Spain,6
_CALLE AMERICO VESPUCIO,8,12,Sevilla,Spain,6
_CALLE DOCTOR JAIME MARCOS,6,12,Sevilla,Spain,6
_CALLE SAN JUAN BOSCO,14,6,Sevilla,Spain,6
_CALLE VIRGEN DE LUJAN,16,4,Sevilla,Spain,6
_CALLE LAS LEANDRAS,8,7,Sevilla,Spain,6
_PLAZA DE ARMAS,38,0,Sevilla,Spain,6
_AVENIDA DE LAS CIENCIAS,9,6,Sevilla,Spain,6
_RONDA DE TRIANA,15,0,Sevilla,Spain,6
_PLAZA CRISTO DE BURGOS,0,14,Sevilla,Spain,6
_PLAZA CHAPINA,20,0,Sevilla,Spain,6
_CAMINO DE LOS DESCUBRIMIENTOS,1,19,Sevilla,Spain,6
_CALLE LUIS MORALES,15,13,Sevilla,Spain,6
_CALLE TABLADILLA,0,20,Sevilla,Spain,6
_CALLE JOSÉ SARAMAGO,3,16,Sevilla,Spain,6
_AVENIDA EDUARDO DATO,14,6,Sevilla,Spain,6
_CALLE DOCTOR LAFFON,2,13,Sevilla,Spain,6
_AVENIDA REINA MERCEDES,7,23,Sevilla,Spain,6
_GLORIETA SAN DIEGO,6,9,Sevilla,Spain,6
_AVENIDA HYTASA,10,10,Sevilla,Spain,6
_CALLE AMERICO VESPUCIO,15,5,Sevilla,Spain,6
_PASEO CATALINA RIBERA,19,0,Sevilla,Spain,6
_CALLE ENRAMADILLA,7,12,Sevilla,Spain,6
_AVENIDA ALCALDE LUIS URUÑUELA,9,21,Sevilla,Spain,6
_CALLE DOCTOR LAFFON,0,20,Sevilla,Spain,6
_CALLE AMÉRICO VESPUCIO,4,16,Sevilla,Spain,6
_AVENIDA DE LAS CIENCIAS,10,5,Sevilla,Spain,6
_CALLE AMOR,0,20,Sevilla,Spain,6
_CIUDAD DE CHIVA,1,14,Sevilla,Spain,6
_CALLE DEL INCA GARCILASO,16,21,Sevilla,Spain,6
_AVENIDA ALCALDE MANUEL DEL VALLE,9,11,Sevilla,Spain,6
_AVENIDA TORNEO,20,0,Sevilla,Spain,6
_AVENIDA ALCALDE LUIS URUÑUELA,7,9,Sevilla,Spain,6
_AVENIDA DE ALVAR NUÑEZ,9,10,Sevilla,Spain,6
_CAMINO DE LOS DESCUBRIMIENTOS,7,12,Sevilla,Spain,6
_CALLE MANUEL SIUROT,0,20,Sevilla,Spain,6
_PLAZA DEL ALTOZANO,0,12,Sevilla,Spain,6
_CAMINO DE LOS TOROS,1,19,Sevilla,Spain,6
_CALLE ASUNCIÓN,20,0,Sevilla,Spain,6
_CALLE BETIS,18,0,Sevilla,Spain,6
_CALLE SINAÍ,9,5,Sevilla,Spain,6
_AVENIDA ALEMANIA,15,0,Sevilla,Spain,6
_CALLE PROCURADOR,20,0,Sevilla,Spain,6
_AVENIDA DE ANDALUCIA,15,5,Sevilla,Spain,6
_AVENIDA ALCALDE LUIS URUÑUELA,4,11,Sevilla,Spain,6
_CALLE CIUDAD DE LIRIA,2,13,Sevilla,Spain,6
_AVENIDA DE ROMA,0,29,Sevilla,Spain,6
_CALLE FRANCISCO MURILLO,12,7,Sevilla,Spain,6
_AVENIDA DE CHILE,16,4,Sevilla,Spain,6
_AVENIDA CARDENAL BUENO MONREAL,13,7,Sevilla,Spain,6
_PLAZA DEL ZURRAQUE,18,0,Sevilla,Spain,6
_AVENIDA ALCALDE LUIS URUÑUELA,0,9,Sevilla,Spain,6
_CALLE THARSIS,14,6,Sevilla,Spain,6
_AVDA. FLOTA DE INDIAS,17,1,Sevilla,Spain,6
_AVDA ESPERANZA DE TRIANA,17,3,Sevilla,Spain,6
_GLORIETA BIZCO AMATE,14,6,Sevilla,Spain,6
_CALLE DE SALVADOR ALLENDE,5,10,Sevilla,Spain,6
_PASEO CRISTOBAL COLON,0,20,Sevilla,Spain,6
_AVENIDA DE LA PAZ,2,18,Sevilla,Spain,6
_AVENIDA DE LA CRUZ ROJA,1,15,Sevilla,Spain,6
_AVENIDA DE MIRAFLORES,8,4,Sevilla,Spain,6
_ALHAMBRA,21,9,Sevilla,Spain,6
_PLAZA DUQUESA DE ALBA,22,8,Sevilla,Spain,6
_ALAMEDA DE HERCULES,20,0,Sevilla,Spain,6
_PLAZA DEL PELICANO,8,8,Sevilla,Spain,6
_REVOLTOSA,7,11,Sevilla,Spain,6
_AVENIDA DE ALEMANIA,9,6,Sevilla,Spain,6
_CALLE LEONARDO DA VINCI,0,40,Sevilla,Spain,6
_PLAZA JERÓNIMO DE CORDOBA,19,0,Sevilla,Spain,6
_CALLE CHURRUCA,0,0,Sevilla,Spain,6
_RONDA TAMARGUILLO,7,13,Sevilla,Spain,6
_CALLE ALFONSO LASO DE LA VEGA,1,18,Sevilla,Spain,6
_CALLE DE MADRESELVA,1,19,Sevilla,Spain,6
_CALLE VIRGEN DE LUJÁN,17,7,Sevilla,Spain,6
_CAMINO DE LOS DESCUBRIMIENTOS,18,22,Sevilla,Spain,6
_AVENIDA LA BUHAIRA,12,8,Sevilla,Spain,6
_CALLE PINO MONTANO,9,11,Sevilla,Spain,6
_CALLE JOSE LAGUILLO,14,6,Sevilla,Spain,6
_CALLE FLOR DE RETAMA,4,11,Sevilla,Spain,6
_CALLE SAN PABLO,0,20,Sevilla,Spain,6
_CALLE ALFARERIA,18,2,Sevilla,Spain,6
_AVENIDA DE CORIA,17,3,Sevilla,Spain,6
_AVDA. CRUZ CAMPO,4,11,Sevilla,Spain,6
_AVENIDA KANSAS CITY,13,2,Sevilla,Spain,6
_CALLE REYES CATÓLICOS,0,17,Sevilla,Spain,6
_CALLE PROFESOR JUAN MANUEL MARTINEZ MORENO,5,14,Sevilla,Spain,6
_CALLE LOPEZ DE GOMARA,19,1,Sevilla,Spain,6
_ESTACA DE VARES,8,9,Sevilla,Spain,6
_CALLE LEÓN XIII,3,12,Sevilla,Spain,6
_PERO MINGO,3,27,Sevilla,Spain,6
_CALLE MUÑOZ LEÓN,12,3,Sevilla,Spain,6
_PLAZA SAN MARTÍN DE PORRES,15,0,Sevilla,Spain,6
_CARRETERA DE CARMONA,10,5,Sevilla,Spain,6
_CALLE LEONARDO DA VINCI,2,18,Sevilla,Spain,6
_RONDA TAMARGUILLO,15,5,Sevilla,Spain,6
_CALLE ZORZAL,10,5,Sevilla,Spain,6
_CALLE AMADOR DE LOS RIOS,3,17,Sevilla,Spain,6
_AVDA. RAMON Y CAJAL,29,0,Sevilla,Spain,6
_CALLE DE HERNÁN CORTÉS,0,0,Sevilla,Spain,6
_CALLE RAFAEL SALGADO,4,14,Sevilla,Spain,6
