name,free_bikes,empty_slots,city,country,position
SAINT-JOB / SINT-JOB,4,20,Bruxelles,Belgium,3
ROGIER,27,9,Bruxelles,Belgium,3
HOTEL DES MONNAIES / MUNTHOTEL,10,14,Bruxelles,Belgium,3
SAINTE-ANNE / SINT-ANNA,9,11,Bruxelles,Belgium,3
MARIE-JOSE,3,19,Bruxelles,Belgium,3
PARC / PARK,9,15,Bruxelles,Belgium,3
SQUARE GEORGES MARLOW / GEORGES MARLOWSQUARE,6,19,Bruxelles,Belgium,3
KARREVELD,11,10,Bruxelles,Belgium,3
VAN LINT,18,1,Bruxelles,Belgium,3
ULB SOLBOSCH / VUB  SOLBOSCH,0,24,Bruxelles,Belgium,3
BASTOGNE / BASTENAKEN,9,15,Bruxelles,Belgium,3
LES QUAIS / KAAIEN,6,12,Bruxelles,Belgium,3
BERKENDAEL / BERKENDAAL,10,14,Bruxelles,Belgium,3
SACRE-COEUR AUDERGHEM / HEILIG HART OUDERGEM,0,16,Bruxelles,Belgium,3
PLACE MORICHAR / MORICHARPLEIN,11,9,Bruxelles,Belgium,3
AGORA,15,4,Bruxelles,Belgium,3
VANDERVELDE,9,13,Bruxelles,Belgium,3
CAMPUS CERIA / CAMPUS COOVI,17,13,Bruxelles,Belgium,3
STUYVENBERG,19,6,Bruxelles,Belgium,3
UNION SAINT-GILLOISE / UNION SINT-GILLIS,6,13,Bruxelles,Belgium,3
ERASME / ERASMUS,12,12,Bruxelles,Belgium,3
ZELLIK,6,19,Bruxelles,Belgium,3
GRAY,7,9,Bruxelles,Belgium,3
SACRE-COEUR DE GANSHOREN,14,11,Bruxelles,Belgium,3
MAISON COMMUNALE FOREST / GEMEENTEHUIS VORST,7,12,Bruxelles,Belgium,3
COTEAUX / WIJNHEUVELEN,16,7,Bruxelles,Belgium,3
GARE DU NORD / NOORDSTATION,14,23,Bruxelles,Belgium,3
LEGRAND,6,16,Bruxelles,Belgium,3
METRO CERIA / METRO COOVI,9,10,Bruxelles,Belgium,3
PARC ROI BAUDOUIN / KONING BOUDEWIJNPARK,3,17,Bruxelles,Belgium,3
JULES LEBRUN,12,13,Bruxelles,Belgium,3
CHARLES GRAUX,9,15,Bruxelles,Belgium,3
ROUGE-CLOÎTRE / ROODKLOOSTER,5,16,Bruxelles,Belgium,3
SACRE-CŒUR DE JETTE / HEILIG HART VAN JETTE,12,7,Bruxelles,Belgium,3
