name,free_bikes,empty_slots,city,country,position
Argenson - Château,12,13,Paris,France,6
Saint Lambert - Blomet,16,11,Paris,France,6
Saint-Maur - République,9,26,Paris,France,6
Mairie de Rosny-sous-Bois,27,1,Paris,France,6
Mouton Duvernet - Général Leclerc,2,23,Paris,France,6
Pernety - Raymond Losserand,5,26,Paris,France,6
Champs de Manoeuvre - Cartoucherie,23,10,Paris,France,6
Belleville - Télégraphe,2,39,Paris,France,6
Abbeville - Faubourg Poissonnière,5,9,Paris,France,6
Porte de Pantin.,5,26,Paris,France,6
Passy - Place du Costa Rica,5,27,Paris,France,6
Miromesnil - La Boétie,3,30,Paris,France,6
Place Etienne Pernet,30,12,Paris,France,6
Bons Raisins - Voltaire,2,22,Paris,France,6
Saint-Augustin,1,44,Paris,France,6
Lecourbe - Jean Maridor,18,1,Paris,France,6
Colonel Monteil - Brune,1,17,Paris,France,6
République - Auguste Perret,6,23,Paris,France,6
Marcel Pourtout - Édouard Manet ,21,3,Paris,France,6
Port Royal - Hôpital Cochin,4,16,Paris,France,6
Adolphe Pinard - Victor Hugo,6,45,Paris,France,6
Claude Decaen - Cannebière,10,34,Paris,France,6
Pierre et Marie Curie - Maurice Thorez,8,19,Paris,France,6
Mornay - Sully,10,3,Paris,France,6
Suzanne Masson,26,7,Paris,France,6
Legendre - Clichy,5,33,Paris,France,6
Place Charles de Gaulle,5,19,Paris,France,6
Roquette - Auguste Laurent,13,1,Paris,France,6
Bridaine - Lamandé,5,22,Paris,France,6
Ney - Porte de Montmartre,2,18,Paris,France,6
Place du Canada,20,38,Paris,France,6
Francoeur - Marcadet,2,13,Paris,France,6
Georges V - François 1er,1,20,Paris,France,6
Gare de Pont-Cardinet,20,10,Paris,France,6
Square Pierre Lazareff,6,6,Paris,France,6
Marceau - Chaillot,3,16,Paris,France,6
Vaugirard - Monsieur le Prince,8,17,Paris,France,6
Edouard Vaillant - Galliéni,6,41,Paris,France,6
Gare Rosny-Bois-Perrier,3,28,Paris,France,6
Condorcet - Turgot,5,14,Paris,France,6
Cordelières - Arago,35,9,Paris,France,6
Le Brix et Mesmin - Jourdan,0,21,Paris,France,6
Mairie du 2ème,8,18,Paris,France,6
Philippe-Auguste,4,44,Paris,France,6
Charles Delescluze,31,15,Paris,France,6
Place de la Montagne du Goulet,11,10,Paris,France,6
Place de la Madeleine - Royale,19,17,Paris,France,6
Geoffroy-Saint-Hilaire - Saint-Marcel,13,1,Paris,France,6
Le Corbusier - Jean Jaurès,2,42,Paris,France,6
Lorraine - Jean Jaurès,8,8,Paris,France,6
Mairie,0,20,Paris,France,6
Raspail - Bac,5,42,Paris,France,6
Raymond Poincaré - Allée de la Marche,2,20,Paris,France,6
Place Tristan Bernard,3,23,Paris,France,6
Cité Vaneau,7,18,Paris,France,6
Edgar Quinet - Gaité,8,19,Paris,France,6
Romainville - Vaillant-Couturier,6,32,Paris,France,6
Surcouf - Université,10,45,Paris,France,6
Vaugirard - Pasteur,2,19,Paris,France,6
Jean Calvin - Tournefort,5,21,Paris,France,6
Mozart - Jasmin,3,58,Paris,France,6
Hippodrome de Longchamp,19,10,Paris,France,6
