name,free_bikes,empty_slots,city,country,position
Métro de l'Église (Ross / de l'Église),4,15,Montréal,Canada,6
Square-Victoria (Viger / du Square-Victoria),12,25,Montréal,Canada,6
Hudson / Goyer,17,6,Montréal,Canada,6
Marché Jean-Talon (Casgrain / Shamrock),15,9,Montréal,Canada,6
du Fort Saint-Louis / de la Perrière,8,6,Montréal,Canada,6
Drummond / de Maisonneuve,8,19,Montréal,Canada,6
de Maisonneuve / Aylmer (ouest),0,37,Montréal,Canada,6
Hamilton / Jolicoeur,10,5,Montréal,Canada,6
de Lisieux / Jean-Talon,6,12,Montréal,Canada,6
Drolet / Beaubien,20,2,Montréal,Canada,6
Parc LaSalle (10e avenue / Victoria),5,14,Montréal,Canada,6
CHSLD Joseph-François-Perrault (St-Michel / Everett),3,15,Montréal,Canada,6
Parc de Montréal-Est (Notre-Dame / David),3,15,Montréal,Canada,6
Boyer / Bélanger,12,9,Montréal,Canada,6
Mackay / René-Lévesque,33,2,Montréal,Canada,6
University / Prince-Arthur,2,21,Montréal,Canada,6
Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),6,29,Montréal,Canada,6
Poupart / Ontario,15,3,Montréal,Canada,6
Logan / Lafayette,4,18,Montréal,Canada,6
Parc St-Roch (Ball / Durocher),5,10,Montréal,Canada,6
Letourneux / Hochelaga,3,12,Montréal,Canada,6
Faribault / de Chambly,0,19,Montréal,Canada,6
Métro Frontenac (Ontario / du Havre),12,11,Montréal,Canada,6
des Ormeaux /  Notre-Dame,11,12,Montréal,Canada,6
Duluth  / St-Denis,12,3,Montréal,Canada,6
Parc Armand-Bombardier (Perras / Armand-Bombardier),9,6,Montréal,Canada,6
Canning / Notre-Dame,16,11,Montréal,Canada,6
Parc Howard (de l'Épée / de Liège),6,10,Montréal,Canada,6
de l'Hôtel-de-Ville / Ontario,10,17,Montréal,Canada,6
Marché public de Longueuil (de la Savane),7,14,Montréal,Canada,6
Collège de Maisonneuve (Sherbrooke / Bourbonnière),6,11,Montréal,Canada,6
Parc du Père-Marquette (de Bellechasse / de Lanaudière),2,9,Montréal,Canada,6
Métro Monk (Allard / Briand),3,19,Montréal,Canada,6
Jacques-Le Ber / de la Pointe Nord,1,26,Montréal,Canada,6
Ste-Famille / des Pins,7,16,Montréal,Canada,6
Boyer / Rosemont,21,10,Montréal,Canada,6
Montcalm / de Maisonneuve,11,4,Montréal,Canada,6
Victoria Hall (Sherbrooke),2,11,Montréal,Canada,6
de Bordeaux / Rachel,18,4,Montréal,Canada,6
Everett / Garnier,18,5,Montréal,Canada,6
de la Commune / Place Jacques-Cartier,3,77,Montréal,Canada,6
Marché St-Jacques (Atateken),20,7,Montréal,Canada,6
