name,free_bikes,empty_slots,city,country,position
17th St & Independence Ave SW,5,13,Washington,Usa,16
Commerce St & Fayette St,2,13,Washington,Usa,16
7th & Monroe St NE,4,10,Washington,Usa,16
Park Rd & Holmead Pl NW,8,27,Washington,Usa,16
N Pitt St & Montgomery St,9,6,Washington,Usa,16
11th & F St NW,2,25,Washington,Usa,16
Western Ave & Pinehurst Cir NW ,15,0,Washington,Usa,16
Rockville Pike & Rose Ave,3,10,Washington,Usa,16
10th & Quincy St NE / Turkey Thicket Rec,2,17,Washington,Usa,16
4th & M St SE,3,16,Washington,Usa,16
S Wayne St and 9th St S,8,7,Washington,Usa,16
New Hampshire Ave & East-West Hwy,9,3,Washington,Usa,16
Charles Arrington Dr & Manchester Lakes Dr ,10,1,Washington,Usa,16
White Oak Transit Center,1,16,Washington,Usa,16
Ridge Rd Community Center,14,5,Washington,Usa,16
Langston Blvd & N Scott St,6,9,Washington,Usa,16
Maple & Ritchie Ave,17,1,Washington,Usa,16
Blueridge Ave & Elkin St,7,8,Washington,Usa,16
MLK & Marion Barry Ave SE,9,2,Washington,Usa,16
Long Bridge Aquatic Center,6,6,Washington,Usa,16
Tenleytown / Wisconsin Ave & Albemarle St NW,0,12,Washington,Usa,16
Minnesota Ave & R St SE,9,10,Washington,Usa,16
Rhodes St & 16th St N,5,5,Washington,Usa,16
Maryland Ave & E St NE,18,7,Washington,Usa,16
Eastern Market / 7th & North Carolina Ave SE,2,13,Washington,Usa,16
Spring St & 2nd Ave,2,13,Washington,Usa,16
12th St & Pennsylvania Ave SE,8,10,Washington,Usa,16
Prince George's Plaza Metro,9,8,Washington,Usa,16
Fairfax Dr & N Taylor St,4,7,Washington,Usa,16
Medical Center Metro ,2,16,Washington,Usa,16
Library St & Freedom Dr,2,13,Washington,Usa,16
4th & Florida Ave NE,9,9,Washington,Usa,16
Crystal Dr & 23rd St S,5,12,Washington,Usa,16
5th & Kennedy St NW,5,8,Washington,Usa,16
9th & G St NW,6,8,Washington,Usa,16
North Shore & Cameron Crescent Dr/Crescent Apartments,7,4,Washington,Usa,16
Anacostia Park,8,11,Washington,Usa,16
Kenmore Ave & Seminary Rd,1,10,Washington,Usa,16
15th St & N Scott St,3,10,Washington,Usa,16
Independence Ave & L'Enfant Plaza SW/DOE,4,19,Washington,Usa,16
Chillum Rd & Riggs Rd / Riggs Plaza,13,2,Washington,Usa,16
King St & Peyton St,6,10,Washington,Usa,16
Twinbrook Metro,3,11,Washington,Usa,16
New Hampshire & Lockwood,0,19,Washington,Usa,16
Rosedale Rec Center,16,3,Washington,Usa,16
National Airport,15,4,Washington,Usa,16
Temporary Rd & Old Reston Ave,2,9,Washington,Usa,16
River Rd & Landy Ln,5,13,Washington,Usa,16
Franklin St & S Washington St,19,0,Washington,Usa,16
Bladensburg Waterfront Park,3,10,Washington,Usa,16
39th & Veazey St NW,3,12,Washington,Usa,16
22nd & P ST NW,16,2,Washington,Usa,16
3rd & H St NE,7,11,Washington,Usa,16
Washington Blvd & 10th St N,2,13,Washington,Usa,16
D St & Maryland Ave NE,2,17,Washington,Usa,16
Ballston Metro / Stuart St & 9th St N,2,19,Washington,Usa,16
United Medical Center,3,15,Washington,Usa,16
Columbia & Ontario Rd NW,5,13,Washington,Usa,16
Tyco Rd & Boyd Pointe Way,6,6,Washington,Usa,16
Wakefield High School,9,2,Washington,Usa,16
5th St & Massachusetts Ave NW,15,4,Washington,Usa,16
Riggs Rd & East West Hwy,7,10,Washington,Usa,16
4th & D St NW / Judiciary Square,1,13,Washington,Usa,16
16th St & North Carolina Ave NE,3,14,Washington,Usa,16
Oglethorpe St & 42nd Ave,7,8,Washington,Usa,16
Congress Heights Metro,1,14,Washington,Usa,16
Ballenger Ave & Dulaney St,1,17,Washington,Usa,16
11th & O St NW,7,15,Washington,Usa,16
14th & Otis Pl NW,7,18,Washington,Usa,16
17th & K St NW / Farragut Square,3,35,Washington,Usa,16
Pentagon Row Plaza / Army Navy Dr & Joyce St,6,9,Washington,Usa,16
6th St & Indiana Ave NW,3,16,Washington,Usa,16
Virginia Hospital Center,2,13,Washington,Usa,16
24th & N St NW,15,0,Washington,Usa,16
King St & N Pitt St,9,0,Washington,Usa,16
Fenton St & Ellsworth Dr ,3,11,Washington,Usa,16
East West Hwy & Blair Mill Rd,9,6,Washington,Usa,16
2nd & G St NE,19,0,Washington,Usa,16
14th & Irving St NW,1,27,Washington,Usa,16
8th & East Capitol St NE,2,9,Washington,Usa,16
King St Metro North / Cameron St,1,13,Washington,Usa,16
Alabama & MLK Ave SE,1,10,Washington,Usa,16
Mississippi Ave & 19th St SE / THEARC,15,1,Washington,Usa,16
Clark St & 26th St S,6,6,Washington,Usa,16
Georgia Ave & Dahlia St NW,18,1,Washington,Usa,16
Fairfax Blvd & Pickett Rd South,4,0,Washington,Usa,16
New Jersey Ave & F St NW,0,0,Washington,Usa,16
Silver Spring Transit Center - Top Level,9,4,Washington,Usa,16
Duke St & Strand (Robinson Terminal),10,0,Washington,Usa,16
St Asaph & Pendleton St,12,3,Washington,Usa,16
MBT & Bryant St NE,0,17,Washington,Usa,16
Anacostia Metro,16,3,Washington,Usa,16
13th & H St NE,29,0,Washington,Usa,16
Convention Center / 7th & M St NW,2,23,Washington,Usa,16
20th & N St NW ,8,11,Washington,Usa,16
Rockville Metro West,1,18,Washington,Usa,16
4th & M St SW,20,0,Washington,Usa,16
Prosperity Ave & Avenir Pl,1,10,Washington,Usa,16
22nd & I St NW / Foggy Bottom,3,27,Washington,Usa,16
Joyce St & 16th St S,5,8,Washington,Usa,16
Connecticut & Nebraska Ave NW,1,19,Washington,Usa,16
Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,4,11,Washington,Usa,16
Potomac Ave & Main Line Blvd,3,16,Washington,Usa,16
13th St & New York Ave NW,3,24,Washington,Usa,16
Columbia Pike & S Walter Reed Dr,7,5,Washington,Usa,16
3000 Connecticut Ave NW / National Zoo,6,9,Washington,Usa,16
Ridge Rd & Southern Ave SE,5,10,Washington,Usa,16
Arlington National Cemetery,0,18,Washington,Usa,16
Arlington Blvd & S George Mason Dr,3,10,Washington,Usa,16
Calvert St & Woodley Pl NW,0,19,Washington,Usa,16
Anacostia Ave & East Capitol St NE,13,6,Washington,Usa,16
12th St & New York Ave NW,12,15,Washington,Usa,16
Clarendon Blvd & N Fillmore St,1,14,Washington,Usa,16
33rd St & Wisconsin Ave NW,14,4,Washington,Usa,16
14th & R St NW,9,10,Washington,Usa,16
4th & East Capitol St NE,4,6,Washington,Usa,16
Takoma Metro,0,18,Washington,Usa,16
Veterans Pl & Pershing Dr ,5,6,Washington,Usa,16
Southern Ave Metro,2,13,Washington,Usa,16
Columbia Pike & W&OD Trail ,14,3,Washington,Usa,16
11th & Park Rd NW,2,14,Washington,Usa,16
S Maple Ave & S Washington St,5,5,Washington,Usa,16
North Capitol & Douglas St NW / Reservoir Park Rec ,5,14,Washington,Usa,16
Washington-Liberty High School / N Stafford St & Generals Way,7,8,Washington,Usa,16
Maine Ave & Water St SW,18,1,Washington,Usa,16
14th & Upshur St NW,9,10,Washington,Usa,16
Radford & Osage St,3,7,Washington,Usa,16
Largo Rd & Campus Way / Prince Georges's Comm Col,12,3,Washington,Usa,16
Powhatan St & Bashford Ln,9,5,Washington,Usa,16
S Troy St & 26th St S,6,6,Washington,Usa,16
23rd & E St NW ,2,16,Washington,Usa,16
Olde Crafts Dr and Cartwright Pl,9,3,Washington,Usa,16
Wilson Blvd & N Oak St,0,17,Washington,Usa,16
S Wakefield St & 28th St S,4,11,Washington,Usa,16
Washington Blvd & Walter Reed Dr ,9,3,Washington,Usa,16
Benning Rd & East Capitol St NE / Benning Rd Metro,3,16,Washington,Usa,16
E Fairfax St & S Washington St,3,8,Washington,Usa,16
5th & K St NW,20,1,Washington,Usa,16
John McCormack Rd & Michigan Ave NE,4,7,Washington,Usa,16
N Hampton Dr & Ford Ave,3,8,Washington,Usa,16
